[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.38795,0.950172) (0,0) 0.129013 (5.98029,1.15206) 1.57707 0 (2.25829,0.497459) (0,0) 0.205944 (2.22243,0.780531) (0,0) 0.15816 (2.33563,1.18706) (0,0) 0.13418 (2.34537,1.65127) (0,0) 0.159005 (1.38795,1.8) (0,0) 0.001 (1.38795,0.3) (0,0) 0.001
0.25 (1.40414,0.95898) (0.0647541,0.0352308) 0.129013 (5.98029,1.15206) 1.57707 0.498279 (2.33666,0.467686) (0.313488,-0.119092) 0.205944 (2.19935,0.804014) (-0.0923299,0.0939295) 0.15816 (2.4237,1.16828) (0.352277,-0.0751138) 0.13418 (2.43426,1.64513) (0.355546,-0.024574) 0.159005 (1.40414,1.8) (0,0) 0.001 (1.40414,0.3) (0,0) 0.001
0.5 (1.4695,0.932482) (0.261451,-0.105993) 0.129013 (5.98029,1.15206) 1.57707 -0.385156 (2.41896,0.45174) (0.329225,-0.0637832) 0.205944 (2.23171,0.807038) (0.129427,0.0120991) 0.15816 (2.50722,1.13463) (0.334091,-0.134627) 0.13418 (2.52171,1.62811) (0.349832,-0.0680782) 0.159005 (1.4695,1.8) (0,0) 0.001 (1.4695,0.3) (0,0) 0.001
0.75 (1.65482,0.838196) (0.741293,-0.377143) 0.129013 (5.98029,1.15206) 1.57707 -0.470634 (2.50127,0.435791) (0.329223,-0.0637949) 0.205944 (2.28086,0.809277) (0.196605,0.00895378) 0.15816 (2.59068,1.1008) (0.333818,-0.135304) 0.13418 (2.60844,1.60767) (0.346893,-0.0817448) 0.159005 (1.65482,1.8) (0,0) 0.001 (1.65482,0.3) (0,0) 0.001
1 (1.80709,0.76373) (0.609045,-0.297863) 0.129013 (5.98029,1.15206) 1.57707 -0.454862 (2.58446,0.425363) (0.332742,-0.0417124) 0.205944 (2.33001,0.811506) (0.196606,0.00891662) 0.15816 (2.67425,1.06727) (0.334295,-0.13412) 0.13418 (2.69516,1.58724) (0.346896,-0.0817302) 0.159005 (1.80709,1.8) (0,0) 0.001 (1.80709,0.3) (0,0) 0.001
1.25 (1.95357,0.690661) (0.585945,-0.292276) 0.129013 (5.98029,1.15206) 1.57707 -0.462696 (2.66763,0.414857) (0.332703,-0.042026) 0.205944 (2.37916,0.813739) (0.196606,0.00893218) 0.15816 (2.75904,1.03694) (0.339145,-0.121336) 0.13418 (2.78188,1.5668) (0.346889,-0.0817603) 0.159005 (1.95357,1.8) (0,0) 0.001 (1.95357,0.3) (0,0) 0.001
1.5 (2.09533,0.619924) (0.56705,-0.28295) 0.129013 (5.98029,1.15206) 1.57707 -0.462837 (2.75079,0.404232) (0.332643,-0.0424993) 0.205944 (2.42831,0.815972) (0.196606,0.00893373) 0.15816 (2.84451,1.00859) (0.341886,-0.113381) 0.13418 (2.86861,1.54636) (0.346895,-0.0817358) 0.159005 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.23291,0.552068) (0.550309,-0.271423) 0.129013 (5.98029,1.15206) 1.57707 -0.458209 (2.83394,0.393476) (0.332575,-0.0430238) 0.205944 (2.47746,0.818207) (0.196605,0.00893884) 0.15816 (2.9304,0.981549) (0.34357,-0.108173) 0.13418 (2.95533,1.52593) (0.346894,-0.0817415) 0.159005 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.36657,0.487431) (0.534651,-0.258546) 0.129013 (5.98029,1.15206) 1.57707 -0.450424 (2.91706,0.382585) (0.332505,-0.0435622) 0.205944 (2.52661,0.820443) (0.196605,0.00894532) 0.15816 (3.01658,0.955418) (0.344697,-0.104526) 0.13418 (3.04205,1.50549) (0.346888,-0.0817677) 0.159005 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.49641,0.426276) (0.519344,-0.244621) 0.129013 (5.98029,1.15206) 1.57707 -0.440195 (3.00017,0.371562) (0.332436,-0.0440917) 0.205944 (2.57577,0.822677) (0.196606,0.00893507) 0.15816 (3.10296,0.929972) (0.345517,-0.101783) 0.13418 (3.12878,1.48505) (0.346892,-0.0817477) 0.159005 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
