timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.07573,1.42088) (0,0) 0.156352 (0.900002,5.82137) 1.80247 0 (0.564711,2.37592) (0,0) 0.156751 (0.870886,2.3728) (0,0) 0.198679 (1.21945,2.2232) (0,0) 0.216488 (1.53659,2.20984) (0,0) 0.182723 (0,1.42088) (0,0) 0.3 (2.1,1.42088) (0,0) 0.3
0.25 (1.06409,1.4342) (-0.0465498,0.053267) 0.156352 (0.900002,5.82137) 1.80247 2.289 (0.530375,2.45431) (-0.137346,0.313583) 0.156751 (0.889441,2.44427) (0.0742231,0.285886) 0.198679 (1.20035,2.19189) (-0.0763894,-0.12524) 0.216488 (1.58076,2.28686) (0.176699,0.308112) 0.182723 (0,1.4342) (0,0) 0.3 (2.1,1.4342) (0,0) 0.3
0.5 (1.0337,1.46939) (-0.121548,0.140772) 0.156352 (0.900002,5.82137) 1.80247 2.28304 (0.496034,2.53271) (-0.137365,0.313574) 0.156751 (0.881321,2.51767) (-0.0324812,0.293573) 0.198679 (1.21033,2.20374) (0.0399455,0.047411) 0.216488 (1.60467,2.37238) (0.0956246,0.342069) 0.182723 (0,1.46939) (0,0) 0.3 (2.1,1.46939) (0,0) 0.3
0.75 (0.963538,1.70127) (-0.28066,0.927529) 0.156352 (0.900002,5.82137) 1.80247 1.86463 (0.461692,2.6111) (-0.137365,0.313574) 0.156751 (0.858657,2.58794) (-0.090657,0.281108) 0.198679 (1.22642,2.2533) (0.0643366,0.198238) 0.216488 (1.62489,2.45885) (0.0808737,0.345854) 0.182723 (0,1.70127) (0,0) 0.3 (2.1,1.70127) (0,0) 0.3
1 (0.884904,1.90776) (-0.314536,0.825959) 0.156352 (0.900002,5.82137) 1.80247 1.93465 (0.427356,2.68949) (-0.137346,0.313582) 0.156751 (0.857163,2.66177) (-0.005977,0.295304) 0.198679 (1.23818,2.32589) (0.0470555,0.290361) 0.216488 (1.6451,2.54531) (0.0808591,0.345857) 0.182723 (0,1.90776) (0,0) 0.3 (2.1,1.90776) (0,0) 0.3
1.25 (0.821736,2.08766) (-0.252672,0.719566) 0.156352 (0.900002,5.82137) 1.80247 1.90849 (0.383206,2.76281) (-0.1766,0.293275) 0.156751 (0.855668,2.73559) (-0.00597703,0.295304) 0.198679 (1.25144,2.41058) (0.0530503,0.338745) 0.216488 (1.66532,2.63177) (0.0808732,0.345854) 0.182723 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (0.758568,2.26755) (-0.252672,0.719566) 0.156352 (0.900002,5.82137) 1.80247 1.90849 (0.339056,2.83613) (-0.1766,0.293275) 0.156751 (0.854174,2.80942) (-0.00597707,0.295304) 0.198679 (1.27109,2.49402) (0.0785745,0.33375) 0.216488 (1.68554,2.71824) (0.0808667,0.345855) 0.182723 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (0.6954,2.44744) (-0.252672,0.719566) 0.156352 (0.900002,5.82137) 1.80247 1.90849 (0.294906,2.90945) (-0.1766,0.293275) 0.156751 (0.85268,2.88325) (-0.00597712,0.295304) 0.198679 (1.29486,2.57637) (0.095069,0.329431) 0.216488 (1.70575,2.8047) (0.0808464,0.34586) 0.182723 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (0.632232,2.62733) (-0.252672,0.719567) 0.156352 (0.900002,5.82137) 1.80247 1.90849 (0.250756,2.98277) (-0.1766,0.293275) 0.156751 (0.851186,2.95707) (-0.00597713,0.295304) 0.198679 (1.3215,2.65785) (0.106574,0.325891) 0.216488 (1.72596,2.89117) (0.0808568,0.345858) 0.182723 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.569064,2.80722) (-0.252672,0.719567) 0.156352 (0.900002,5.82137) 1.80247 1.90849 (0.206606,3.05609) (-0.1766,0.293275) 0.156751 (0.849691,3.0309) (-0.00597727,0.295304) 0.198679 (1.35765,2.73253) (0.144585,0.298744) 0.216488 (1.74618,2.97763) (0.0808562,0.345858) 0.182723 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.505897,2.98711) (-0.252672,0.719567) 0.156352 (0.900002,5.82137) 1.80247 1.90849 (0.163094,3.12583) (-0.174047,0.278966) 0.156751 (0.848197,3.10472) (-0.00597736,0.295304) 0.198679 (1.41083,2.79976) (0.212739,0.268896) 0.216488 (1.7664,3.06409) (0.0808716,0.345854) 0.182723 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (0.45865,3.2236) (-0.188988,0.945962) 0.156352 (0.900002,5.82137) 1.80247 1.76798 (0.122936,3.17677) (-0.160631,0.203782) 0.156751 (0.82365,3.17437) (-0.0981859,0.278567) 0.198679 (1.46035,2.86972) (0.198075,0.279873) 0.216488 (1.78662,3.15055) (0.0809132,0.345844) 0.182723 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (0.468464,3.48377) (0.0392569,1.04066) 0.156352 (0.900002,5.82137) 1.80247 1.53309 (0.107103,3.21393) (-0.0633315,0.148605) 0.156751 (0.782816,3.23589) (-0.163337,0.246092) 0.198679 (1.50987,2.93969) (0.198068,0.279878) 0.216488 (1.80683,3.23702) (0.0808419,0.345861) 0.182723 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.513857,3.72961) (0.181572,0.983349) 0.156352 (0.900002,5.82137) 1.80247 1.38821 (0.111823,3.24429) (0.0188777,0.121459) 0.156751 (0.738084,3.29464) (-0.178928,0.235) 0.198679 (1.55939,3.00966) (0.198082,0.279868) 0.216488 (1.82704,3.32349) (0.0808137,0.345868) 0.182723 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.559236,3.97546) (0.181519,0.983408) 0.156352 (0.900002,5.82137) 1.80247 1.38827 (0.117964,3.27162) (0.0245643,0.109326) 0.156751 (0.693352,3.35339) (-0.178928,0.235) 0.198679 (1.6089,3.07963) (0.198073,0.279875) 0.216488 (1.84726,3.40995) (0.0808916,0.345849) 0.182723 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.604603,4.22129) (0.181468,0.983316) 0.156352 (0.900002,5.82137) 1.80247 1.3883 (0.122591,3.29212) (0.0185081,0.081988) 0.156751 (0.647689,3.41142) (-0.182652,0.232117) 0.198679 (1.65841,3.14961) (0.198026,0.279908) 0.216488 (1.86863,3.49428) (0.0854703,0.337305) 0.182723 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.649988,4.46712) (0.181537,0.983337) 0.156352 (0.900002,5.82137) 1.80247 1.38824 (0.126058,3.30751) (0.0138676,0.0615517) 0.156751 (0.598334,3.46634) (-0.19742,0.219694) 0.198679 (1.70619,3.21712) (0.191101,0.270042) 0.216488 (1.8923,3.57637) (0.0947013,0.328393) 0.182723 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.695368,4.71296) (0.181521,0.983353) 0.156352 (0.900002,5.82137) 1.80247 1.38826 (0.128645,3.31902) (0.0103483,0.0460393) 0.156751 (0.54469,3.51708) (-0.214576,0.202971) 0.198679 (1.74202,3.26775) (0.143334,0.202517) 0.216488 (1.91342,3.65593) (0.084455,0.318231) 0.182723 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.5 (0.740756,4.95881) (0.181553,0.983383) 0.156352 (0.900002,5.82137) 1.80247 1.38823 (0.13061,3.32768) (0.00786115,0.0346399) 0.156751 (0.487026,3.56321) (-0.230656,0.184494) 0.198679 (1.7689,3.30573) (0.107534,0.151925) 0.216488 (1.91847,3.72267) (0.0202091,0.266935) 0.182723 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.75 (0.780565,5.17445) (0.159235,0.862555) 0.156352 (0.900002,5.82137) 1.80247 1.38824 (0.132073,3.33414) (0.00585092,0.0258447) 0.156751 (0.425892,3.60462) (-0.244536,0.165657) 0.198679 (1.78905,3.33421) (0.0805949,0.113943) 0.216488 (1.91329,3.77282) (-0.0207367,0.200622) 0.182723 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
5 (0.810426,5.33617) (0.119445,0.646898) 0.156352 (0.900002,5.82137) 1.80247 1.38821 (0.133195,3.339) (0.00448703,0.019452) 0.156751 (0.361752,3.64121) (-0.256559,0.146347) 0.198679 (1.80416,3.35555) (0.0604337,0.0853603) 0.216488 (1.90339,3.80811) (-0.0396025,0.14116) 0.182723 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
