timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4
0 (1.1331,1.02814) (0,0) 0.157685 (0.900002,5.82137) 1.85144 0 (0.715703,2.32714) (0,0) 0.165802 (1.44652,2.33024) (0,0) 0.210385 (0,1.02814) (0,0) 0.3 (2.1,1.02814) (0,0) 0.3
0.25 (1.12095,1.27784) (-0.0486157,0.998821) 0.157685 (0.900002,5.82137) 1.85144 1.61943 (0.679747,2.41597) (-0.143824,0.355303) 0.165802 (1.45726,2.35513) (0.0429796,0.0995718) 0.210385 (0,1.27784) (0,0) 0.3 (2.1,1.27784) (0,0) 0.3
0.5 (1.10882,1.52754) (-0.0485054,0.998789) 0.157685 (0.900002,5.82137) 1.85144 1.61932 (0.643791,2.5048) (-0.143826,0.355302) 0.165802 (1.46801,2.38002) (0.0429813,0.099571) 0.210385 (0,1.52754) (0,0) 0.3 (2.1,1.52754) (0,0) 0.3
0.75 (1.09668,1.77725) (-0.0485747,0.998822) 0.157685 (0.900002,5.82137) 1.85144 1.61939 (0.607833,2.59362) (-0.143831,0.3553) 0.165802 (1.47875,2.40492) (0.0429781,0.0995724) 0.210385 (0,1.77725) (0,0) 0.3 (2.1,1.77725) (0,0) 0.3
1 (1.08454,2.02696) (-0.0485479,0.998842) 0.157685 (0.900002,5.82137) 1.85144 1.61936 (0.571881,2.68245) (-0.143809,0.355309) 0.165802 (1.48949,2.42981) (0.0429743,0.099574) 0.210385 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (1.07238,2.27664) (-0.0486329,0.998748) 0.157685 (0.900002,5.82137) 1.85144 1.61945 (0.535914,2.77127) (-0.143867,0.355285) 0.165802 (1.50024,2.4547) (0.0429804,0.0995714) 0.210385 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (1.06023,2.52636) (-0.0486022,0.99886) 0.157685 (0.900002,5.82137) 1.85144 1.61942 (0.499952,2.86009) (-0.143849,0.355293) 0.165802 (1.51098,2.4796) (0.0429764,0.0995731) 0.210385 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.04809,2.77606) (-0.048543,0.998811) 0.157685 (0.900002,5.82137) 1.85144 1.61936 (0.464002,2.94892) (-0.1438,0.355313) 0.165802 (1.52173,2.50449) (0.0429755,0.0995735) 0.210385 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.03595,3.02576) (-0.0485842,0.998791) 0.157685 (0.900002,5.82137) 1.85144 1.6194 (0.428047,3.03775) (-0.14382,0.355305) 0.165802 (1.53247,2.52938) (0.0429779,0.0995725) 0.210385 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.02381,3.27547) (-0.0485652,0.998831) 0.157685 (0.900002,5.82137) 1.85144 1.61938 (0.396078,3.11671) (-0.127876,0.315837) 0.165802 (1.54322,2.55428) (0.0429795,0.0995718) 0.210385 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.01166,3.52517) (-0.048572,0.998805) 0.157685 (0.900002,5.82137) 1.85144 1.61939 (0.372111,3.17593) (-0.0958667,0.236891) 0.165802 (1.55396,2.57917) (0.0429711,0.0995754) 0.210385 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (0.999522,3.77487) (-0.0485695,0.998819) 0.157685 (0.900002,5.82137) 1.85144 1.61939 (0.35415,3.22036) (-0.0718451,0.177721) 0.165802 (1.5647,2.60406) (0.0429729,0.0995747) 0.210385 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (0.98738,4.02455) (-0.0485677,0.998731) 0.157685 (0.900002,5.82137) 1.85144 1.61939 (0.340662,3.25367) (-0.0539497,0.133247) 0.165802 (1.57545,2.62896) (0.0429773,0.0995727) 0.210385 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.975215,4.27426) (-0.048659,0.998813) 0.157685 (0.900002,5.82137) 1.85144 1.61947 (0.330551,3.27864) (-0.0404435,0.0998601) 0.165802 (1.58619,2.65385) (0.0429777,0.0995726) 0.210385 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.963078,4.52396) (-0.0485483,0.998824) 0.157685 (0.900002,5.82137) 1.85144 1.61936 (0.322969,3.29737) (-0.0303304,0.0749461) 0.165802 (1.59694,2.67874) (0.0429821,0.0995707) 0.210385 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.950938,4.77369) (-0.0485635,0.9989) 0.157685 (0.900002,5.82137) 1.85144 1.61938 (0.317272,3.3114) (-0.0227881,0.0561292) 0.165802 (1.60768,2.70364) (0.0429814,0.099571) 0.210385 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.938792,5.02338) (-0.0485816,0.998784) 0.157685 (0.900002,5.82137) 1.85144 1.6194 (0.313015,3.32196) (-0.0170252,0.0422403) 0.165802 (1.61843,2.72853) (0.0429791,0.099572) 0.210385 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
