timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (0.912287,1.19148) (0,0) 0.151625 (0.900002,5.82137) 1.56481 0 (0.506195,2.38927) (0,0) 0.161718 (0.825167,2.20138) (0,0) 0.138675 (1.22783,2.27054) (0,0) 0.20791 (1.55834,2.22071) (0,0) 0.132486 (0,1.19148) (0,0) 0.3 (2.1,1.19148) (0,0) 0.3
0.25 (0.911628,1.44149) (-0.0026385,1.00003) 0.151625 (0.900002,5.82137) 1.56481 1.57343 (0.482365,2.45143) (-0.0953199,0.248608) 0.161718 (0.825927,2.20611) (0.00303975,0.0189139) 0.138675 (1.22898,2.29876) (0.00457887,0.112886) 0.20791 (1.57238,2.27894) (0.0561473,0.232916) 0.132486 (0,1.44149) (0,0) 0.3 (2.1,1.44149) (0,0) 0.3
0.5 (0.912338,1.57119) (0.00284174,0.518823) 0.151625 (0.900002,5.82137) 1.56481 1.56532 (0.458531,2.51358) (-0.095334,0.248603) 0.161718 (0.797262,2.23181) (-0.114658,0.102797) 0.138675 (1.238,2.32552) (0.0360875,0.10706) 0.20791 (1.58642,2.33717) (0.0561668,0.232911) 0.132486 (0,1.57119) (0,0) 0.3 (2.1,1.57119) (0,0) 0.3
0.75 (0.914616,1.70645) (0.00911016,0.541017) 0.151625 (0.900002,5.82137) 1.56481 1.55396 (0.434707,2.57573) (-0.0952963,0.248617) 0.161718 (0.73913,2.26945) (-0.232531,0.150553) 0.138675 (1.25178,2.35018) (0.0551231,0.0986189) 0.20791 (1.60046,2.3954) (0.0561535,0.232915) 0.132486 (0,1.70645) (0,0) 0.3 (2.1,1.70645) (0,0) 0.3
1 (0.917419,1.9353) (0.0112126,0.915398) 0.151625 (0.900002,5.82137) 1.56481 1.55855 (0.41088,2.63789) (-0.0953097,0.248612) 0.161718 (0.682969,2.31963) (-0.224642,0.20075) 0.138675 (1.26556,2.37483) (0.0551198,0.0986208) 0.20791 (1.61449,2.45363) (0.0561417,0.232917) 0.132486 (0,1.9353) (0,0) 0.3 (2.1,1.9353) (0,0) 0.3
1.25 (0.916309,2.18527) (-0.00444057,0.999902) 0.151625 (0.900002,5.82137) 1.56481 1.57524 (0.387052,2.70004) (-0.0953123,0.248611) 0.161718 (0.633475,2.37641) (-0.197975,0.227091) 0.138675 (1.27934,2.39949) (0.0551211,0.09862) 0.20791 (1.62853,2.51186) (0.0561437,0.232917) 0.132486 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (0.915169,2.43527) (-0.00455751,0.999997) 0.151625 (0.900002,5.82137) 1.56481 1.57535 (0.363222,2.76219) (-0.0953191,0.248609) 0.161718 (0.588251,2.43664) (-0.180899,0.240915) 0.138675 (1.29312,2.42414) (0.0551262,0.0986172) 0.20791 (1.64257,2.57008) (0.0561484,0.232916) 0.132486 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (0.914048,2.68526) (-0.00448438,0.999944) 0.151625 (0.900002,5.82137) 1.56481 1.57528 (0.339393,2.82434) (-0.0953149,0.24861) 0.161718 (0.545551,2.49868) (-0.170797,0.248179) 0.138675 (1.3069,2.4488) (0.0551214,0.0986199) 0.20791 (1.6566,2.62831) (0.0561445,0.232917) 0.132486 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (0.912929,2.93525) (-0.004477,0.999987) 0.151625 (0.900002,5.82137) 1.56481 1.57527 (0.315564,2.8865) (-0.0953152,0.24861) 0.161718 (0.504283,2.56169) (-0.165075,0.252021) 0.138675 (1.32068,2.47345) (0.0551188,0.0986213) 0.20791 (1.67064,2.68654) (0.0561673,0.232911) 0.132486 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.911809,3.18525) (-0.00447916,0.999992) 0.151625 (0.900002,5.82137) 1.56481 1.57528 (0.291746,2.94865) (-0.0952742,0.248626) 0.161718 (0.463806,2.6252) (-0.161908,0.254067) 0.138675 (1.33446,2.49811) (0.0551198,0.0986208) 0.20791 (1.68468,2.74477) (0.0561381,0.232918) 0.132486 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.910704,3.43527) (-0.00441977,1.00007) 0.151625 (0.900002,5.82137) 1.56481 1.57522 (0.26791,3.0108) (-0.0953429,0.2486) 0.161718 (0.423766,2.689) (-0.160159,0.255173) 0.138675 (1.34824,2.52276) (0.0551183,0.0986216) 0.20791 (1.69872,2.803) (0.056155,0.232914) 0.132486 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
