timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (0.930202,1.49851) (0,0) 0.132002 (0.900002,5.82137) 1.55785 0 (0.455692,2.33621) (0,0) 0.167748 (0.826573,2.20626) (0,0) 0.173466 (1.63032,2.3708) (0,0) 0.197512 (1.57529,2.38218) (0,0) 0.149291 (0,1.49851) (0,0) 0.3 (2.1,1.49851) (0,0) 0.3
0.25 (0.962847,1.51365) (0.130583,0.0605391) 0.132002 (0.900002,5.82137) 1.55785 0.434112 (0.426096,2.43056) (-0.118383,0.377397) 0.167748 (0.832884,2.22818) (0.0252444,0.0877) 0.173466 (1.69007,2.38658) (0.238983,0.0631102) 0.197512 (1.49826,2.43335) (-0.308133,0.204685) 0.149291 (0,1.51365) (0,0) 0.3 (2.1,1.51365) (0,0) 0.3
0.5 (0.998105,1.55509) (0.14103,0.165755) 0.132002 (0.900002,5.82137) 1.55785 0.865817 (0.396492,2.52491) (-0.118417,0.377387) 0.167748 (0.820465,2.25415) (-0.0496734,0.103885) 0.173466 (1.75156,2.39266) (0.245975,0.0243395) 0.197512 (1.41669,2.47693) (-0.326273,0.174321) 0.149291 (0,1.55509) (0,0) 0.3 (2.1,1.55509) (0,0) 0.3
0.75 (1.07216,1.77751) (0.296211,0.889684) 0.132002 (0.900002,5.82137) 1.55785 1.2494 (0.366881,2.61926) (-0.118444,0.377378) 0.167748 (0.80805,2.28012) (-0.0496631,0.10389) 0.173466 (1.76723,2.45244) (0.0626696,0.239099) 0.197512 (1.42306,2.56919) (0.0254884,0.369042) 0.149291 (0,1.77751) (0,0) 0.3 (2.1,1.77751) (0,0) 0.3
1 (1.13494,1.95917) (0.251117,0.726638) 0.132002 (0.900002,5.82137) 1.55785 1.23806 (0.337278,2.7136) (-0.118414,0.377388) 0.167748 (0.795632,2.3061) (-0.0496693,0.103887) 0.173466 (1.77334,2.51393) (0.0244172,0.245967) 0.197512 (1.40049,2.65887) (-0.0902841,0.358735) 0.149291 (0,1.95917) (0,0) 0.3 (2.1,1.95917) (0,0) 0.3
1.25 (1.1955,2.13844) (0.242265,0.717099) 0.132002 (0.900002,5.82137) 1.55785 1.24499 (0.307687,2.80795) (-0.118364,0.377403) 0.167748 (0.783216,2.33207) (-0.0496667,0.103889) 0.173466 (1.77851,2.57551) (0.0207143,0.246307) 0.197512 (1.37792,2.74856) (-0.090284,0.358735) 0.149291 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (1.25366,2.31512) (0.232619,0.706704) 0.132002 (0.900002,5.82137) 1.55785 1.25281 (0.278071,2.9023) (-0.118464,0.377372) 0.167748 (0.770799,2.35804) (-0.0496661,0.103889) 0.173466 (1.78369,2.63708) (0.0207033,0.246307) 0.197512 (1.35535,2.83824) (-0.090284,0.358735) 0.149291 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.30923,2.48901) (0.222274,0.695556) 0.132002 (0.900002,5.82137) 1.55785 1.26149 (0.248456,2.99664) (-0.118459,0.377374) 0.167748 (0.758384,2.38401) (-0.0496617,0.103891) 0.173466 (1.78886,2.69866) (0.020691,0.246309) 0.197512 (1.33278,2.92792) (-0.090284,0.358735) 0.149291 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.362,2.65988) (0.211083,0.683496) 0.132002 (0.900002,5.82137) 1.55785 1.27126 (0.22045,3.08588) (-0.112026,0.356974) 0.167748 (0.745966,2.40999) (-0.0496695,0.103887) 0.173466 (1.79404,2.76024) (0.0207208,0.246306) 0.197512 (1.31021,3.01761) (-0.090284,0.358735) 0.149291 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.41177,2.82753) (0.199088,0.67057) 0.132002 (0.900002,5.82137) 1.55785 1.28219 (0.199446,3.15282) (-0.0840163,0.26776) 0.167748 (0.733549,2.43596) (-0.0496708,0.103887) 0.173466 (1.79922,2.82181) (0.0207172,0.246306) 0.197512 (1.28764,3.10729) (-0.090284,0.358735) 0.149291 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.45831,2.99169) (0.186164,0.656643) 0.132002 (0.900002,5.82137) 1.55785 1.29454 (0.18369,3.203) (-0.0630226,0.200692) 0.167748 (0.721132,2.46193) (-0.0496674,0.103888) 0.173466 (1.8044,2.88339) (0.0207162,0.246306) 0.197512 (1.26506,3.19697) (-0.0902841,0.358735) 0.149291 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (1.50139,3.15211) (0.172299,0.641701) 0.132002 (0.900002,5.82137) 1.55785 1.30848 (0.17188,3.24065) (-0.0472392,0.150633) 0.167748 (0.708713,2.4879) (-0.0496732,0.103885) 0.173466 (1.80958,2.94497) (0.0207174,0.246306) 0.197512 (1.24249,3.28666) (-0.0902843,0.358735) 0.149291 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (1.53307,3.37748) (0.126751,0.901483) 0.132002 (0.900002,5.82137) 1.55785 1.43111 (0.163008,3.26888) (-0.0354909,0.112898) 0.167748 (0.696296,2.51387) (-0.0496691,0.103887) 0.173466 (1.81476,3.00654) (0.0207035,0.246307) 0.197512 (1.24577,3.37908) (0.0131153,0.369689) 0.149291 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
