timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5
0 (1.00555,1.17339) (0,0) 0.134608 (0.900002,5.82137) 1.55559 0 (0.409968,2.29055) (0,0) 0.179231 (0.938035,2.37352) (0,0) 0.128178 (1.48262,2.31243) (0,0) 0.142489 (0,1.17339) (0,0) 0.3 (2.1,1.17339) (0,0) 0.3
0.25 (0.999871,1.42332) (-0.0227213,0.999741) 0.134608 (0.900002,5.82137) 1.55559 1.59352 (0.391763,2.38005) (-0.0728198,0.357988) 0.179231 (0.922163,2.43796) (-0.0634892,0.257749) 0.128178 (1.51481,2.38561) (0.128767,0.292703) 0.142489 (0,1.42332) (0,0) 0.3 (2.1,1.42332) (0,0) 0.3
0.5 (0.9942,1.67326) (-0.0226845,0.999742) 0.134608 (0.900002,5.82137) 1.55559 1.59348 (0.373557,2.46955) (-0.0728235,0.357988) 0.179231 (0.894315,2.4982) (-0.111394,0.24095) 0.128178 (1.547,2.45879) (0.12875,0.29271) 0.142489 (0,1.67326) (0,0) 0.3 (2.1,1.67326) (0,0) 0.3
0.75 (0.99646,1.92156) (0.00903922,0.993217) 0.134608 (0.900002,5.82137) 1.55559 1.5617 (0.35536,2.55904) (-0.0727903,0.357994) 0.179231 (0.857127,2.55316) (-0.148752,0.21986) 0.128178 (1.57919,2.53196) (0.128764,0.292704) 0.142489 (0,1.92156) (0,0) 0.3 (2.1,1.92156) (0,0) 0.3
1 (0.998696,2.16975) (0.00894635,0.992762) 0.134608 (0.900002,5.82137) 1.55559 1.56178 (0.337157,2.64854) (-0.0728121,0.35799) 0.179231 (0.819939,2.60813) (-0.148752,0.21986) 0.128178 (1.61137,2.60514) (0.128743,0.292713) 0.142489 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (1.00091,2.41783) (0.00885579,0.992319) 0.134608 (0.900002,5.82137) 1.55559 1.56187 (0.318959,2.73804) (-0.0727901,0.357994) 0.179231 (0.782751,2.66309) (-0.148751,0.21986) 0.128178 (1.64357,2.67832) (0.128767,0.292703) 0.142489 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (1.00309,2.66576) (0.00873392,0.991721) 0.134608 (0.900002,5.82137) 1.55559 1.56199 (0.300763,2.82754) (-0.0727833,0.357996) 0.179231 (0.745563,2.71806) (-0.148751,0.21986) 0.128178 (1.67575,2.75149) (0.128753,0.292709) 0.142489 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.00507,2.91358) (0.00792009,0.991283) 0.134608 (0.900002,5.82137) 1.55559 1.56281 (0.282569,2.91704) (-0.0727786,0.357997) 0.179231 (0.708585,2.77316) (-0.147912,0.220425) 0.128178 (1.70794,2.82467) (0.128749,0.29271) 0.142489 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (0.996043,3.16342) (-0.0361231,0.999354) 0.134608 (0.900002,5.82137) 1.55559 1.60693 (0.264361,3.00654) (-0.0728328,0.357986) 0.179231 (0.68392,2.83477) (-0.09866,0.246438) 0.128178 (1.74013,2.89785) (0.128742,0.292713) 0.142489 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.987022,3.41326) (-0.0360828,0.999366) 0.134608 (0.900002,5.82137) 1.55559 1.60689 (0.246724,3.09332) (-0.0705481,0.347124) 0.179231 (0.65925,2.89638) (-0.0986799,0.24643) 0.128178 (1.77231,2.97103) (0.128747,0.292711) 0.142489 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.97799,3.66308) (-0.0361296,0.999254) 0.134608 (0.900002,5.82137) 1.55559 1.60694 (0.229615,3.1684) (-0.0684324,0.300327) 0.179231 (0.634587,2.95799) (-0.0986542,0.24644) 0.128178 (1.8045,3.04421) (0.128749,0.292711) 0.142489 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
