timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5
0 (1.17043,1.09723) (0,0) 0.159807 (0.900002,5.82137) 1.65518 0 (0.524306,2.20414) (0,0) 0.13487 (0.927694,2.29949) (0,0) 0.190583 (1.5718,2.37745) (0,0) 0.167879 (0,1.09723) (0,0) 0.3 (2.1,1.09723) (0,0) 0.3
0.25 (1.15615,1.3468) (-0.0571072,0.998301) 0.159807 (0.900002,5.82137) 1.65518 1.62794 (0.513268,2.24251) (-0.0441501,0.153497) 0.13487 (0.905806,2.38241) (-0.0875516,0.331653) 0.190583 (1.58229,2.40493) (0.0419622,0.109932) 0.167879 (0,1.3468) (0,0) 0.3 (2.1,1.3468) (0,0) 0.3
0.5 (1.14186,1.5964) (-0.0571511,0.99838) 0.159807 (0.900002,5.82137) 1.65518 1.62798 (0.502237,2.28089) (-0.0441238,0.153504) 0.13487 (0.871875,2.46116) (-0.135723,0.315021) 0.190583 (1.59278,2.43241) (0.0419653,0.109931) 0.167879 (0,1.5964) (0,0) 0.3 (2.1,1.5964) (0,0) 0.3
0.75 (1.12757,1.84599) (-0.0571642,0.998396) 0.159807 (0.900002,5.82137) 1.65518 1.62799 (0.491204,2.31926) (-0.044134,0.153501) 0.13487 (0.837944,2.53992) (-0.135723,0.315021) 0.190583 (1.60328,2.4599) (0.0419679,0.10993) 0.167879 (0,1.84599) (0,0) 0.3 (2.1,1.84599) (0,0) 0.3
1 (1.11329,2.09559) (-0.0571085,0.998371) 0.159807 (0.900002,5.82137) 1.65518 1.62794 (0.480172,2.35764) (-0.0441262,0.153503) 0.13487 (0.804013,2.61867) (-0.135725,0.31502) 0.190583 (1.61377,2.48738) (0.0419667,0.10993) 0.167879 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (1.09901,2.34518) (-0.0571523,0.998374) 0.159807 (0.900002,5.82137) 1.65518 1.62798 (0.46914,2.39601) (-0.044127,0.153503) 0.13487 (0.770077,2.69743) (-0.135742,0.315013) 0.190583 (1.62426,2.51486) (0.0419685,0.10993) 0.167879 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (1.08471,2.59478) (-0.0571926,0.998378) 0.159807 (0.900002,5.82137) 1.65518 1.62802 (0.45811,2.43439) (-0.0441218,0.153505) 0.13487 (0.736147,2.77618) (-0.135723,0.315021) 0.190583 (1.63475,2.54235) (0.0419571,0.109934) 0.167879 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.07043,2.84435) (-0.0571095,0.998315) 0.159807 (0.900002,5.82137) 1.65518 1.62794 (0.447076,2.47276) (-0.0441377,0.1535) 0.13487 (0.702216,2.85494) (-0.135723,0.315021) 0.190583 (1.64524,2.56983) (0.0419673,0.10993) 0.167879 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.05614,3.09394) (-0.0571735,0.998347) 0.159807 (0.900002,5.82137) 1.65518 1.628 (0.436039,2.51114) (-0.0441467,0.153498) 0.13487 (0.668285,2.93369) (-0.135722,0.315021) 0.190583 (1.65573,2.59731) (0.0419615,0.109932) 0.167879 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.04185,3.34356) (-0.0571567,0.998465) 0.159807 (0.900002,5.82137) 1.65518 1.62798 (0.425004,2.54951) (-0.0441382,0.1535) 0.13487 (0.634351,3.01244) (-0.135739,0.315014) 0.190583 (1.66622,2.62479) (0.0419631,0.109932) 0.167879 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.02756,3.59315) (-0.0571517,0.998359) 0.159807 (0.900002,5.82137) 1.65518 1.62798 (0.413968,2.58789) (-0.0441448,0.153498) 0.13487 (0.600417,3.0912) (-0.135736,0.315015) 0.190583 (1.67671,2.65228) (0.0419575,0.109934) 0.167879 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
