timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.0579,1.08004) (0,0) 0.165507 (0.900002,5.82137) 1.70085 0 (0.418407,2.36832) (0,0) 0.144044 (0.832265,2.34271) (0,0) 0.162158 (1.56704,2.36732) (0,0) 0.148977 (1.68867,2.32112) (0,0) 0.141639 (0,1.08004) (0,0) 0.3 (2.1,1.08004) (0,0) 0.3
0.25 (1.04956,1.3299) (-0.0333501,0.999434) 0.165507 (0.900002,5.82137) 1.70085 1.60415 (0.409816,2.39834) (-0.0343665,0.120106) 0.144044 (0.833287,2.40313) (0.00408759,0.241679) 0.162158 (1.5363,2.37899) (-0.122922,0.0466892) 0.148977 (1.77182,2.33946) (0.332613,0.0733551) 0.141639 (0,1.3299) (0,0) 0.3 (2.1,1.3299) (0,0) 0.3
0.5 (1.04125,1.57975) (-0.0332667,0.999399) 0.165507 (0.900002,5.82137) 1.70085 1.60407 (0.401225,2.42837) (-0.0343647,0.120106) 0.144044 (0.816864,2.46128) (-0.0656898,0.232617) 0.162158 (1.53786,2.41183) (0.00622655,0.131343) 0.148977 (1.8289,2.40265) (0.228303,0.252765) 0.141639 (0,1.57975) (0,0) 0.3 (2.1,1.57975) (0,0) 0.3
0.75 (1.04026,1.82873) (-0.00395594,0.995928) 0.165507 (0.900002,5.82137) 1.70085 1.57477 (0.392632,2.45839) (-0.0343686,0.120105) 0.144044 (0.792313,2.5165) (-0.0982063,0.220865) 0.162158 (1.54757,2.44323) (0.0388359,0.125625) 0.148977 (1.85722,2.48295) (0.113292,0.321212) 0.141639 (0,1.82873) (0,0) 0.3 (2.1,1.82873) (0,0) 0.3
1 (1.03904,2.07769) (-0.00486346,0.995842) 0.165507 (0.900002,5.82137) 1.70085 1.57568 (0.38404,2.48842) (-0.0343684,0.120105) 0.144044 (0.763611,2.56968) (-0.114809,0.212708) 0.162158 (1.55728,2.47464) (0.0388462,0.125622) 0.148977 (1.86148,2.568) (0.0170558,0.340178) 0.141639 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (1.0349,2.32696) (-0.0165505,0.997065) 0.165507 (0.900002,5.82137) 1.70085 1.58739 (0.375451,2.51845) (-0.0343589,0.120108) 0.144044 (0.734088,2.6224) (-0.11809,0.210904) 0.162158 (1.56699,2.50604) (0.0388426,0.125623) 0.148977 (1.86575,2.65304) (0.0170841,0.340177) 0.141639 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (1.02754,2.57657) (-0.0294661,0.998425) 0.165507 (0.900002,5.82137) 1.70085 1.6003 (0.366856,2.54847) (-0.0343788,0.120102) 0.144044 (0.704569,2.67513) (-0.118075,0.210912) 0.162158 (1.57671,2.53745) (0.038852,0.12562) 0.148977 (1.87003,2.73809) (0.0171144,0.340175) 0.141639 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.0177,2.82636) (-0.0393433,0.999184) 0.165507 (0.900002,5.82137) 1.70085 1.61015 (0.358264,2.5785) (-0.0343685,0.120105) 0.144044 (0.675046,2.72786) (-0.118092,0.210903) 0.162158 (1.58641,2.56886) (0.038833,0.125626) 0.148977 (1.87431,2.82313) (0.0171166,0.340175) 0.141639 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.00789,3.07616) (-0.0392474,0.999206) 0.165507 (0.900002,5.82137) 1.70085 1.61005 (0.349675,2.60853) (-0.0343559,0.120109) 0.144044 (0.645523,2.78058) (-0.118092,0.210903) 0.162158 (1.59613,2.60026) (0.0388559,0.125619) 0.148977 (1.87859,2.90817) (0.0170938,0.340176) 0.141639 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.998069,3.32597) (-0.0392845,0.999222) 0.165507 (0.900002,5.82137) 1.70085 1.61009 (0.341085,2.63855) (-0.0343579,0.120108) 0.144044 (0.616003,2.83331) (-0.118081,0.210909) 0.162158 (1.60584,2.63167) (0.0388446,0.125622) 0.148977 (1.88286,2.99322) (0.017101,0.340176) 0.141639 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.988266,3.57578) (-0.0392132,0.999237) 0.165507 (0.900002,5.82137) 1.70085 1.61002 (0.332494,2.66858) (-0.0343654,0.120106) 0.144044 (0.586479,2.88603) (-0.118095,0.210901) 0.162158 (1.61555,2.66307) (0.0388459,0.125622) 0.148977 (1.88713,3.07826) (0.0170915,0.340177) 0.141639 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
