timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.16222,1.12916) (0,0) 0.218375 (0.900002,5.82137) 1.94202 0 (0.516319,2.24549) (0,0) 0.134479 (0.914494,2.39287) (0,0) 0.153913 (1.57229,2.26388) (0,0) 0.134126 (1.69553,2.26347) (0,0) 0.21717 (0,1.12916) (0,0) 0.3 (2.1,1.12916) (0,0) 0.3
0.25 (1.14828,1.37876) (-0.0557334,0.998392) 0.218375 (0.900002,5.82137) 1.94202 1.62656 (0.497693,2.29981) (-0.0745022,0.217284) 0.134479 (0.88214,2.47047) (-0.129413,0.3104) 0.153913 (1.5356,2.264) (-0.146747,0.000493981) 0.134126 (1.7456,2.27976) (0.200312,0.0651762) 0.21717 (0,1.37876) (0,0) 0.3 (2.1,1.37876) (0,0) 0.3
0.5 (1.12785,1.62861) (-0.0817287,0.999409) 0.218375 (0.900002,5.82137) 1.94202 1.65239 (0.47907,2.35414) (-0.0744901,0.217288) 0.134479 (0.838996,2.54263) (-0.172577,0.288639) 0.153913 (1.49912,2.26008) (-0.145906,-0.0156965) 0.134126 (1.79796,2.28539) (0.20944,0.0225314) 0.21717 (0,1.62861) (0,0) 0.3 (2.1,1.62861) (0,0) 0.3
0.75 (1.10259,1.85972) (-0.101063,0.924439) 0.218375 (0.900002,5.82137) 1.94202 1.67969 (0.460452,2.40846) (-0.0744732,0.217294) 0.134479 (0.795162,2.61438) (-0.175336,0.286972) 0.153913 (1.47861,2.2905) (-0.0820627,0.121658) 0.134126 (1.82788,2.32873) (0.119677,0.17335) 0.21717 (0,1.85972) (0,0) 0.3 (2.1,1.85972) (0,0) 0.3
1 (1.08606,2.10962) (-0.0660987,0.999592) 0.218375 (0.900002,5.82137) 1.94202 1.63683 (0.44183,2.46278) (-0.0744885,0.217289) 0.134479 (0.751321,2.68612) (-0.175365,0.286954) 0.153913 (1.48337,2.32687) (0.0190652,0.145504) 0.134126 (1.83134,2.38128) (0.0138253,0.210194) 0.21717 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (1.07354,2.3593) (-0.0500648,0.998718) 0.218375 (0.900002,5.82137) 1.94202 1.62088 (0.423207,2.5171) (-0.0744925,0.217288) 0.134479 (0.707483,2.75786) (-0.175352,0.286962) 0.153913 (1.48939,2.36306) (0.0240706,0.14476) 0.134126 (1.83479,2.43383) (0.013807,0.210195) 0.21717 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (1.06103,2.609) (-0.0500692,0.99881) 0.218375 (0.900002,5.82137) 1.94202 1.62088 (0.404582,2.57143) (-0.0744985,0.217286) 0.134479 (0.663647,2.8296) (-0.175342,0.286968) 0.153913 (1.49661,2.39903) (0.0288645,0.143881) 0.134126 (1.83825,2.48638) (0.0138313,0.210194) 0.21717 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.04851,2.85869) (-0.0500721,0.998743) 0.218375 (0.900002,5.82137) 1.94202 1.62089 (0.385961,2.62575) (-0.0744852,0.21729) 0.134479 (0.619808,2.90134) (-0.175356,0.286959) 0.153913 (1.50494,2.43476) (0.0333143,0.142916) 0.134126 (1.8417,2.53893) (0.0138196,0.210195) 0.21717 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.03601,3.10836) (-0.0499954,0.998686) 0.218375 (0.900002,5.82137) 1.94202 1.62082 (0.367344,2.68007) (-0.0744693,0.217296) 0.134479 (0.575968,2.97308) (-0.175362,0.286956) 0.153913 (1.51432,2.47023) (0.0375417,0.141865) 0.134126 (1.84516,2.59147) (0.0138197,0.210195) 0.21717 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.02349,3.35806) (-0.0500983,0.998814) 0.218375 (0.900002,5.82137) 1.94202 1.62091 (0.348722,2.73439) (-0.0744867,0.21729) 0.134479 (0.532122,3.04481) (-0.175381,0.286945) 0.153913 (1.52479,2.50539) (0.041855,0.140652) 0.134126 (1.84862,2.64402) (0.0138365,0.210193) 0.21717 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.01096,3.60776) (-0.050119,0.998796) 0.218375 (0.900002,5.82137) 1.94202 1.62093 (0.3301,2.78872) (-0.0744884,0.217289) 0.134479 (0.488278,3.11655) (-0.175379,0.286945) 0.153913 (1.53645,2.54017) (0.0466687,0.139129) 0.134126 (1.85207,2.69657) (0.0138258,0.210194) 0.21717 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
