timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5
0 (0.963538,1.30806) (0,0) 0.153128 (0.900002,5.82137) 1.93188 0 (0.663463,2.21774) (0,0) 0.14507 (1.14114,2.27795) (0,0) 0.135885 (1.41892,2.39619) (0,0) 0.191476 (0,1.30806) (0,0) 0.3 (2.1,1.30806) (0,0) 0.3
0.25 (0.964217,1.32565) (0.00271655,0.0703616) 0.153128 (0.900002,5.82137) 1.93188 1.53221 (0.640363,2.2736) (-0.0924,0.223469) 0.14507 (1.13686,2.25945) (-0.0171169,-0.0740175) 0.135885 (1.43218,2.42083) (0.0530355,0.0985617) 0.191476 (0,1.32565) (0,0) 0.3 (2.1,1.32565) (0,0) 0.3
0.5 (0.938663,1.35063) (-0.102218,0.0998951) 0.153128 (0.900002,5.82137) 1.93188 2.36769 (0.617263,2.32947) (-0.0924007,0.223469) 0.14507 (1.12575,2.2798) (-0.0444192,0.0813927) 0.135885 (1.44544,2.44547) (0.0530363,0.0985613) 0.191476 (0,1.35063) (0,0) 0.3 (2.1,1.35063) (0,0) 0.3
0.75 (0.914386,1.39425) (-0.0971069,0.17449) 0.153128 (0.900002,5.82137) 1.93188 2.07863 (0.594163,2.38534) (-0.0924018,0.223469) 0.14507 (1.11845,2.33145) (-0.0292097,0.206637) 0.135885 (1.4587,2.47011) (0.0530359,0.0985615) 0.191476 (0,1.39425) (0,0) 0.3 (2.1,1.39425) (0,0) 0.3
1 (0.851884,1.48291) (-0.25001,0.354641) 0.153128 (0.900002,5.82137) 1.93188 2.18485 (0.571064,2.44121) (-0.0923945,0.223472) 0.14507 (1.10282,2.4204) (-0.0625297,0.355772) 0.135885 (1.47196,2.49475) (0.0530419,0.0985583) 0.191476 (0,1.48291) (0,0) 0.3 (2.1,1.48291) (0,0) 0.3
1.25 (0.741078,1.65712) (-0.443225,0.696823) 0.153128 (0.900002,5.82137) 1.93188 2.13731 (0.547964,2.49707) (-0.092401,0.223469) 0.14507 (1.06946,2.50432) (-0.133432,0.335678) 0.135885 (1.48522,2.51939) (0.0530346,0.0985622) 0.191476 (0,1.65712) (0,0) 0.3 (2.1,1.65712) (0,0) 0.3
1.5 (0.635303,1.8315) (-0.423098,0.697537) 0.153128 (0.900002,5.82137) 1.93188 2.11603 (0.524862,2.55294) (-0.0924056,0.223467) 0.14507 (1.02615,2.58356) (-0.173239,0.316973) 0.135885 (1.49848,2.54403) (0.0530411,0.0985587) 0.191476 (0,1.8315) (0,0) 0.3 (2.1,1.8315) (0,0) 0.3
1.75 (0.533471,2.00461) (-0.40733,0.692432) 0.153128 (0.900002,5.82137) 1.93188 2.10254 (0.501762,2.60881) (-0.0924019,0.223469) 0.14507 (0.978949,2.66055) (-0.188811,0.307952) 0.135885 (1.51174,2.56867) (0.0530387,0.09856) 0.191476 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (0.435057,2.17545) (-0.393655,0.683365) 0.153128 (0.900002,5.82137) 1.93188 2.09342 (0.478659,2.66467) (-0.0924113,0.223465) 0.14507 (0.931746,2.73754) (-0.188811,0.307952) 0.135885 (1.52499,2.59331) (0.0530298,0.0985648) 0.191476 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.339851,2.34332) (-0.380825,0.671472) 0.153128 (0.900002,5.82137) 1.93188 2.08671 (0.455554,2.72054) (-0.092419,0.223461) 0.14507 (0.884547,2.81453) (-0.188799,0.307959) 0.135885 (1.53825,2.61795) (0.0530422,0.0985581) 0.191476 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.247835,2.50769) (-0.368061,0.657489) 0.153128 (0.900002,5.82137) 1.93188 2.08113 (0.432455,2.77641) (-0.0923983,0.22347) 0.14507 (0.83735,2.89152) (-0.188788,0.307966) 0.135885 (1.55151,2.64259) (0.0530354,0.0985618) 0.191476 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (0.159045,2.66845) (-0.355163,0.64304) 0.153128 (0.900002,5.82137) 1.93188 2.07542 (0.409346,2.83227) (-0.092433,0.223456) 0.14507 (0.790147,2.9685) (-0.188811,0.307951) 0.135885 (1.56477,2.66723) (0.0530416,0.0985584) 0.191476 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (0.0722788,2.83318) (-0.347064,0.65892) 0.153128 (0.900002,5.82137) 1.93188 2.05559 (0.38625,2.88814) (-0.0923865,0.223475) 0.14507 (0.742947,3.04549) (-0.188798,0.30796) 0.135885 (1.57803,2.69187) (0.0530376,0.0985606) 0.191476 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.0455378,3.09188) (-0.106964,1.03478) 0.153128 (0.900002,5.82137) 1.93188 1.6738 (0.363157,2.94401) (-0.0923728,0.223481) 0.14507 (0.695742,3.12248) (-0.18882,0.307946) 0.135885 (1.59129,2.71651) (0.0530391,0.0985598) 0.191476 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.120212,3.33045) (0.298697,0.954305) 0.153128 (0.900002,5.82137) 1.93188 1.26746 (0.340067,2.99988) (-0.092358,0.223487) 0.14507 (0.648544,3.19947) (-0.188793,0.307962) 0.135885 (1.60455,2.74115) (0.0530375,0.0985606) 0.191476 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.194894,3.56902) (0.298728,0.954287) 0.153128 (0.900002,5.82137) 1.93188 1.26742 (0.316954,3.05574) (-0.0924539,0.223447) 0.14507 (0.601345,3.27646) (-0.188795,0.307961) 0.135885 (1.61781,2.76579) (0.0530327,0.0985632) 0.191476 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.269561,3.80761) (0.298665,0.954356) 0.153128 (0.900002,5.82137) 1.93188 1.2675 (0.293862,3.11161) (-0.0923687,0.223482) 0.14507 (0.554149,3.35345) (-0.188783,0.307969) 0.135885 (1.63107,2.79043) (0.0530258,0.0985669) 0.191476 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.344244,4.04619) (0.298735,0.954303) 0.153128 (0.900002,5.82137) 1.93188 1.26742 (0.270752,3.16748) (-0.0924367,0.223454) 0.14507 (0.506943,3.43044) (-0.188826,0.307942) 0.135885 (1.64433,2.81507) (0.0530472,0.0985554) 0.191476 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.5 (0.41894,4.28477) (0.298782,0.954333) 0.153128 (0.900002,5.82137) 1.93188 1.26738 (0.251531,3.21402) (-0.0768869,0.186171) 0.14507 (0.462658,3.50265) (-0.177139,0.288846) 0.135885 (1.65759,2.83971) (0.0530309,0.0985642) 0.191476 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.75 (0.493636,4.52336) (0.298785,0.954344) 0.153128 (0.900002,5.82137) 1.93188 1.26738 (0.237099,3.24891) (-0.0577254,0.139582) 0.14507 (0.42927,3.56197) (-0.133554,0.237276) 0.135885 (1.67085,2.86435) (0.0530363,0.0985613) 0.191476 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
