timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.17299,1.46153) (0,0) 0.197062 (0.900002,5.82137) 1.88786 0 (0.443865,2.35048) (0,0) 0.165448 (0.857936,2.24175) (0,0) 0.183632 (1.60929,2.39174) (0,0) 0.1942 (1.55102,2.25258) (0,0) 0.147214 (0,1.46153) (0,0) 0.3 (2.1,1.46153) (0,0) 0.3
2.75 (1.11397,2.86384) (-0.0720835,0.99743) 0.197062 (0.900002,5.82137) 1.88786 1.64294 (0.262093,2.94366) (-0.0660901,0.215704) 0.165448 (0.680257,2.96485) (-0.108111,0.273539) 0.183632 (1.8241,3.31209) (0.0616182,0.311864) 0.1942 (1.7181,2.85697) (0.0760463,0.325296) 0.147214 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (1.09592,3.11321) (-0.072171,0.997474) 0.197062 (0.900002,5.82137) 1.88786 1.64302 (0.245562,2.99758) (-0.0661245,0.215694) 0.165448 (0.653167,3.03321) (-0.108361,0.27344) 0.183632 (1.83485,3.38926) (0.0429788,0.308671) 0.1942 (1.7371,2.9383) (0.0760121,0.325304) 0.147214 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (1.07788,3.36253) (-0.0721707,0.997297) 0.197062 (0.900002,5.82137) 1.88786 1.64304 (0.229039,3.05151) (-0.0660924,0.215704) 0.165448 (0.626038,3.10155) (-0.108515,0.27338) 0.183632 (1.82656,3.46211) (-0.0331735,0.291407) 0.1942 (1.75611,3.01962) (0.0760453,0.325296) 0.147214 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (1.05986,3.61189) (-0.0720801,0.997412) 0.197062 (0.900002,5.82137) 1.88786 1.64294 (0.212499,3.10543) (-0.0661583,0.215683) 0.165448 (0.598893,3.16989) (-0.108581,0.273353) 0.183632 (1.79327,3.51569) (-0.133161,0.214299) 0.1942 (1.77511,3.10095) (0.0760052,0.325305) 0.147214 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (1.04182,3.86124) (-0.0721449,0.997416) 0.197062 (0.900002,5.82137) 1.88786 1.643 (0.195978,3.15936) (-0.0660831,0.215706) 0.165448 (0.571729,3.23822) (-0.108653,0.273325) 0.183632 (1.7601,3.56677) (-0.132668,0.20434) 0.1942 (1.79412,3.18228) (0.0760251,0.325301) 0.147214 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (1.02377,4.11058) (-0.0722199,0.997361) 0.197062 (0.900002,5.82137) 1.88786 1.64308 (0.181103,3.20792) (-0.0595026,0.194247) 0.165448 (0.544566,3.30656) (-0.108653,0.273325) 0.183632 (1.72684,3.61606) (-0.133037,0.197163) 0.1942 (1.81313,3.2636) (0.0760654,0.325291) 0.147214 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (1.00574,4.35993) (-0.0721304,0.997404) 0.197062 (0.900002,5.82137) 1.88786 1.64299 (0.169946,3.24433) (-0.0446259,0.145642) 0.165448 (0.516359,3.37446) (-0.112829,0.271627) 0.183632 (1.69326,3.66382) (-0.134307,0.191023) 0.1942 (1.83214,3.34492) (0.0760155,0.325303) 0.147214 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.5 (0.987703,4.60929) (-0.0721309,0.997436) 0.197062 (0.900002,5.82137) 1.88786 1.64299 (0.161562,3.27164) (-0.0335381,0.109241) 0.165448 (0.484748,3.44085) (-0.126445,0.265563) 0.183632 (1.65875,3.70961) (-0.138046,0.183184) 0.1942 (1.85114,3.42625) (0.0760273,0.3253) 0.147214 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.75 (0.969672,4.85864) (-0.0721228,0.997396) 0.197062 (0.900002,5.82137) 1.88786 1.64298 (0.155297,3.29211) (-0.0250579,0.0818708) 0.165448 (0.448121,3.50461) (-0.146508,0.255044) 0.183632 (1.61828,3.74691) (-0.16188,0.14919) 0.1942 (1.86817,3.4991) (0.0680911,0.291385) 0.147214 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
5 (0.952244,5.09932) (-0.0697142,0.96273) 0.197062 (0.900002,5.82137) 1.88786 1.64308 (0.150577,3.30748) (-0.0188791,0.0614994) 0.165448 (0.404982,3.56416) (-0.172554,0.238195) 0.183632 (1.56458,3.73134) (-0.214799,-0.0622914) 0.1942 (1.88093,3.55375) (0.0510368,0.218598) 0.147214 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
5.25 (0.939206,5.27984) (-0.0521524,0.722069) 0.197062 (0.900002,5.82137) 1.88786 1.6429 (0.147052,3.319) (-0.0141031,0.0460651) 0.165448 (0.353955,3.61711) (-0.204107,0.211783) 0.183632 (1.5307,3.67111) (-0.135531,-0.240925) 0.1942 (1.89052,3.59472) (0.0383783,0.163915) 0.147214 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
