timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (0.950535,1.05826) (0,0) 0.121409 (0.900002,5.82137) 1.86398 0 (0.415244,2.21559) (0,0) 0.194764 (0.908867,2.31447) (0,0) 0.1351 (1.19631,2.21728) (0,0) 0.202823 (1.67104,2.2177) (0,0) 0.182504 (0,1.05826) (0,0) 0.3 (2.1,1.05826) (0,0) 0.3
0.25 (0.947867,1.30823) (-0.0106701,0.999892) 0.121409 (0.900002,5.82137) 1.86398 1.58147 (0.398116,2.28551) (-0.0685135,0.279709) 0.194764 (0.886596,2.40355) (-0.0890818,0.356348) 0.1351 (1.20059,2.18241) (0.017144,-0.13948) 0.202823 (1.6767,2.2519) (0.0226391,0.136813) 0.182504 (0,1.30823) (0,0) 0.3 (2.1,1.30823) (0,0) 0.3
0.5 (0.936901,1.55753) (-0.043865,0.997188) 0.121409 (0.900002,5.82137) 1.86398 1.61476 (0.380981,2.35544) (-0.0685413,0.279702) 0.194764 (0.855439,2.48993) (-0.12463,0.345524) 0.1351 (1.2108,2.17686) (0.04082,-0.0221935) 0.202823 (1.68236,2.28611) (0.0226306,0.136814) 0.182504 (0,1.55753) (0,0) 0.3 (2.1,1.55753) (0,0) 0.3
0.75 (0.927624,1.78649) (-0.0371078,0.915851) 0.121409 (0.900002,5.82137) 1.86398 1.61129 (0.363849,2.42537) (-0.0685277,0.279706) 0.194764 (0.818534,2.57402) (-0.147621,0.336344) 0.1351 (1.2194,2.19063) (0.0343997,0.0550892) 0.202823 (1.68802,2.32031) (0.0226415,0.136813) 0.182504 (0,1.78649) (0,0) 0.3 (2.1,1.78649) (0,0) 0.3
1 (0.918402,2.0148) (-0.0368889,0.913215) 0.121409 (0.900002,5.82137) 1.86398 1.61117 (0.346725,2.49529) (-0.0684972,0.279713) 0.194764 (0.779095,2.65695) (-0.157755,0.331712) 0.1351 (1.22719,2.21417) (0.0311537,0.0941629) 0.202823 (1.69368,2.35451) (0.0226445,0.136812) 0.182504 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (0.908776,2.24796) (-0.0385026,0.932639) 0.121409 (0.900002,5.82137) 1.86398 1.61206 (0.32959,2.56522) (-0.068538,0.279703) 0.194764 (0.738324,2.73923) (-0.163082,0.329126) 0.1351 (1.23438,2.24494) (0.0287522,0.123072) 0.202823 (1.69934,2.38872) (0.0226274,0.136815) 0.182504 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (0.908159,2.49796) (-0.00246794,1.00002) 0.121409 (0.900002,5.82137) 1.86398 1.57326 (0.312459,2.63515) (-0.0685246,0.279706) 0.194764 (0.696833,2.82115) (-0.165963,0.327682) 0.1351 (1.24264,2.27909) (0.0330754,0.136582) 0.202823 (1.705,2.42292) (0.0226365,0.136813) 0.182504 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (0.907546,2.74795) (-0.00245405,0.999963) 0.121409 (0.900002,5.82137) 1.86398 1.57325 (0.295329,2.70507) (-0.0685196,0.279708) 0.194764 (0.65495,2.90287) (-0.167532,0.326883) 0.1351 (1.25237,2.31285) (0.038892,0.135041) 0.202823 (1.71066,2.45712) (0.0226368,0.136813) 0.182504 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (0.906931,2.99795) (-0.00245912,1) 0.121409 (0.900002,5.82137) 1.86398 1.57326 (0.278202,2.775) (-0.0685078,0.279711) 0.194764 (0.61285,2.98448) (-0.168399,0.326437) 0.1351 (1.26275,2.34641) (0.0415455,0.134248) 0.202823 (1.71632,2.49133) (0.0226371,0.136813) 0.182504 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.906327,3.24796) (-0.0024153,1.00005) 0.121409 (0.900002,5.82137) 1.86398 1.57321 (0.261073,2.84493) (-0.0685163,0.279708) 0.194764 (0.57063,3.06603) (-0.168882,0.326188) 0.1351 (1.27336,2.3799) (0.042409,0.133978) 0.202823 (1.72198,2.52553) (0.0226393,0.136813) 0.182504 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.905711,3.49794) (-0.00246158,0.999918) 0.121409 (0.900002,5.82137) 1.86398 1.57326 (0.243939,2.91485) (-0.0685342,0.279704) 0.194764 (0.528339,3.14754) (-0.169162,0.326043) 0.1351 (1.28393,2.41341) (0.0423088,0.13401) 0.202823 (1.72766,2.55973) (0.0227321,0.136797) 0.182504 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (0.905107,3.74794) (-0.00241789,0.999978) 0.121409 (0.900002,5.82137) 1.86398 1.57321 (0.226809,2.98478) (-0.0685206,0.279707) 0.194764 (0.486006,3.22903) (-0.169334,0.325954) 0.1351 (1.29438,2.44695) (0.0417728,0.134178) 0.202823 (1.73347,2.59391) (0.0232289,0.136714) 0.182504 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
