timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.04259,1.22528) (0,0) 0.181923 (0.900002,5.82137) 1.66402 0 (0.559423,2.39177) (0,0) 0.172885 (0.840505,2.22422) (0,0) 0.147676 (1.27151,2.23648) (0,0) 0.208326 (1.58923,2.34129) (0,0) 0.192172 (0,1.22528) (0,0) 0.3 (2.1,1.22528) (0,0) 0.3
0.25 (1.03483,1.47515) (-0.0310591,0.999481) 0.181923 (0.900002,5.82137) 1.66402 1.60186 (0.538225,2.43998) (-0.0847924,0.192836) 0.172885 (0.842291,2.22754) (0.00714291,0.0132858) 0.147676 (1.26438,2.17518) (-0.02852,-0.245233) 0.208326 (1.61089,2.43161) (0.0866292,0.361282) 0.192172 (0,1.47515) (0,0) 0.3 (2.1,1.47515) (0,0) 0.3
0.5 (1.02643,1.57329) (-0.0335874,0.39255) 0.181923 (0.900002,5.82137) 1.66402 1.65615 (0.517022,2.48818) (-0.0848112,0.192828) 0.172885 (0.81845,2.24439) (-0.0953651,0.0674174) 0.147676 (1.28075,2.16977) (0.0654585,-0.0216204) 0.208326 (1.63255,2.52193) (0.0866413,0.361279) 0.192172 (0,1.57329) (0,0) 0.3 (2.1,1.57329) (0,0) 0.3
0.75 (1.01784,1.67042) (-0.0343527,0.388522) 0.181923 (0.900002,5.82137) 1.66402 1.65899 (0.495823,2.53639) (-0.0847961,0.192835) 0.172885 (0.772084,2.26972) (-0.185462,0.101302) 0.147676 (1.31149,2.21022) (0.12298,0.161815) 0.208326 (1.65421,2.61225) (0.0866459,0.361278) 0.192172 (0,1.67042) (0,0) 0.3 (2.1,1.67042) (0,0) 0.3
1 (1.00762,1.85006) (-0.0408958,0.71855) 0.181923 (0.900002,5.82137) 1.66402 1.62765 (0.474625,2.5846) (-0.08479,0.192838) 0.172885 (0.725223,2.30356) (-0.187445,0.135363) 0.147676 (1.38392,2.27125) (0.289721,0.244098) 0.208326 (1.67586,2.70257) (0.0866172,0.361285) 0.192172 (0,1.85006) (0,0) 0.3 (2.1,1.85006) (0,0) 0.3
1.25 (1.00084,2.09997) (-0.0270909,0.999649) 0.181923 (0.900002,5.82137) 1.66402 1.59789 (0.453424,2.63281) (-0.0848032,0.192832) 0.172885 (0.683104,2.34315) (-0.168477,0.158348) 0.147676 (1.43971,2.34779) (0.223145,0.306151) 0.208326 (1.69752,2.79289) (0.0866228,0.361283) 0.192172 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (0.994077,2.34988) (-0.0270712,0.999626) 0.181923 (0.900002,5.82137) 1.66402 1.59787 (0.432229,2.68102) (-0.0847838,0.19284) 0.172885 (0.644277,2.38597) (-0.155306,0.171285) 0.147676 (1.48315,2.43195) (0.173775,0.336637) 0.208326 (1.71917,2.88322) (0.0866122,0.361286) 0.192172 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (0.987306,2.59978) (-0.0270835,0.999626) 0.181923 (0.900002,5.82137) 1.66402 1.59788 (0.411031,2.72923) (-0.0847904,0.192837) 0.172885 (0.607525,2.43058) (-0.147011,0.178456) 0.147676 (1.51868,2.51974) (0.142112,0.351178) 0.208326 (1.74083,2.97354) (0.0866317,0.361281) 0.192172 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (0.980525,2.84969) (-0.027124,0.999625) 0.181923 (0.900002,5.82137) 1.66402 1.59792 (0.389827,2.77744) (-0.084816,0.192826) 0.172885 (0.572002,2.47618) (-0.142089,0.182398) 0.147676 (1.55136,2.60863) (0.130724,0.355575) 0.208326 (1.76248,3.06386) (0.0865923,0.361291) 0.192172 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.973775,3.0996) (-0.0270023,0.999645) 0.181923 (0.900002,5.82137) 1.66402 1.5978 (0.36863,2.82565) (-0.0847895,0.192838) 0.172885 (0.537185,2.52232) (-0.139271,0.18456) 0.147676 (1.58404,2.69753) (0.130699,0.355584) 0.208326 (1.78414,3.15418) (0.086631,0.361281) 0.192172 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.966998,3.34953) (-0.0271055,0.99971) 0.181923 (0.900002,5.82137) 1.66402 1.5979 (0.347431,2.87385) (-0.0847954,0.192835) 0.172885 (0.502767,2.56876) (-0.13767,0.185757) 0.147676 (1.61672,2.78642) (0.130723,0.355575) 0.208326 (1.80579,3.2445) (0.0866181,0.361284) 0.192172 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
