timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (0.905917,1.23747) (0,0) 0.183948 (0.900002,5.82137) 1.82917 0 (0.504395,2.21241) (0,0) 0.183774 (0.782959,2.27756) (0,0) 0.169681 (1.21775,2.26674) (0,0) 0.159851 (1.68598,2.24545) (0,0) 0.176505 (0,1.23747) (0,0) 0.3 (2.1,1.23747) (0,0) 0.3
0.25 (0.905613,1.48747) (-0.00121458,1.00001) 0.183948 (0.900002,5.82137) 1.82917 1.57201 (0.459658,2.25576) (-0.178945,0.173429) 0.183774 (0.792332,2.36543) (0.0374915,0.351461) 0.169681 (1.22485,2.35009) (0.0284081,0.333419) 0.159851 (1.69901,2.32772) (0.0521363,0.329085) 0.176505 (0,1.48747) (0,0) 0.3 (2.1,1.48747) (0,0) 0.3
0.5 (0.909055,1.65265) (0.0137693,0.660691) 0.183948 (0.900002,5.82137) 1.82917 1.54996 (0.442069,2.31553) (-0.0703589,0.239058) 0.183774 (0.768899,2.45063) (-0.0937327,0.3408) 0.169681 (1.23837,2.43265) (0.0540502,0.330233) 0.159851 (1.71205,2.40999) (0.0521414,0.329084) 0.176505 (0,1.65265) (0,0) 0.3 (2.1,1.65265) (0,0) 0.3
0.75 (0.916376,1.83855) (0.0292811,0.743617) 0.183948 (0.900002,5.82137) 1.82917 1.53144 (0.424475,2.37529) (-0.0703739,0.239053) 0.183774 (0.742956,2.5351) (-0.10377,0.337879) 0.169681 (1.25506,2.51462) (0.066796,0.327892) 0.159851 (1.72508,2.49226) (0.0521183,0.329088) 0.176505 (0,1.83855) (0,0) 0.3 (2.1,1.83855) (0,0) 0.3
1 (0.927811,2.04837) (0.0457398,0.839288) 0.183948 (0.900002,5.82137) 1.82917 1.51635 (0.406883,2.43506) (-0.0703702,0.239054) 0.183774 (0.713629,2.61845) (-0.117308,0.333421) 0.169681 (1.27327,2.59627) (0.0728087,0.32661) 0.159851 (1.73811,2.57453) (0.0521459,0.329083) 0.176505 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (0.942905,2.28527) (0.060376,0.947568) 0.183948 (0.900002,5.82137) 1.82917 1.50717 (0.389291,2.49482) (-0.0703649,0.239056) 0.183774 (0.681378,2.70072) (-0.129005,0.329072) 0.169681 (1.2921,2.67778) (0.0753245,0.326039) 0.159851 (1.75115,2.6568) (0.0521384,0.329084) 0.176505 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (0.955716,2.53133) (0.0512448,0.984241) 0.183948 (0.900002,5.82137) 1.82917 1.51878 (0.3717,2.55458) (-0.0703645,0.239056) 0.183774 (0.646675,2.78199) (-0.138811,0.325057) 0.169681 (1.3111,2.75925) (0.076003,0.325881) 0.159851 (1.76418,2.73908) (0.0521273,0.329086) 0.176505 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (0.962267,2.77906) (0.0262028,0.990948) 0.183948 (0.900002,5.82137) 1.82917 1.54436 (0.354102,2.61435) (-0.0703918,0.239048) 0.183774 (0.609839,2.8623) (-0.147345,0.321279) 0.169681 (1.33003,2.84074) (0.075741,0.325942) 0.159851 (1.77728,2.82134) (0.0523897,0.329044) 0.176505 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (0.957152,3.02901) (-0.0204576,0.999794) 0.183948 (0.900002,5.82137) 1.82917 1.59126 (0.336509,2.67411) (-0.070373,0.239054) 0.183774 (0.570999,2.94168) (-0.155358,0.317481) 0.169681 (1.34882,2.92226) (0.0751578,0.326077) 0.159851 (1.79052,2.90357) (0.0529733,0.328951) 0.176505 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.952049,3.27895) (-0.0204112,0.999767) 0.183948 (0.900002,5.82137) 1.82917 1.59121 (0.318915,2.73387) (-0.0703768,0.239053) 0.183774 (0.530111,3.02001) (-0.163552,0.313339) 0.169681 (1.36747,3.00381) (0.074604,0.326204) 0.159851 (1.8039,2.98579) (0.0535276,0.328861) 0.176505 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.946947,3.5289) (-0.0204104,0.999771) 0.183948 (0.900002,5.82137) 1.82917 1.59121 (0.301317,2.79363) (-0.0703913,0.239048) 0.183774 (0.486955,3.09712) (-0.172626,0.308433) 0.169681 (1.38599,3.08539) (0.074078,0.326324) 0.159851 (1.81741,3.06798) (0.0540541,0.328775) 0.176505 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
