timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5
0 (0.923125,1.27472) (0,0) 0.18507 (0.900002,5.82137) 1.63846 0 (0.677953,2.36824) (0,0) 0.135788 (0.926721,2.20254) (0,0) 0.158431 (1.44794,2.38798) (0,0) 0.125894 (0,1.27472) (0,0) 0.3 (2.1,1.27472) (0,0) 0.3
0.25 (0.920937,1.28934) (-0.00875237,0.0584668) 0.18507 (0.900002,5.82137) 1.63846 1.71939 (0.651365,2.42236) (-0.106353,0.216504) 0.135788 (0.931323,2.20966) (0.0184083,0.0284813) 0.158431 (1.47846,2.44834) (0.122081,0.241419) 0.125894 (0,1.28934) (0,0) 0.3 (2.1,1.28934) (0,0) 0.3
0.5 (0.899144,1.31889) (-0.0871735,0.118198) 0.18507 (0.900002,5.82137) 1.63846 2.20626 (0.624769,2.47649) (-0.106381,0.216491) 0.135788 (0.928028,2.24777) (-0.0131824,0.152464) 0.158431 (1.50899,2.50869) (0.122095,0.241412) 0.125894 (0,1.31889) (0,0) 0.3 (2.1,1.31889) (0,0) 0.3
0.75 (0.87844,1.37003) (-0.0828148,0.204561) 0.18507 (0.900002,5.82137) 1.63846 1.95547 (0.598176,2.53061) (-0.106373,0.216495) 0.135788 (0.913619,2.28322) (-0.0576354,0.141764) 0.158431 (1.53951,2.56905) (0.122073,0.241423) 0.125894 (0,1.37003) (0,0) 0.3 (2.1,1.37003) (0,0) 0.3
1 (0.842288,1.43249) (-0.144606,0.249852) 0.18507 (0.900002,5.82137) 1.63846 2.09546 (0.571579,2.58473) (-0.10639,0.216486) 0.135788 (0.899211,2.31866) (-0.0576302,0.141766) 0.158431 (1.57002,2.6294) (0.122077,0.241421) 0.125894 (0,1.43249) (0,0) 0.3 (2.1,1.43249) (0,0) 0.3
1.25 (0.769453,1.55833) (-0.291343,0.503385) 0.18507 (0.900002,5.82137) 1.63846 2.09546 (0.544986,2.63886) (-0.106371,0.216495) 0.135788 (0.884803,2.3541) (-0.0576319,0.141766) 0.158431 (1.60055,2.68976) (0.122088,0.241416) 0.125894 (0,1.55833) (0,0) 0.3 (2.1,1.55833) (0,0) 0.3
1.5 (0.68281,1.77933) (-0.34657,0.883963) 0.18507 (0.900002,5.82137) 1.63846 1.94444 (0.518391,2.69298) (-0.10638,0.216491) 0.135788 (0.870395,2.38954) (-0.0576351,0.141764) 0.158431 (1.63107,2.75011) (0.1221,0.24141) 0.125894 (0,1.77933) (0,0) 0.3 (2.1,1.77933) (0,0) 0.3
1.75 (0.595206,1.96965) (-0.350417,0.761297) 0.18507 (0.900002,5.82137) 1.63846 2.00217 (0.507697,2.75233) (-0.0427759,0.237393) 0.135788 (0.855986,2.42498) (-0.0576359,0.141764) 0.158431 (1.66159,2.81046) (0.122082,0.241419) 0.125894 (0,1.96965) (0,0) 0.3 (2.1,1.96965) (0,0) 0.3
2 (0.509412,2.15689) (-0.343174,0.748962) 0.18507 (0.900002,5.82137) 1.63846 2.00045 (0.497003,2.81167) (-0.0427758,0.237393) 0.135788 (0.841579,2.46042) (-0.0576268,0.141768) 0.158431 (1.69212,2.87082) (0.122113,0.241403) 0.125894 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.425622,2.34072) (-0.335161,0.735316) 0.18507 (0.900002,5.82137) 1.63846 1.99847 (0.486309,2.87102) (-0.0427759,0.237393) 0.135788 (0.827173,2.49586) (-0.0576248,0.141769) 0.158431 (1.72264,2.93117) (0.122075,0.241422) 0.125894 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.344078,2.52072) (-0.326176,0.720014) 0.18507 (0.900002,5.82137) 1.63846 1.99615 (0.475615,2.93037) (-0.0427758,0.237393) 0.135788 (0.812768,2.53131) (-0.0576192,0.141771) 0.158431 (1.75316,2.99153) (0.122065,0.241427) 0.125894 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
