timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.02076,1.27531) (0,0) 0.14093 (0.900002,5.82137) 1.85764 0 (0.403113,2.39506) (0,0) 0.177311 (0.831221,2.2849) (0,0) 0.191913 (1.31789,2.25292) (0,0) 0.200711 (1.65399,2.32742) (0,0) 0.127426 (0,1.27531) (0,0) 0.3 (2.1,1.27531) (0,0) 0.3
2.75 (1.00362,3.37825) (-0.0423502,0.99914) 0.14093 (0.900002,5.82137) 1.85764 1.61316 (0.257288,2.91928) (-0.0530384,0.190624) 0.177311 (0.658426,2.72988) (-0.0455407,0.238939) 0.191913 (1.41778,2.55741) (0.0574564,0.117377) 0.200711 (1.72932,2.7222) (0.0273981,0.143556) 0.127426 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (0.993023,3.62801) (-0.0423741,0.999034) 0.14093 (0.900002,5.82137) 1.85764 1.61319 (0.244029,2.96694) (-0.0530367,0.190624) 0.177311 (0.645259,2.78925) (-0.0526664,0.23747) 0.191913 (1.43225,2.58671) (0.0578674,0.117175) 0.200711 (1.73616,2.75809) (0.0273989,0.143556) 0.127426 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.982431,3.87778) (-0.0423653,0.999104) 0.14093 (0.900002,5.82137) 1.85764 1.61317 (0.230772,3.0146) (-0.05303,0.190626) 0.177311 (0.631168,2.84841) (-0.0563645,0.23662) 0.191913 (1.44677,2.61597) (0.0580934,0.117063) 0.200711 (1.74301,2.79398) (0.0273965,0.143556) 0.127426 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.971837,4.12758) (-0.0423776,0.999186) 0.14093 (0.900002,5.82137) 1.85764 1.61318 (0.217517,3.06225) (-0.0530165,0.19063) 0.177311 (0.616596,2.90744) (-0.0582905,0.236153) 0.191913 (1.46133,2.64522) (0.0582153,0.117002) 0.200711 (1.74986,2.82987) (0.027382,0.143559) 0.127426 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.961242,4.37737) (-0.0423802,0.999165) 0.14093 (0.900002,5.82137) 1.85764 1.61319 (0.204256,3.10991) (-0.0530465,0.190622) 0.177311 (0.601772,2.96642) (-0.0592961,0.235902) 0.191913 (1.47589,2.67447) (0.0582679,0.116976) 0.200711 (1.75671,2.86576) (0.0273841,0.143558) 0.127426 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.950663,4.62714) (-0.0423153,0.999067) 0.14093 (0.900002,5.82137) 1.85764 1.61313 (0.191001,3.15757) (-0.0530176,0.19063) 0.177311 (0.586811,3.02536) (-0.0598424,0.235764) 0.191913 (1.49047,2.70371) (0.0582995,0.11696) 0.200711 (1.76355,2.90165) (0.0273826,0.143559) 0.127426 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.940075,4.87691) (-0.0423535,0.99911) 0.14093 (0.900002,5.82137) 1.85764 1.61316 (0.177747,3.20522) (-0.0530195,0.190629) 0.177311 (0.571782,3.08428) (-0.0601162,0.235695) 0.191913 (1.50505,2.73294) (0.0583158,0.116952) 0.200711 (1.7704,2.93754) (0.0273804,0.143559) 0.127426 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.5 (0.930069,5.11305) (-0.0400226,0.944541) 0.14093 (0.900002,5.82137) 1.85764 1.61314 (0.166293,3.24215) (-0.0458156,0.147697) 0.177311 (0.556716,3.1432) (-0.0602626,0.235657) 0.191913 (1.51963,2.76218) (0.058323,0.116949) 0.200711 (1.77724,2.97343) (0.0273913,0.143557) 0.127426 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.75 (0.922552,5.29013) (-0.0300686,0.708327) 0.14093 (0.900002,5.82137) 1.85764 1.61322 (0.156392,3.26961) (-0.0396012,0.10986) 0.177311 (0.541651,3.20211) (-0.0602626,0.235657) 0.191913 (1.53421,2.79142) (0.0583389,0.116941) 0.200711 (1.78409,3.00932) (0.0273843,0.143558) 0.127426 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
5 (0.916915,5.42294) (-0.022548,0.531241) 0.14093 (0.900002,5.82137) 1.85764 1.61321 (0.147655,3.29) (-0.0349481,0.0815298) 0.177311 (0.526585,3.26103) (-0.0602626,0.235657) 0.191913 (1.5488,2.82065) (0.0583408,0.11694) 0.200711 (1.79094,3.04521) (0.0273893,0.143557) 0.127426 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
