timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (0.909068,1.49816) (0,0) 0.190048 (0.900002,5.82137) 1.96934 0 (0.43133,2.37986) (0,0) 0.165841 (0.777728,2.20461) (0,0) 0.123857 (1.43206,2.23674) (0,0) 0.173303 (1.66369,2.30587) (0,0) 0.182679 (0,1.49816) (0,0) 0.3 (2.1,1.49816) (0,0) 0.3
0.25 (0.916117,1.50976) (0.028199,0.046401) 0.190048 (0.900002,5.82137) 1.96934 1.02472 (0.411934,2.4439) (-0.0775826,0.256191) 0.165841 (0.785651,2.22572) (0.0316917,0.0844638) 0.123857 (1.40213,2.21433) (-0.11971,-0.0896336) 0.173303 (1.70986,2.3509) (0.184711,0.180127) 0.182679 (0,1.50976) (0,0) 0.3 (2.1,1.50976) (0,0) 0.3
0.5 (0.950809,1.53129) (0.138767,0.0861349) 0.190048 (0.900002,5.82137) 1.96934 0.555513 (0.392541,2.50795) (-0.0775702,0.256195) 0.165841 (0.769357,2.26228) (-0.0651774,0.146223) 0.123857 (1.40213,2.21947) (-1.45286e-05,0.0205654) 0.173303 (1.71963,2.41466) (0.039078,0.255022) 0.182679 (0,1.53129) (0,0) 0.3 (2.1,1.53129) (0,0) 0.3
0.75 (0.983766,1.55384) (0.131829,0.0901991) 0.190048 (0.900002,5.82137) 1.96934 0.600053 (0.373148,2.572) (-0.0775744,0.256194) 0.165841 (0.753065,2.29884) (-0.065168,0.146227) 0.123857 (1.40018,2.25989) (-0.00777856,0.161694) 0.173303 (1.7294,2.47841) (0.0390708,0.255024) 0.182679 (0,1.55384) (0,0) 0.3 (2.1,1.55384) (0,0) 0.3
1 (1.01566,1.59516) (0.127561,0.165291) 0.190048 (0.900002,5.82137) 1.96934 0.913529 (0.353749,2.63605) (-0.0775962,0.256187) 0.165841 (0.736773,2.33539) (-0.0651669,0.146228) 0.123857 (1.38173,2.33108) (-0.073818,0.284768) 0.173303 (1.73917,2.54217) (0.039063,0.255025) 0.182679 (0,1.59516) (0,0) 0.3 (2.1,1.59516) (0,0) 0.3
1.25 (1.08544,1.68565) (0.279128,0.361955) 0.190048 (0.900002,5.82137) 1.96934 0.913886 (0.334355,2.7001) (-0.0775742,0.256194) 0.165841 (0.720479,2.37195) (-0.0651756,0.146224) 0.123857 (1.37735,2.4045) (-0.0174927,0.29366) 0.173303 (1.74893,2.60593) (0.0390677,0.255024) 0.182679 (0,1.68565) (0,0) 0.3 (2.1,1.68565) (0,0) 0.3
1.5 (1.17497,1.81524) (0.358124,0.518358) 0.190048 (0.900002,5.82137) 1.96934 0.966216 (0.314962,2.76414) (-0.0775734,0.256194) 0.165841 (0.704184,2.4085) (-0.065181,0.146222) 0.123857 (1.38044,2.47798) (0.0123515,0.293921) 0.173303 (1.75871,2.66968) (0.0390874,0.255021) 0.182679 (0,1.81524) (0,0) 0.3 (2.1,1.81524) (0,0) 0.3
1.75 (1.25865,1.94949) (0.334732,0.536994) 0.190048 (0.900002,5.82137) 1.96934 1.01339 (0.295568,2.82819) (-0.0775767,0.256193) 0.165841 (0.687888,2.44506) (-0.0651844,0.14622) 0.123857 (1.38743,2.55119) (0.0279428,0.29285) 0.173303 (1.76847,2.73344) (0.0390694,0.255024) 0.182679 (0,1.94949) (0,0) 0.3 (2.1,1.94949) (0,0) 0.3
2 (1.32582,2.06201) (0.268671,0.450077) 0.190048 (0.900002,5.82137) 1.96934 1.03263 (0.276179,2.89224) (-0.0775564,0.256199) 0.165841 (0.671592,2.48162) (-0.0651852,0.14622) 0.123857 (1.39643,2.62418) (0.0360049,0.291969) 0.173303 (1.7715,2.79787) (0.0120933,0.257716) 0.182679 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.38977,2.16931) (0.255813,0.429215) 0.190048 (0.900002,5.82137) 1.96934 1.03332 (0.256784,2.95629) (-0.077577,0.256193) 0.165841 (0.6553,2.51817) (-0.065168,0.146227) 0.123857 (1.40292,2.69744) (0.0259483,0.293034) 0.173303 (1.77446,2.8623) (0.011841,0.257727) 0.182679 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.4501,2.27257) (0.241294,0.413031) 0.190048 (0.900002,5.82137) 1.96934 1.04207 (0.237398,3.02034) (-0.0775465,0.256202) 0.165841 (0.639006,2.55473) (-0.0651731,0.146225) 0.123857 (1.40804,2.77081) (0.0204858,0.293466) 0.173303 (1.77738,2.92673) (0.0117008,0.257734) 0.182679 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
