timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4
0 (1.11195,1.00898) (0,0) 0.127793 (0.900002,5.82137) 1.9244 0 (0.879488,2.38735) (0,0) 0.188357 (1.17634,2.2233) (0,0) 0.177232 (0,1.00898) (0,0) 0.3 (2.1,1.00898) (0,0) 0.3
0.25 (1.10095,1.25874) (-0.0440066,0.999028) 0.127793 (0.900002,5.82137) 1.9244 1.61482 (0.837133,2.458) (-0.169418,0.282592) 0.188357 (1.20043,2.23959) (0.0963841,0.0651273) 0.177232 (0,1.25874) (0,0) 0.3 (2.1,1.25874) (0,0) 0.3
0.5 (1.08253,1.50689) (-0.0736456,0.992621) 0.127793 (0.900002,5.82137) 1.9244 1.64485 (0.794778,2.52864) (-0.169421,0.282591) 0.188357 (1.22885,2.24575) (0.113684,0.024644) 0.177232 (0,1.50689) (0,0) 0.3 (2.1,1.50689) (0,0) 0.3
0.75 (1.06051,1.75409) (-0.0880793,0.988784) 0.127793 (0.900002,5.82137) 1.9244 1.65964 (0.752425,2.59929) (-0.169413,0.282596) 0.188357 (1.25722,2.25213) (0.113484,0.0255492) 0.177232 (0,1.75409) (0,0) 0.3 (2.1,1.75409) (0,0) 0.3
1 (1.03572,2.0004) (-0.0991884,0.985272) 0.127793 (0.900002,5.82137) 1.9244 1.67113 (0.710068,2.66994) (-0.169427,0.282587) 0.188357 (1.28554,2.25876) (0.113264,0.0265073) 0.177232 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (1.00783,2.24548) (-0.111568,0.980296) 0.127793 (0.900002,5.82137) 1.9244 1.68412 (0.667716,2.74059) (-0.169406,0.2826) 0.188357 (1.31375,2.26581) (0.112851,0.0282138) 0.177232 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (1.0003,2.49537) (-0.0300894,0.999573) 0.127793 (0.900002,5.82137) 1.9244 1.60089 (0.62536,2.81124) (-0.169424,0.282589) 0.188357 (1.32684,2.29179) (0.0523416,0.103884) 0.177232 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (0.992766,2.74527) (-0.0301517,0.999583) 0.127793 (0.900002,5.82137) 1.9244 1.60095 (0.583003,2.88188) (-0.16943,0.282585) 0.188357 (1.33993,2.31776) (0.0523458,0.103882) 0.177232 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (0.985253,2.99515) (-0.0300518,0.999509) 0.127793 (0.900002,5.82137) 1.9244 1.60085 (0.540647,2.95253) (-0.169424,0.282589) 0.188357 (1.35301,2.34373) (0.052345,0.103882) 0.177232 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.977703,3.24503) (-0.0302004,0.999549) 0.127793 (0.900002,5.82137) 1.9244 1.601 (0.498293,3.02318) (-0.169415,0.282594) 0.188357 (1.3661,2.3697) (0.0523407,0.103884) 0.177232 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.970161,3.4949) (-0.0301665,0.999462) 0.127793 (0.900002,5.82137) 1.9244 1.60097 (0.455939,3.09383) (-0.169418,0.282593) 0.188357 (1.37918,2.39567) (0.0523339,0.103888) 0.177232 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (0.962627,3.7448) (-0.030137,0.999594) 0.127793 (0.900002,5.82137) 1.9244 1.60094 (0.416997,3.15876) (-0.155765,0.259734) 0.188357 (1.39226,2.42164) (0.0523386,0.103885) 0.177232 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (0.955087,3.99469) (-0.0301581,0.999591) 0.127793 (0.900002,5.82137) 1.9244 1.60096 (0.387799,3.20746) (-0.116795,0.194804) 0.188357 (1.40535,2.44761) (0.0523376,0.103886) 0.177232 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.947539,4.2446) (-0.0301951,0.999609) 0.127793 (0.900002,5.82137) 1.9244 1.60099 (0.365888,3.24399) (-0.0876412,0.146128) 0.188357 (1.41844,2.47358) (0.0523449,0.103882) 0.177232 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.940017,4.4945) (-0.0300873,0.999605) 0.127793 (0.900002,5.82137) 1.9244 1.60089 (0.349461,3.2714) (-0.0657093,0.109633) 0.188357 (1.43152,2.49955) (0.0523327,0.103888) 0.177232 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.932482,4.74439) (-0.0301392,0.999572) 0.127793 (0.900002,5.82137) 1.9244 1.60094 (0.337143,3.29196) (-0.0492706,0.0822309) 0.188357 (1.4446,2.52553) (0.0523396,0.103885) 0.177232 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.924965,4.99429) (-0.0300686,0.999576) 0.127793 (0.900002,5.82137) 1.9244 1.60087 (0.327922,3.30737) (-0.0368835,0.0616362) 0.188357 (1.45769,2.5515) (0.0523376,0.103886) 0.177232 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.91874,5.20106) (-0.0248986,0.827092) 0.127793 (0.900002,5.82137) 1.9244 1.60089 (0.320992,3.31893) (-0.0277226,0.0462444) 0.188357 (1.47077,2.57747) (0.0523386,0.103885) 0.177232 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.5 (0.914069,5.35614) (-0.0186845,0.620331) 0.127793 (0.900002,5.82137) 1.9244 1.60091 (0.315795,3.32759) (-0.0207858,0.0346559) 0.188357 (1.48386,2.60344) (0.0523392,0.103885) 0.177232 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
