timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.18884,1.2682) (0,0) 0.158351 (0.900002,5.82137) 1.84445 0 (0.504729,2.24349) (0,0) 0.161331 (0.851326,2.27844) (0,0) 0.178072 (1.35777,2.2452) (0,0) 0.165129 (1.62047,2.25585) (0,0) 0.207772 (0,1.2682) (0,0) 0.3 (2.1,1.2682) (0,0) 0.3
0.25 (1.15231,1.29146) (-0.146097,0.093056) 0.158351 (0.900002,5.82137) 1.84445 2.57445 (0.486861,2.29736) (-0.0714754,0.215484) 0.161331 (0.847565,2.31352) (-0.0150466,0.140293) 0.178072 (1.32773,2.20956) (-0.120164,-0.142548) 0.165129 (1.67237,2.3333) (0.207595,0.309822) 0.207772 (0,1.29146) (0,0) 0.3 (2.1,1.29146) (0,0) 0.3
0.5 (1.11761,1.2938) (-0.138792,0.00934275) 0.158351 (0.900002,5.82137) 1.84445 3.07438 (0.468995,2.35124) (-0.0714632,0.215488) 0.161331 (0.832865,2.34558) (-0.0587976,0.128263) 0.178072 (1.33531,2.22464) (0.0303181,0.0602918) 0.165129 (1.68874,2.42509) (0.0654704,0.36715) 0.207772 (0,1.2938) (0,0) 0.3 (2.1,1.2938) (0,0) 0.3
0.75 (1.08465,1.33719) (-0.131852,0.173581) 0.158351 (0.900002,5.82137) 1.84445 2.22042 (0.451125,2.40511) (-0.0714789,0.215483) 0.161331 (0.816615,2.37689) (-0.0650019,0.125233) 0.178072 (1.34326,2.28111) (0.0317686,0.22589) 0.165129 (1.70511,2.51688) (0.0654816,0.367148) 0.207772 (0,1.33719) (0,0) 0.3 (2.1,1.33719) (0,0) 0.3
1 (0.983287,1.48502) (-0.405455,0.591305) 0.158351 (0.900002,5.82137) 1.84445 2.17186 (0.433254,2.45898) (-0.0714851,0.215481) 0.161331 (0.800368,2.4082) (-0.0649881,0.125241) 0.178072 (1.35745,2.35438) (0.0567948,0.293076) 0.165129 (1.72148,2.60867) (0.06549,0.367147) 0.207772 (0,1.48502) (0,0) 0.3 (2.1,1.48502) (0,0) 0.3
1.25 (0.867522,1.6652) (-0.463056,0.720739) 0.158351 (0.900002,5.82137) 1.84445 2.14186 (0.415383,2.51285) (-0.0714817,0.215482) 0.161331 (0.784119,2.43951) (-0.0649962,0.125236) 0.178072 (1.37195,2.43858) (0.0580004,0.336815) 0.165129 (1.73784,2.70045) (0.065447,0.367155) 0.207772 (0,1.6652) (0,0) 0.3 (2.1,1.6652) (0,0) 0.3
1.5 (0.771878,1.80863) (-0.382576,0.573725) 0.158351 (0.900002,5.82137) 1.84445 2.15891 (0.41141,2.56946) (-0.0158934,0.226472) 0.161331 (0.76787,2.47082) (-0.0649958,0.125237) 0.178072 (1.39608,2.52055) (0.0964985,0.327866) 0.165129 (1.75421,2.79224) (0.0654666,0.367151) 0.207772 (0,1.80863) (0,0) 0.3 (2.1,1.80863) (0,0) 0.3
1.75 (0.679057,1.94784) (-0.371286,0.556836) 0.158351 (0.900002,5.82137) 1.84445 2.15888 (0.409146,2.62618) (-0.00905741,0.226848) 0.161331 (0.751619,2.50213) (-0.0650029,0.125233) 0.178072 (1.43456,2.59684) (0.153907,0.305157) 0.165129 (1.77058,2.88403) (0.0654677,0.367151) 0.207772 (0,1.94784) (0,0) 0.3 (2.1,1.94784) (0,0) 0.3
2 (0.589794,2.08381) (-0.357051,0.543868) 0.158351 (0.900002,5.82137) 1.84445 2.15173 (0.406881,2.68289) (-0.00905748,0.226848) 0.161331 (0.73537,2.53344) (-0.0649956,0.125237) 0.178072 (1.47303,2.67313) (0.153908,0.305157) 0.165129 (1.78695,2.97582) (0.0654864,0.367148) 0.207772 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.504259,2.21638) (-0.342139,0.530283) 0.158351 (0.900002,5.82137) 1.84445 2.14379 (0.404617,2.7396) (-0.00905755,0.226848) 0.161331 (0.71912,2.56474) (-0.0650022,0.125233) 0.178072 (1.51151,2.74942) (0.153892,0.305164) 0.165129 (1.80331,3.06761) (0.0654559,0.367153) 0.207772 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.422665,2.34536) (-0.326378,0.515925) 0.158351 (0.900002,5.82137) 1.84445 2.13485 (0.402352,2.79631) (-0.00905767,0.226848) 0.161331 (0.702869,2.59605) (-0.0650016,0.125234) 0.178072 (1.54998,2.82571) (0.153899,0.305161) 0.165129 (1.81968,3.15939) (0.0654656,0.367151) 0.207772 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (0.345153,2.47062) (-0.310047,0.501048) 0.158351 (0.900002,5.82137) 1.84445 2.12492 (0.400088,2.85303) (-0.00905783,0.226848) 0.161331 (0.686621,2.62736) (-0.0649924,0.125238) 0.178072 (1.58845,2.902) (0.153895,0.305163) 0.165129 (1.83605,3.25118) (0.0654717,0.36715) 0.207772 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (0.271889,2.59202) (-0.293057,0.48557) 0.158351 (0.900002,5.82137) 1.84445 2.11381 (0.397824,2.90974) (-0.00905775,0.226848) 0.161331 (0.670373,2.65867) (-0.0649926,0.125238) 0.178072 (1.62692,2.97829) (0.153882,0.30517) 0.165129 (1.85242,3.34297) (0.0654953,0.367146) 0.207772 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.203003,2.70942) (-0.275543,0.469615) 0.158351 (0.900002,5.82137) 1.84445 2.10141 (0.395559,2.96645) (-0.00905732,0.226848) 0.161331 (0.654126,2.68998) (-0.064988,0.125241) 0.178072 (1.6654,3.05458) (0.153913,0.305154) 0.165129 (1.86879,3.43475) (0.0654709,0.36715) 0.207772 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.138614,2.82273) (-0.257554,0.453227) 0.158351 (0.900002,5.82137) 1.84445 2.08756 (0.393295,3.02316) (-0.00905748,0.226848) 0.161331 (0.637878,2.72129) (-0.0649938,0.125238) 0.178072 (1.70386,3.13088) (0.153828,0.305197) 0.165129 (1.88098,3.51826) (0.0487534,0.33404) 0.207772 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.060897,2.98869) (-0.31087,0.66384) 0.158351 (0.900002,5.82137) 1.84445 2.00876 (0.376804,3.07747) (-0.0659643,0.217234) 0.161331 (0.621631,2.7526) (-0.0649873,0.125241) 0.178072 (1.74028,3.20307) (0.145664,0.288761) 0.165129 (1.88836,3.59681) (0.0295115,0.314181) 0.207772 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.00804824,3.22265) (-0.211395,0.935836) 0.158351 (0.900002,5.82137) 1.84445 1.79296 (0.33954,3.12028) (-0.149055,0.171244) 0.161331 (0.60538,2.78391) (-0.0650024,0.125233) 0.178072 (1.76759,3.25721) (0.10926,0.216564) 0.165129 (1.89085,3.66981) (0.00997526,0.291999) 0.207772 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.0634976,3.48071) (0.221797,1.03226) 0.158351 (0.900002,5.82137) 1.84445 1.35915 (0.302278,3.16309) (-0.149049,0.17125) 0.161331 (0.589132,2.81522) (-0.0649916,0.125239) 0.178072 (1.78807,3.29782) (0.0819051,0.162448) 0.165129 (1.88676,3.72886) (-0.0163473,0.23622) 0.207772 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.5 (0.147615,3.71612) (0.336471,0.941622) 0.158351 (0.900002,5.82137) 1.84445 1.22761 (0.26501,3.2059) (-0.14907,0.171232) 0.161331 (0.572886,2.84653) (-0.0649865,0.125241) 0.178072 (1.80341,3.3283) (0.0613797,0.121897) 0.165129 (1.87826,3.77275) (-0.0340183,0.17553) 0.207772 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.75 (0.231741,3.95154) (0.336503,0.941677) 0.158351 (0.900002,5.82137) 1.84445 1.22759 (0.232878,3.24283) (-0.12853,0.147695) 0.161331 (0.556639,2.87784) (-0.064985,0.125242) 0.178072 (1.81494,3.35113) (0.0461237,0.0913419) 0.165129 (1.86802,3.80367) (-0.0409631,0.123682) 0.207772 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
5 (0.315879,4.18696) (0.33655,0.941712) 0.158351 (0.900002,5.82137) 1.84445 1.22756 (0.208414,3.27079) (-0.0978526,0.111841) 0.161331 (0.540389,2.90915) (-0.065002,0.125233) 0.178072 (1.82358,3.36827) (0.0345668,0.0685429) 0.165129 (1.85784,3.8247) (-0.04072,0.0841149) 0.207772 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
5.25 (0.400034,4.42239) (0.336621,0.941715) 0.158351 (0.900002,5.82137) 1.84445 1.2275 (0.187566,3.29319) (-0.0833942,0.0896302) 0.161331 (0.524142,2.94046) (-0.0649896,0.12524) 0.178072 (1.83006,3.38111) (0.0259169,0.051382) 0.165129 (1.84859,3.83865) (-0.0370098,0.0558186) 0.207772 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
