timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4
0 (1.08621,1.42378) (0,0) 0.191046 (0.900002,5.82137) 1.86293 0 (0.846706,2.26556) (0,0) 0.183708 (1.54063,2.35069) (0,0) 0.182183 (0,1.42378) (0,0) 0.3 (2.1,1.42378) (0,0) 0.3
0.25 (1.11234,1.44422) (0.10455,0.0817757) 0.191046 (0.900002,5.82137) 1.86293 0.663774 (0.822695,2.31336) (-0.0960446,0.191196) 0.183708 (1.55379,2.38632) (0.0526226,0.142498) 0.182183 (0,1.44422) (0,0) 0.3 (2.1,1.44422) (0,0) 0.3
0.5 (1.13717,1.51569) (0.0993222,0.285869) 0.191046 (0.900002,5.82137) 1.86293 1.23641 (0.798683,2.36116) (-0.0960508,0.191193) 0.183708 (1.56694,2.42194) (0.0526196,0.142499) 0.182183 (0,1.51569) (0,0) 0.3 (2.1,1.51569) (0,0) 0.3
0.75 (1.18194,1.74876) (0.179062,0.932277) 0.191046 (0.900002,5.82137) 1.86293 1.38104 (0.774672,2.40896) (-0.0960412,0.191198) 0.183708 (1.5801,2.45757) (0.0526292,0.142496) 0.182183 (0,1.74876) (0,0) 0.3 (2.1,1.74876) (0,0) 0.3
1 (1.18697,1.99927) (0.020122,1.00204) 0.191046 (0.900002,5.82137) 1.86293 1.55072 (0.750661,2.45676) (-0.0960457,0.191195) 0.183708 (1.60537,2.48592) (0.101068,0.113403) 0.182183 (0,1.99927) (0,0) 0.3 (2.1,1.99927) (0,0) 0.3
1.25 (1.16826,2.24856) (-0.0748579,0.997178) 0.191046 (0.900002,5.82137) 1.86293 1.64573 (0.726652,2.50456) (-0.0960365,0.1912) 0.183708 (1.61815,2.52168) (0.0511107,0.143047) 0.182183 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (1.14954,2.49785) (-0.0748517,0.997135) 0.191046 (0.900002,5.82137) 1.86293 1.64572 (0.702645,2.55236) (-0.0960285,0.191204) 0.183708 (1.63092,2.55744) (0.0511113,0.143047) 0.182183 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.13083,2.74715) (-0.0748665,0.997237) 0.191046 (0.900002,5.82137) 1.86293 1.64573 (0.678637,2.60016) (-0.0960299,0.191203) 0.183708 (1.6437,2.5932) (0.0511186,0.143045) 0.182183 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.11211,2.99645) (-0.0748695,0.997192) 0.191046 (0.900002,5.82137) 1.86293 1.64574 (0.654625,2.64796) (-0.0960502,0.191193) 0.183708 (1.65648,2.62896) (0.0511131,0.143047) 0.182183 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.09337,3.24574) (-0.0749372,0.997135) 0.191046 (0.900002,5.82137) 1.86293 1.64581 (0.630619,2.69576) (-0.0960207,0.191208) 0.183708 (1.66926,2.66472) (0.0511231,0.143043) 0.182183 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.07466,3.49503) (-0.0748483,0.997175) 0.191046 (0.900002,5.82137) 1.86293 1.64572 (0.60661,2.74356) (-0.0960369,0.1912) 0.183708 (1.68204,2.70048) (0.0511214,0.143044) 0.182183 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (1.05593,3.74434) (-0.0749184,0.997235) 0.191046 (0.900002,5.82137) 1.86293 1.64578 (0.582602,2.79136) (-0.0960317,0.191202) 0.183708 (1.69482,2.73625) (0.0511114,0.143047) 0.182183 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (1.03722,3.99365) (-0.0748319,0.997245) 0.191046 (0.900002,5.82137) 1.86293 1.64569 (0.55859,2.83916) (-0.0960474,0.191194) 0.183708 (1.7076,2.77201) (0.0511232,0.143043) 0.182183 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (1.01851,4.24295) (-0.0748681,0.997194) 0.191046 (0.900002,5.82137) 1.86293 1.64573 (0.534584,2.88696) (-0.0960267,0.191205) 0.183708 (1.72038,2.80777) (0.0511128,0.143047) 0.182183 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.999801,4.49226) (-0.0748259,0.997251) 0.191046 (0.900002,5.82137) 1.86293 1.64569 (0.510569,2.93476) (-0.0960593,0.191188) 0.183708 (1.73316,2.84353) (0.051117,0.143045) 0.182183 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.981086,4.74157) (-0.0748581,0.997256) 0.191046 (0.900002,5.82137) 1.86293 1.64572 (0.486555,2.98256) (-0.096056,0.19119) 0.183708 (1.74594,2.87929) (0.0511117,0.143047) 0.182183 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.962342,4.99087) (-0.0749763,0.997189) 0.191046 (0.900002,5.82137) 1.86293 1.64584 (0.462547,3.03036) (-0.0960305,0.191203) 0.183708 (1.75871,2.91505) (0.0511153,0.143046) 0.182183 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.946768,5.1985) (-0.0622973,0.830521) 0.191046 (0.900002,5.82137) 1.86293 1.64567 (0.438545,3.07816) (-0.0960099,0.191213) 0.183708 (1.77149,2.95081) (0.0511094,0.143048) 0.182183 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.5 (0.935077,5.35422) (-0.0467617,0.622867) 0.191046 (0.900002,5.82137) 1.86293 1.64573 (0.414525,3.12595) (-0.0960807,0.191178) 0.183708 (1.78427,2.98658) (0.0511163,0.143045) 0.182183 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
