timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4
0 (0.940615,1.20718) (0,0) 0.211997 (0.900002,5.82137) 1.93156 0 (0.682272,2.29146) (0,0) 0.159807 (1.78048,2.33188) (0,0) 0.13487 (0,1.20718) (0,0) 0.3 (2.1,1.20718) (0,0) 0.3
0.25 (0.93841,1.45715) (-0.00882364,0.999883) 0.211997 (0.900002,5.82137) 1.93156 1.57962 (0.66593,2.33689) (-0.0653657,0.181707) 0.159807 (1.78799,2.3711) (0.0300381,0.15687) 0.13487 (0,1.45715) (0,0) 0.3 (2.1,1.45715) (0,0) 0.3
0.5 (0.94091,1.70659) (0.010002,0.997778) 0.211997 (0.900002,5.82137) 1.93156 1.56077 (0.644575,2.38019) (-0.0854211,0.173186) 0.159807 (1.7955,2.41032) (0.0300255,0.156872) 0.13487 (0,1.70659) (0,0) 0.3 (2.1,1.70659) (0,0) 0.3
0.75 (0.943407,1.95601) (0.00998824,0.997658) 0.211997 (0.900002,5.82137) 1.93156 1.56078 (0.62322,2.42348) (-0.0854211,0.173186) 0.159807 (1.80301,2.44953) (0.0300246,0.156872) 0.13487 (0,1.95601) (0,0) 0.3 (2.1,1.95601) (0,0) 0.3
1 (0.945899,2.20538) (0.00996765,0.997481) 0.211997 (0.900002,5.82137) 1.93156 1.5608 (0.601865,2.46678) (-0.0854211,0.173186) 0.159807 (1.81051,2.48875) (0.0300292,0.156872) 0.13487 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (0.948386,2.45471) (0.00994979,0.997326) 0.211997 (0.900002,5.82137) 1.93156 1.56082 (0.580509,2.51008) (-0.0854211,0.173186) 0.159807 (1.81802,2.52797) (0.0300361,0.15687) 0.13487 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (0.950869,2.70399) (0.00992979,0.997146) 0.211997 (0.900002,5.82137) 1.93156 1.56084 (0.559154,2.55337) (-0.085422,0.173186) 0.159807 (1.82553,2.56719) (0.0300327,0.156871) 0.13487 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (0.946791,2.95396) (-0.0163134,0.999876) 0.211997 (0.900002,5.82137) 1.93156 1.58711 (0.544293,2.59931) (-0.0594419,0.18373) 0.159807 (1.83304,2.60641) (0.0300283,0.156872) 0.13487 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (0.942711,3.20391) (-0.016318,0.999771) 0.211997 (0.900002,5.82137) 1.93156 1.58712 (0.529428,2.64524) (-0.0594634,0.183723) 0.159807 (1.84055,2.64562) (0.030043,0.156869) 0.13487 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.938634,3.45387) (-0.0163095,0.999868) 0.211997 (0.900002,5.82137) 1.93156 1.58711 (0.514559,2.69117) (-0.0594737,0.18372) 0.159807 (1.84806,2.68484) (0.0300368,0.15687) 0.13487 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.934554,3.70384) (-0.0163193,0.999866) 0.211997 (0.900002,5.82137) 1.93156 1.58712 (0.499696,2.7371) (-0.059453,0.183727) 0.159807 (1.85557,2.72406) (0.0300321,0.156871) 0.13487 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (0.93047,3.9538) (-0.016334,0.999849) 0.211997 (0.900002,5.82137) 1.93156 1.58713 (0.484828,2.78303) (-0.0594698,0.183721) 0.159807 (1.86307,2.76328) (0.0300217,0.156873) 0.13487 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (0.926388,4.20378) (-0.0163281,0.999907) 0.211997 (0.900002,5.82137) 1.93156 1.58712 (0.469967,2.82896) (-0.0594447,0.183729) 0.159807 (1.87058,2.80249) (0.0300271,0.156872) 0.13487 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.922298,4.45375) (-0.0163619,0.999897) 0.211997 (0.900002,5.82137) 1.93156 1.58716 (0.455102,2.87489) (-0.0594596,0.183725) 0.159807 (1.87809,2.84171) (0.0300292,0.156872) 0.13487 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.918218,4.7037) (-0.0163209,0.999776) 0.211997 (0.900002,5.82137) 1.93156 1.58712 (0.440236,2.92082) (-0.0594637,0.183723) 0.159807 (1.88559,2.88093) (0.0300191,0.156873) 0.13487 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.914143,4.95367) (-0.0162979,0.999878) 0.211997 (0.900002,5.82137) 1.93156 1.58709 (0.425375,2.96675) (-0.0594448,0.183729) 0.159807 (1.8931,2.92015) (0.0300416,0.156869) 0.13487 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.910609,5.1706) (-0.0141377,0.867723) 0.211997 (0.900002,5.82137) 1.93156 1.58709 (0.410518,3.01269) (-0.0594298,0.183734) 0.159807 (1.90061,2.95937) (0.0300276,0.156872) 0.13487 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.907976,5.33328) (-0.0105297,0.650746) 0.211997 (0.900002,5.82137) 1.93156 1.58698 (0.395656,3.05862) (-0.0594451,0.183729) 0.159807 (1.90811,2.99858) (0.0300229,0.156873) 0.13487 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
