timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.19331,1.04996) (0,0) 0.213346 (0.900002,5.82137) 1.85418 0 (0.513348,2.39029) (0,0) 0.166142 (0.906156,2.24934) (0,0) 0.133887 (1.64787,2.225) (0,0) 0.211632 (1.63283,2.35203) (0,0) 0.127694 (0,1.04996) (0,0) 0.3 (2.1,1.04996) (0,0) 0.3
0.25 (1.17797,1.29948) (-0.061367,0.998095) 0.213346 (0.900002,5.82137) 1.85418 1.6322 (0.501661,2.42016) (-0.0467479,0.119493) 0.166142 (0.913832,2.27942) (0.0307016,0.120296) 0.133887 (1.59581,2.18618) (-0.208253,-0.155281) 0.211632 (1.62946,2.38041) (-0.0134505,0.113551) 0.127694 (0,1.29948) (0,0) 0.3 (2.1,1.29948) (0,0) 0.3
0.5 (1.1431,1.54884) (-0.139454,0.997438) 0.213346 (0.900002,5.82137) 1.85418 1.70971 (0.489974,2.45003) (-0.0467471,0.119494) 0.166142 (0.919111,2.37126) (0.0211177,0.367366) 0.133887 (1.57498,2.12004) (-0.083337,-0.264559) 0.211632 (1.63805,2.40768) (0.034355,0.109062) 0.127694 (0,1.54884) (0,0) 0.3 (2.1,1.54884) (0,0) 0.3
0.75 (1.11518,1.6347) (-0.111672,0.34342) 0.213346 (0.900002,5.82137) 1.85418 1.88519 (0.478288,2.47991) (-0.0467455,0.119494) 0.166142 (0.892924,2.46192) (-0.104749,0.362647) 0.133887 (1.55759,2.08022) (-0.0695553,-0.159269) 0.211632 (1.64405,2.43563) (0.0239979,0.111799) 0.127694 (0,1.6347) (0,0) 0.3 (2.1,1.6347) (0,0) 0.3
1 (1.09559,1.73742) (-0.0783685,0.410904) 0.213346 (0.900002,5.82137) 1.85418 1.75926 (0.466601,2.50978) (-0.0467492,0.119493) 0.166142 (0.852205,2.54705) (-0.162875,0.340525) 0.133887 (1.53407,2.08073) (-0.0940718,0.00203472) 0.211632 (1.65005,2.46358) (0.0239954,0.111799) 0.127694 (0,1.73742) (0,0) 0.3 (2.1,1.73742) (0,0) 0.3
1.25 (1.07683,1.86169) (-0.075059,0.497072) 0.213346 (0.900002,5.82137) 1.85418 1.72067 (0.454914,2.53965) (-0.0467477,0.119493) 0.166142 (0.803105,2.62764) (-0.1964,0.322354) 0.133887 (1.51152,2.10654) (-0.0901856,0.103221) 0.211632 (1.65605,2.49153) (0.023994,0.1118) 0.127694 (0,1.86169) (0,0) 0.3 (2.1,1.86169) (0,0) 0.3
1.5 (1.06289,2.11155) (-0.0557653,0.999427) 0.213346 (0.900002,5.82137) 1.85418 1.62654 (0.443227,2.56953) (-0.0467452,0.119494) 0.166142 (0.753042,2.70763) (-0.200252,0.319975) 0.133887 (1.48976,2.15266) (-0.0870637,0.184504) 0.211632 (1.66205,2.51948) (0.0239933,0.1118) 0.127694 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.04895,2.3614) (-0.0557665,0.999408) 0.213346 (0.900002,5.82137) 1.85418 1.62654 (0.431541,2.5994) (-0.0467458,0.119494) 0.166142 (0.70298,2.78763) (-0.20025,0.319977) 0.133887 (1.46848,2.2114) (-0.0851265,0.234935) 0.211632 (1.66805,2.54743) (0.0239927,0.1118) 0.127694 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.0382,2.61117) (-0.0429985,0.999073) 0.213346 (0.900002,5.82137) 1.85418 1.61381 (0.419854,2.62927) (-0.0467468,0.119494) 0.166142 (0.652921,2.86762) (-0.200233,0.319987) 0.133887 (1.44787,2.27761) (-0.0824211,0.264845) 0.211632 (1.67405,2.57538) (0.0239961,0.111799) 0.127694 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.02744,2.86094) (-0.0430123,0.999084) 0.213346 (0.900002,5.82137) 1.85418 1.61382 (0.408165,2.65915) (-0.0467568,0.11949) 0.166142 (0.602856,2.94762) (-0.200262,0.319969) 0.133887 (1.43,2.34461) (-0.0714714,0.268008) 0.211632 (1.68005,2.60333) (0.0240015,0.111798) 0.127694 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.01671,3.1107) (-0.0429232,0.999022) 0.213346 (0.900002,5.82137) 1.85418 1.61374 (0.396477,2.68902) (-0.046751,0.119492) 0.166142 (0.552794,3.02761) (-0.200245,0.31998) 0.133887 (1.41407,2.4121) (-0.0637403,0.269951) 0.211632 (1.68605,2.63128) (0.0239992,0.111798) 0.127694 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (1.00596,3.36049) (-0.0430117,0.999156) 0.213346 (0.900002,5.82137) 1.85418 1.61382 (0.384789,2.71889) (-0.0467544,0.119491) 0.166142 (0.502736,3.10761) (-0.200232,0.319988) 0.133887 (1.39966,2.47993) (-0.0576198,0.271323) 0.211632 (1.69204,2.65923) (0.0239917,0.1118) 0.127694 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (0.995209,3.61025) (-0.043,0.999071) 0.213346 (0.900002,5.82137) 1.85418 1.61381 (0.373101,2.74876) (-0.0467495,0.119493) 0.166142 (0.452672,3.1876) (-0.200259,0.319971) 0.133887 (1.3868,2.54807) (-0.0514425,0.272562) 0.211632 (1.69805,2.68718) (0.0240055,0.111797) 0.127694 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.984455,3.86001) (-0.0430146,0.999022) 0.213346 (0.900002,5.82137) 1.85418 1.61383 (0.361414,2.77864) (-0.0467482,0.119493) 0.166142 (0.402611,3.2676) (-0.200241,0.319983) 0.133887 (1.37649,2.61664) (-0.0412647,0.274287) 0.211632 (1.70404,2.71513) (0.0239878,0.111801) 0.127694 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.9737,4.10978) (-0.0430205,0.999073) 0.213346 (0.900002,5.82137) 1.85418 1.61383 (0.349726,2.80851) (-0.0467526,0.119491) 0.166142 (0.352565,3.3476) (-0.200188,0.320016) 0.133887 (1.37083,2.68575) (-0.0226084,0.276451) 0.211632 (1.71004,2.74308) (0.0240006,0.111798) 0.127694 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.962947,4.35957) (-0.0430128,0.999155) 0.213346 (0.900002,5.82137) 1.85418 1.61382 (0.338037,2.83838) (-0.0467547,0.119491) 0.166142 (0.302509,3.4276) (-0.200224,0.319993) 0.133887 (1.37097,2.7551) (0.000525791,0.277373) 0.211632 (1.71604,2.77102) (0.0240075,0.111797) 0.127694 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.952207,4.60933) (-0.0429577,0.999071) 0.213346 (0.900002,5.82137) 1.85418 1.61377 (0.326346,2.86826) (-0.046766,0.119486) 0.166142 (0.256875,3.50054) (-0.182533,0.291784) 0.133887 (1.37696,2.82418) (0.0239877,0.276335) 0.211632 (1.72204,2.79897) (0.0239982,0.111799) 0.127694 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.941472,4.85911) (-0.0429397,0.999086) 0.213346 (0.900002,5.82137) 1.85418 1.61375 (0.314659,2.89813) (-0.0467486,0.119493) 0.166142 (0.222637,3.55525) (-0.136955,0.218818) 0.133887 (1.38845,2.89257) (0.0459596,0.27354) 0.211632 (1.72804,2.82692) (0.0239973,0.111799) 0.127694 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.5 (0.931117,5.09966) (-0.0414223,0.962211) 0.213346 (0.900002,5.82137) 1.85418 1.61382 (0.302972,2.928) (-0.0467484,0.119493) 0.166142 (0.196955,3.59628) (-0.102725,0.164115) 0.133887 (1.40499,2.95991) (0.0661398,0.269373) 0.211632 (1.73404,2.85487) (0.0239965,0.111799) 0.127694 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.75 (0.923333,5.28011) (-0.0311355,0.721793) 0.213346 (0.900002,5.82137) 1.85418 1.61391 (0.291285,2.95788) (-0.0467471,0.119494) 0.166142 (0.177714,3.62704) (-0.0769663,0.123032) 0.133887 (1.42622,3.02592) (0.084918,0.264055) 0.211632 (1.74004,2.88282) (0.024009,0.111796) 0.127694 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
