timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4
0 (1.18838,1.08184) (0,0) 0.186715 (0.900002,5.82137) 1.88016 0 (0.793011,2.20926) (0,0) 0.19772 (1.05111,2.37735) (0,0) 0.163745 (0,1.08184) (0,0) 0.3 (2.1,1.08184) (0,0) 0.3
0.25 (1.17319,1.33138) (-0.0607632,0.998157) 0.186715 (0.900002,5.82137) 1.88016 1.6316 (0.796066,2.15883) (0.0122219,-0.201738) 0.19772 (1.07263,2.40638) (0.0860601,0.116087) 0.163745 (0,1.33138) (0,0) 0.3 (2.1,1.33138) (0,0) 0.3
0.5 (1.16845,1.58082) (-0.0189639,0.997779) 0.186715 (0.900002,5.82137) 1.88016 1.5898 (0.781149,2.1672) (-0.0596693,0.033478) 0.19772 (1.09414,2.4354) (0.0860683,0.116081) 0.163745 (0,1.58082) (0,0) 0.3 (2.1,1.58082) (0,0) 0.3
0.75 (1.15841,1.75319) (-0.0401653,0.689463) 0.186715 (0.900002,5.82137) 1.88016 1.62899 (0.762166,2.21403) (-0.0759314,0.187302) 0.19772 (1.12571,2.45296) (0.126287,0.0702435) 0.163745 (0,1.75319) (0,0) 0.3 (2.1,1.75319) (0,0) 0.3
1 (1.14324,1.88855) (-0.0606621,0.54146) 0.186715 (0.900002,5.82137) 1.88016 1.68237 (0.743181,2.26085) (-0.0759426,0.187298) 0.19772 (1.15612,2.47247) (0.121614,0.0780547) 0.163745 (0,1.88855) (0,0) 0.3 (2.1,1.88855) (0,0) 0.3
1.25 (1.12526,2.00174) (-0.0719353,0.452753) 0.186715 (0.900002,5.82137) 1.88016 1.72836 (0.7242,2.30768) (-0.0759223,0.187306) 0.19772 (1.18549,2.49351) (0.117485,0.0841412) 0.163745 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (1.10576,2.10105) (-0.0779907,0.397242) 0.186715 (0.900002,5.82137) 1.88016 1.76466 (0.705217,2.3545) (-0.075932,0.187302) 0.19772 (1.21394,2.51577) (0.113814,0.0890449) 0.163745 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.08549,2.19109) (-0.0810861,0.360148) 0.186715 (0.900002,5.82137) 1.88016 1.79225 (0.686232,2.40133) (-0.07594,0.187299) 0.19772 (1.24152,2.5391) (0.110318,0.0933407) 0.163745 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.06489,2.27413) (-0.0823997,0.332189) 0.186715 (0.900002,5.82137) 1.88016 1.81394 (0.667246,2.44815) (-0.0759426,0.187298) 0.19772 (1.26811,2.56356) (0.106345,0.0978437) 0.163745 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.04435,2.34966) (-0.0821546,0.302097) 0.186715 (0.900002,5.82137) 1.88016 1.83632 (0.648264,2.49498) (-0.0759276,0.187304) 0.19772 (1.29264,2.59008) (0.0981352,0.106076) 0.163745 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.02352,2.42547) (-0.0833239,0.303266) 0.186715 (0.900002,5.82137) 1.88016 1.83894 (0.629284,2.5418) (-0.0759218,0.187306) 0.19772 (1.31744,2.61636) (0.0991775,0.105102) 0.163745 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
