timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.15041,1.32994) (0,0) 0.173596 (0.900002,5.82137) 1.90905 0 (0.51253,2.26991) (0,0) 0.212989 (0.8316,2.37384) (0,0) 0.144323 (1.30217,2.39035) (0,0) 0.179672 (1.67137,2.39251) (0,0) 0.144697 (0,1.32994) (0,0) 0.3 (2.1,1.32994) (0,0) 0.3
0.25 (1.13649,1.57956) (-0.0556599,0.998465) 0.173596 (0.900002,5.82137) 1.90905 1.62648 (0.479299,2.33683) (-0.132923,0.267681) 0.212989 (0.812517,2.46752) (-0.0763325,0.374733) 0.144323 (1.30309,2.42479) (0.00367901,0.137761) 0.179672 (1.68819,2.48245) (0.0673171,0.359774) 0.144697 (0,1.57956) (0,0) 0.3 (2.1,1.57956) (0,0) 0.3
0.5 (1.1199,1.76512) (-0.0663752,0.742222) 0.173596 (0.900002,5.82137) 1.90905 1.65999 (0.455424,2.40763) (-0.0955008,0.283199) 0.212989 (0.781655,2.55801) (-0.123448,0.361956) 0.144323 (1.32301,2.4529) (0.079708,0.11242) 0.179672 (1.70502,2.57239) (0.0673062,0.359776) 0.144697 (0,1.76512) (0,0) 0.3 (2.1,1.76512) (0,0) 0.3
0.75 (1.09393,1.9911) (-0.103885,0.903936) 0.173596 (0.900002,5.82137) 1.90905 1.68522 (0.431557,2.47843) (-0.0954661,0.283211) 0.212989 (0.748855,2.64781) (-0.131199,0.359219) 0.144323 (1.34294,2.481) (0.079708,0.11242) 0.179672 (1.72185,2.66234) (0.0673274,0.359772) 0.144697 (0,1.9911) (0,0) 0.3 (2.1,1.9911) (0,0) 0.3
1 (1.06342,2.23664) (-0.122025,0.982144) 0.173596 (0.900002,5.82137) 1.90905 1.69441 (0.407682,2.54923) (-0.0954985,0.2832) 0.212989 (0.714384,2.73699) (-0.137884,0.356707) 0.144323 (1.36287,2.50911) (0.0797079,0.11242) 0.179672 (1.73868,2.75228) (0.0672946,0.359778) 0.144697 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (1.03296,2.48198) (-0.121843,0.981361) 0.173596 (0.900002,5.82137) 1.90905 1.69432 (0.383813,2.62003) (-0.0954768,0.283207) 0.212989 (0.678484,2.8256) (-0.143599,0.354445) 0.144323 (1.38279,2.53721) (0.0797077,0.11242) 0.179672 (1.7555,2.84223) (0.0672925,0.359779) 0.144697 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (1.01806,2.73135) (-0.059588,0.99751) 0.173596 (0.900002,5.82137) 1.90905 1.63046 (0.359946,2.69083) (-0.0954695,0.283209) 0.212989 (0.64133,2.9137) (-0.148616,0.352371) 0.144323 (1.3989,2.56767) (0.0644324,0.12182) 0.179672 (1.77232,2.93217) (0.0672665,0.359783) 0.144697 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.00851,2.98117) (-0.0382319,0.999269) 0.173596 (0.900002,5.82137) 1.90905 1.60904 (0.336081,2.76164) (-0.0954578,0.283213) 0.212989 (0.602999,3.00128) (-0.153325,0.350347) 0.144323 (1.41501,2.59812) (0.0644248,0.121824) 0.179672 (1.78914,3.02212) (0.0673024,0.359777) 0.144697 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (0.998975,3.231) (-0.0381227,0.999322) 0.173596 (0.900002,5.82137) 1.90905 1.60893 (0.312206,2.83244) (-0.0955027,0.283198) 0.212989 (0.563476,3.08834) (-0.158091,0.348222) 0.144323 (1.43112,2.62858) (0.0644308,0.121821) 0.179672 (1.80596,3.11206) (0.0672639,0.359784) 0.144697 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.989426,3.4808) (-0.0381927,0.999206) 0.173596 (0.900002,5.82137) 1.90905 1.609 (0.288328,2.90323) (-0.095512,0.283195) 0.212989 (0.522659,3.17479) (-0.163271,0.345824) 0.144323 (1.44722,2.65903) (0.0644298,0.121821) 0.179672 (1.82278,3.20201) (0.0672919,0.359779) 0.144697 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.979893,3.73061) (-0.0381344,0.999233) 0.173596 (0.900002,5.82137) 1.90905 1.60894 (0.264453,2.97403) (-0.0954979,0.2832) 0.212989 (0.480406,3.26056) (-0.169009,0.343056) 0.144323 (1.46333,2.68949) (0.0644379,0.121817) 0.179672 (1.8396,3.29195) (0.0672935,0.359778) 0.144697 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (0.970353,3.98044) (-0.0381576,0.999317) 0.173596 (0.900002,5.82137) 1.90905 1.60896 (0.240598,3.04484) (-0.0954203,0.283226) 0.212989 (0.436567,3.34552) (-0.175359,0.339854) 0.144323 (1.47944,2.71994) (0.0644297,0.121821) 0.179672 (1.85643,3.3819) (0.0673075,0.359776) 0.144697 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (0.960806,4.23026) (-0.0381901,0.999272) 0.173596 (0.900002,5.82137) 1.90905 1.609 (0.216723,3.11564) (-0.0954997,0.283199) 0.212989 (0.390987,3.42956) (-0.182317,0.336173) 0.144323 (1.49555,2.7504) (0.0644321,0.12182) 0.179672 (1.87213,3.46584) (0.062812,0.335777) 0.144697 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.951255,4.48008) (-0.0382018,0.999285) 0.173596 (0.900002,5.82137) 1.90905 1.60901 (0.196678,3.17512) (-0.0801825,0.237924) 0.212989 (0.343463,3.51252) (-0.190098,0.331835) 0.144323 (1.51165,2.78085) (0.0644159,0.121829) 0.179672 (1.88391,3.52879) (0.0471064,0.251816) 0.144697 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
