timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4
0 (1.08406,1.33915) (0,0) 0.131084 (0.900002,5.82137) 1.93304 0 (0.927149,2.39806) (0,0) 0.154094 (1.43753,2.25432) (0,0) 0.217194 (0,1.33915) (0,0) 0.3 (2.1,1.33915) (0,0) 0.3
0.25 (1.05141,1.36872) (-0.130595,0.118274) 0.131084 (0.900002,5.82137) 1.93304 2.40566 (0.906912,2.42891) (-0.0809476,0.123386) 0.154094 (1.45708,2.30139) (0.0782183,0.188279) 0.217194 (0,1.36872) (0,0) 0.3 (2.1,1.36872) (0,0) 0.3
0.5 (1.04292,1.61857) (-0.0339554,0.999408) 0.131084 (0.900002,5.82137) 1.93304 1.60476 (0.886672,2.45975) (-0.0809588,0.123379) 0.154094 (1.47663,2.34846) (0.0782047,0.188285) 0.217194 (0,1.61857) (0,0) 0.3 (2.1,1.61857) (0,0) 0.3
0.75 (1.04552,1.86668) (0.0104085,0.992434) 0.131084 (0.900002,5.82137) 1.93304 1.56031 (0.852335,2.47324) (-0.137351,0.053957) 0.154094 (1.49619,2.39553) (0.0782106,0.188282) 0.217194 (0,1.86668) (0,0) 0.3 (2.1,1.86668) (0,0) 0.3
1 (1.04811,2.11467) (0.0103302,0.991937) 0.131084 (0.900002,5.82137) 1.93304 1.56038 (0.817997,2.48673) (-0.137351,0.053957) 0.154094 (1.51574,2.4426) (0.0782061,0.188284) 0.217194 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (1.05066,2.36249) (0.0102303,0.991302) 0.131084 (0.900002,5.82137) 1.93304 1.56048 (0.783659,2.50022) (-0.137351,0.0539569) 0.154094 (1.53529,2.48967) (0.078216,0.18828) 0.217194 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (1.05319,2.61014) (0.01012,0.990599) 0.131084 (0.900002,5.82137) 1.93304 1.56058 (0.749321,2.51371) (-0.137351,0.0539556) 0.154094 (1.55484,2.53674) (0.0781992,0.188287) 0.217194 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.04129,2.85986) (-0.0476316,0.998869) 0.131084 (0.900002,5.82137) 1.93304 1.61845 (0.731922,2.54624) (-0.0695956,0.130127) 0.154094 (1.57439,2.58381) (0.0782064,0.188284) 0.217194 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.02936,3.10956) (-0.0477018,0.998806) 0.131084 (0.900002,5.82137) 1.93304 1.61852 (0.714525,2.57877) (-0.0695901,0.13013) 0.154094 (1.59394,2.63089) (0.078195,0.188289) 0.217194 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.01746,3.35928) (-0.0476203,0.998874) 0.131084 (0.900002,5.82137) 1.93304 1.61843 (0.697128,2.61131) (-0.0695862,0.130132) 0.154094 (1.6135,2.67795) (0.0782235,0.188277) 0.217194 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.00556,3.60898) (-0.0476056,0.998803) 0.131084 (0.900002,5.82137) 1.93304 1.61842 (0.679731,2.64384) (-0.0695898,0.13013) 0.154094 (1.63305,2.72503) (0.0782098,0.188283) 0.217194 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
