timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5
0 (0.901564,1.32039) (0,0) 0.207386 (0.900002,5.82137) 1.9615 0 (0.454806,2.27766) (0,0) 0.196381 (0.959585,2.22811) (0,0) 0.133534 (1.68621,2.25054) (0,0) 0.159001 (0,1.32039) (0,0) 0.3 (2.1,1.32039) (0,0) 0.3
0.25 (0.886473,1.3356) (-0.060366,0.0608399) 0.207386 (0.900002,5.82137) 1.9615 2.35228 (0.442424,2.3287) (-0.0495259,0.20416) 0.196381 (0.962979,2.30806) (0.0135779,0.319806) 0.133534 (1.70944,2.34635) (0.0929338,0.383251) 0.159001 (0,1.3356) (0,0) 0.3 (2.1,1.3356) (0,0) 0.3
0.5 (0.867519,1.40176) (-0.0758174,0.264646) 0.207386 (0.900002,5.82137) 1.9615 1.84981 (0.430042,2.37974) (-0.0495281,0.20416) 0.196381 (0.947102,2.38649) (-0.0635087,0.31373) 0.133534 (1.73267,2.44217) (0.0929124,0.383256) 0.159001 (0,1.40176) (0,0) 0.3 (2.1,1.40176) (0,0) 0.3
0.75 (0.850815,1.49024) (-0.066815,0.353932) 0.207386 (0.900002,5.82137) 1.9615 1.75738 (0.417664,2.43078) (-0.0495118,0.204164) 0.196381 (0.919921,2.46176) (-0.108725,0.301063) 0.133534 (1.7559,2.53798) (0.0929178,0.383255) 0.159001 (0,1.49024) (0,0) 0.3 (2.1,1.49024) (0,0) 0.3
1 (0.881926,1.59791) (0.124443,0.430665) 0.207386 (0.900002,5.82137) 1.9615 1.2895 (0.405283,2.48182) (-0.0495263,0.20416) 0.196381 (0.887227,2.5348) (-0.130775,0.292161) 0.133534 (1.77912,2.6338) (0.0929068,0.383258) 0.159001 (0,1.59791) (0,0) 0.3 (2.1,1.59791) (0,0) 0.3
1.25 (0.936152,1.82678) (0.216907,0.915479) 0.207386 (0.900002,5.82137) 1.9615 1.33815 (0.3929,2.53286) (-0.0495283,0.20416) 0.196381 (0.853147,2.6072) (-0.136319,0.289616) 0.133534 (1.80235,2.72961) (0.0929196,0.383254) 0.159001 (0,1.82678) (0,0) 0.3 (2.1,1.82678) (0,0) 0.3
1.5 (0.976321,2.06158) (0.160675,0.939214) 0.207386 (0.900002,5.82137) 1.9615 1.40136 (0.380519,2.5839) (-0.0495277,0.20416) 0.196381 (0.81907,2.67961) (-0.136308,0.289621) 0.133534 (1.82559,2.82542) (0.0929263,0.383253) 0.159001 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.00696,2.29991) (0.122566,0.953318) 0.207386 (0.900002,5.82137) 1.9615 1.44293 (0.368137,2.63494) (-0.0495255,0.20416) 0.196381 (0.784995,2.75202) (-0.136302,0.289623) 0.133534 (1.84881,2.92124) (0.0929093,0.383257) 0.159001 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.03045,2.54063) (0.093944,0.962859) 0.207386 (0.900002,5.82137) 1.9615 1.47354 (0.355756,2.68598) (-0.0495251,0.204161) 0.196381 (0.750919,2.82442) (-0.136304,0.289622) 0.133534 (1.87205,3.01705) (0.0929439,0.383249) 0.159001 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.04717,2.78365) (0.066889,0.972071) 0.207386 (0.900002,5.82137) 1.9615 1.50209 (0.343375,2.73702) (-0.0495256,0.20416) 0.196381 (0.716848,2.89683) (-0.136282,0.289633) 0.133534 (1.89529,3.11286) (0.0929783,0.38324) 0.159001 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.04869,3.0318) (0.00607195,0.992607) 0.207386 (0.900002,5.82137) 1.9615 1.56468 (0.330999,2.78806) (-0.0495038,0.204166) 0.196381 (0.682774,2.96924) (-0.136294,0.289627) 0.133534 (1.91389,3.18956) (0.0743727,0.30681) 0.159001 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (1.03537,3.28145) (-0.0532589,0.998632) 0.207386 (0.900002,5.82137) 1.9615 1.62408 (0.318618,2.8391) (-0.0495231,0.204161) 0.196381 (0.648697,3.04164) (-0.136309,0.28962) 0.133534 (1.92783,3.24709) (0.0557767,0.230105) 0.159001 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (1.02205,3.5311) (-0.053306,0.998561) 0.207386 (0.900002,5.82137) 1.9615 1.62413 (0.306236,2.89014) (-0.0495291,0.20416) 0.196381 (0.614625,3.11405) (-0.136288,0.28963) 0.133534 (1.93829,3.29023) (0.0418441,0.172579) 0.159001 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (1.00874,3.78076) (-0.0532258,0.998656) 0.207386 (0.900002,5.82137) 1.9615 1.62404 (0.293848,2.94118) (-0.0495505,0.204154) 0.196381 (0.58056,3.18646) (-0.13626,0.289643) 0.133534 (1.94613,3.32259) (0.0313445,0.129425) 0.159001 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.995437,4.03042) (-0.0532188,0.998661) 0.207386 (0.900002,5.82137) 1.9615 1.62404 (0.281466,2.99222) (-0.0495296,0.204159) 0.196381 (0.546481,3.25886) (-0.136317,0.289617) 0.133534 (1.95202,3.34686) (0.0235535,0.0970729) 0.159001 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.982148,4.28008) (-0.053156,0.998608) 0.207386 (0.900002,5.82137) 1.9615 1.62398 (0.269087,3.04326) (-0.0495126,0.204164) 0.196381 (0.512416,3.33127) (-0.136259,0.289644) 0.133534 (1.95644,3.36504) (0.0176757,0.0727272) 0.159001 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.968832,4.52974) (-0.0532607,0.998667) 0.207386 (0.900002,5.82137) 1.9615 1.62408 (0.256714,3.0943) (-0.049493,0.204168) 0.196381 (0.478334,3.40368) (-0.136328,0.289612) 0.133534 (1.95974,3.37869) (0.0132277,0.0545849) 0.159001 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.955539,4.77937) (-0.0531715,0.998499) 0.207386 (0.900002,5.82137) 1.9615 1.624 (0.244329,3.14534) (-0.0495395,0.204157) 0.196381 (0.444259,3.47608) (-0.1363,0.289624) 0.133534 (1.96221,3.38893) (0.00985413,0.0409709) 0.159001 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.5 (0.942246,5.029) (-0.0531732,0.998515) 0.207386 (0.900002,5.82137) 1.9615 1.624 (0.231946,3.19638) (-0.0495337,0.204158) 0.196381 (0.415621,3.53778) (-0.114554,0.246802) 0.133534 (1.96407,3.39661) (0.00744766,0.0307338) 0.159001 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.75 (0.931685,5.22708) (-0.0422461,0.792338) 0.207386 (0.900002,5.82137) 1.9615 1.62406 (0.222395,3.23567) (-0.038205,0.157163) 0.196381 (0.393504,3.59406) (-0.0884665,0.225099) 0.133534 (1.96546,3.40237) (0.00558808,0.0230517) 0.159001 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
