timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.02008,1.05607) (0,0) 0.171486 (0.900002,5.82137) 1.60759 0 (0.573866,2.20963) (0,0) 0.181827 (0.777945,2.36463) (0,0) 0.132359 (1.22361,2.3079) (0,0) 0.217173 (1.67114,2.37399) (0,0) 0.217408 (0,1.05607) (0,0) 0.3 (2.1,1.05607) (0,0) 0.3
2.75 (0.956207,3.28896) (-0.0222102,0.999746) 0.171486 (0.900002,5.82137) 1.60759 1.59301 (0.326701,2.69546) (-0.0793601,0.183324) 0.181827 (0.623007,2.80001) (-0.0691348,0.155451) 0.132359 (1.35708,2.76047) (-0.0181607,0.366135) 0.217173 (1.77066,2.91299) (0.0362097,0.195994) 0.217408 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (0.950652,3.53888) (-0.0222195,0.9997) 0.171486 (0.900002,5.82137) 1.60759 1.59302 (0.306946,2.74132) (-0.0790213,0.18347) 0.181827 (0.605639,2.83884) (-0.0694722,0.1553) 0.132359 (1.35533,2.8521) (-0.00697117,0.366519) 0.217173 (1.77971,2.96199) (0.0361961,0.195997) 0.217408 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.94509,3.78883) (-0.0222493,0.999802) 0.171486 (0.900002,5.82137) 1.60759 1.59305 (0.287268,2.78723) (-0.078712,0.183603) 0.181827 (0.588194,2.87763) (-0.0697799,0.155162) 0.132359 (1.35638,2.94374) (0.00416752,0.366561) 0.217173 (1.78876,3.01099) (0.0362035,0.195995) 0.217408 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.939562,4.03877) (-0.0221134,0.999725) 0.171486 (0.900002,5.82137) 1.60759 1.59291 (0.267676,2.83316) (-0.0783677,0.183751) 0.181827 (0.570663,2.91638) (-0.0701222,0.155008) 0.132359 (1.36063,3.03528) (0.017027,0.366189) 0.217173 (1.7978,3.05999) (0.036172,0.196001) 0.217408 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.934032,4.28872) (-0.0221196,0.999815) 0.171486 (0.900002,5.82137) 1.60759 1.59292 (0.248163,2.87913) (-0.0780524,0.183885) 0.181827 (0.553054,2.9551) (-0.0704353,0.154866) 0.132359 (1.36867,3.12658) (0.0321634,0.365171) 0.217173 (1.80684,3.10899) (0.0361817,0.195999) 0.217408 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.928492,4.53868) (-0.0221597,0.999827) 0.171486 (0.900002,5.82137) 1.60759 1.59296 (0.228738,2.92514) (-0.0777013,0.184033) 0.181827 (0.535358,2.99377) (-0.070784,0.154707) 0.132359 (1.38086,3.21741) (0.0487445,0.36333) 0.217173 (1.8159,3.15798) (0.036205,0.195995) 0.217408 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.922944,4.78862) (-0.0221921,0.999793) 0.171486 (0.900002,5.82137) 1.60759 1.59299 (0.209393,2.97119) (-0.0773778,0.18417) 0.181827 (0.517582,3.03241) (-0.0711051,0.154559) 0.132359 (1.39443,3.29764) (0.0542969,0.320936) 0.217173 (1.82494,3.20698) (0.0361832,0.195999) 0.217408 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.5 (0.917388,5.03855) (-0.0222233,0.999694) 0.171486 (0.900002,5.82137) 1.60759 1.59302 (0.190139,3.01727) (-0.0770168,0.184321) 0.181827 (0.499716,3.07101) (-0.0714635,0.154394) 0.132359 (1.40738,3.36655) (0.0517782,0.275633) 0.217173 (1.83399,3.25598) (0.0361774,0.196) 0.217408 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.75 (0.913046,5.23426) (-0.0173703,0.782842) 0.171486 (0.900002,5.82137) 1.60759 1.59298 (0.170969,3.06338) (-0.0766823,0.18446) 0.181827 (0.481767,3.10957) (-0.0717956,0.15424) 0.132359 (1.41793,3.42452) (0.0422142,0.231872) 0.217173 (1.84303,3.30498) (0.0361914,0.195998) 0.217408 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
5 (0.909774,5.38104) (-0.0130863,0.587124) 0.171486 (0.900002,5.82137) 1.60759 1.59308 (0.151891,3.10953) (-0.0763087,0.184615) 0.181827 (0.463726,3.14809) (-0.0721668,0.154067) 0.132359 (1.42497,3.47233) (0.0281676,0.191235) 0.217173 (1.85208,3.35398) (0.0361957,0.195997) 0.217408 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
