timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.05022,1.42962) (0,0) 0.133565 (0.900002,5.82137) 1.94561 0 (0.563608,2.3772) (0,0) 0.19924 (0.931364,2.24883) (0,0) 0.154038 (1.49044,2.23735) (0,0) 0.160707 (1.52817,2.23729) (0,0) 0.17702 (0,1.42962) (0,0) 0.3 (2.1,1.42962) (0,0) 0.3
0.25 (1.05626,1.44414) (0.0241517,0.058088) 0.133565 (0.900002,5.82137) 1.94561 1.17676 (0.526876,2.46116) (-0.146927,0.335821) 0.19924 (0.937919,2.27036) (0.0262185,0.086107) 0.154038 (1.42926,2.27487) (-0.2447,0.150079) 0.160707 (1.57175,2.27324) (0.174323,0.143795) 0.17702 (0,1.44414) (0,0) 0.3 (2.1,1.44414) (0,0) 0.3
0.5 (1.07158,1.47693) (0.0612979,0.131139) 0.133565 (0.900002,5.82137) 1.94561 1.13354 (0.490149,2.54511) (-0.146906,0.33583) 0.19924 (0.902134,2.30682) (-0.143141,0.145847) 0.154038 (1.35946,2.29152) (-0.279218,0.066629) 0.160707 (1.62824,2.27251) (0.225958,-0.00292121) 0.17702 (0,1.47693) (0,0) 0.3 (2.1,1.47693) (0,0) 0.3
0.75 (1.10763,1.57875) (0.144172,0.407304) 0.133565 (0.900002,5.82137) 1.94561 1.23059 (0.453421,2.62907) (-0.146915,0.335826) 0.19924 (0.841571,2.35851) (-0.242253,0.206775) 0.154038 (1.3214,2.33115) (-0.152217,0.158484) 0.160707 (1.6595,2.31957) (0.125034,0.188234) 0.17702 (0,1.57875) (0,0) 0.3 (2.1,1.57875) (0,0) 0.3
1 (1.16182,1.72022) (0.216769,0.565885) 0.133565 (0.900002,5.82137) 1.94561 1.20498 (0.416691,2.71303) (-0.146919,0.335824) 0.19924 (0.802047,2.42851) (-0.158096,0.280009) 0.154038 (1.31734,2.40279) (-0.0162456,0.286597) 0.160707 (1.68568,2.36963) (0.104717,0.20025) 0.17702 (0,1.72022) (0,0) 0.3 (2.1,1.72022) (0,0) 0.3
1.25 (1.21742,1.86631) (0.222426,0.584346) 0.133565 (0.900002,5.82137) 1.94561 1.20709 (0.37996,2.79698) (-0.146926,0.335821) 0.19924 (0.764487,2.49959) (-0.150238,0.284302) 0.154038 (1.3155,2.47453) (-0.00735602,0.286963) 0.160707 (1.71185,2.41969) (0.104717,0.20025) 0.17702 (0,1.86631) (0,0) 0.3 (2.1,1.86631) (0,0) 0.3
1.5 (1.27303,2.0124) (0.222426,0.584346) 0.133565 (0.900002,5.82137) 1.94561 1.20709 (0.343227,2.88094) (-0.146929,0.33582) 0.19924 (0.726924,2.57066) (-0.150254,0.284294) 0.154038 (1.31367,2.54628) (-0.00735607,0.286963) 0.160707 (1.73803,2.46976) (0.104717,0.20025) 0.17702 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.32864,2.15848) (0.222426,0.584346) 0.133565 (0.900002,5.82137) 1.94561 1.20709 (0.306491,2.96489) (-0.146945,0.335813) 0.19924 (0.689363,2.64174) (-0.150242,0.2843) 0.154038 (1.31183,2.61802) (-0.00735605,0.286963) 0.160707 (1.76421,2.51982) (0.104718,0.20025) 0.17702 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.38424,2.30457) (0.222426,0.584346) 0.133565 (0.900002,5.82137) 1.94561 1.20709 (0.269768,3.04885) (-0.146892,0.335836) 0.19924 (0.651804,2.71281) (-0.150238,0.284303) 0.154038 (1.30999,2.68976) (-0.00735609,0.286963) 0.160707 (1.79039,2.56988) (0.104717,0.20025) 0.17702 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.43985,2.45066) (0.222426,0.584346) 0.133565 (0.900002,5.82137) 1.94561 1.20709 (0.236428,3.12502) (-0.13336,0.304684) 0.19924 (0.61425,2.78389) (-0.150216,0.284314) 0.154038 (1.30815,2.7615) (-0.00735614,0.286963) 0.160707 (1.81657,2.61994) (0.104717,0.20025) 0.17702 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.49546,2.59674) (0.222426,0.584346) 0.133565 (0.900002,5.82137) 1.94561 1.20709 (0.2026,3.19552) (-0.135313,0.282021) 0.19924 (0.576693,2.85497) (-0.150228,0.284308) 0.154038 (1.30631,2.83324) (-0.00735625,0.286963) 0.160707 (1.84275,2.67001) (0.104717,0.20025) 0.17702 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
