timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (0.941873,1.44416) (0,0) 0.168766 (0.900002,5.82137) 1.57596 0 (0.426875,2.20891) (0,0) 0.148177 (0.91199,2.31116) (0,0) 0.206891 (1.24576,2.22384) (0,0) 0.128939 (1.55501,2.39908) (0,0) 0.122806 (0,1.44416) (0,0) 0.3 (2.1,1.44416) (0,0) 0.3
0.25 (0.946968,1.45664) (0.0203769,0.0499178) 0.168766 (0.900002,5.82137) 1.57596 1.18323 (0.408719,2.28046) (-0.0726229,0.286203) 0.148177 (0.891943,2.38922) (-0.0801882,0.312204) 0.206891 (1.24653,2.22772) (0.00311682,0.0155353) 0.128939 (1.57299,2.46417) (0.0719187,0.260379) 0.122806 (0,1.45664) (0,0) 0.3 (2.1,1.45664) (0,0) 0.3
0.5 (0.923058,1.48842) (-0.0956402,0.12712) 0.168766 (0.900002,5.82137) 1.57596 2.21581 (0.390567,2.35201) (-0.0726062,0.286208) 0.148177 (0.868194,2.46622) (-0.0949979,0.308021) 0.206891 (1.27091,2.25806) (0.0974895,0.121359) 0.128939 (1.59097,2.52927) (0.0719268,0.260377) 0.122806 (0,1.48842) (0,0) 0.3 (2.1,1.48842) (0,0) 0.3
0.75 (0.912418,1.55826) (-0.0425564,0.279369) 0.168766 (0.900002,5.82137) 1.57596 1.72196 (0.372418,2.42356) (-0.0725987,0.286209) 0.148177 (0.842647,2.54265) (-0.102185,0.305712) 0.206891 (1.3062,2.30492) (0.141152,0.187459) 0.128939 (1.60895,2.59436) (0.0719295,0.260376) 0.122806 (0,1.55826) (0,0) 0.3 (2.1,1.55826) (0,0) 0.3
1 (0.922444,1.65596) (0.0401032,0.390802) 0.168766 (0.900002,5.82137) 1.57596 1.46854 (0.354268,2.49512) (-0.0726005,0.286209) 0.148177 (0.816286,2.6188) (-0.105446,0.304602) 0.206891 (1.3319,2.35766) (0.10281,0.210938) 0.128939 (1.62693,2.65945) (0.071928,0.260376) 0.122806 (0,1.65596) (0,0) 0.3 (2.1,1.65596) (0,0) 0.3
1.25 (0.953184,1.81466) (0.122959,0.634791) 0.168766 (0.900002,5.82137) 1.57596 1.37947 (0.336112,2.56667) (-0.0726241,0.286203) 0.148177 (0.789614,2.69484) (-0.106689,0.304169) 0.206891 (1.3576,2.41039) (0.102815,0.210935) 0.128939 (1.64492,2.72455) (0.0719375,0.260374) 0.122806 (0,1.81466) (0,0) 0.3 (2.1,1.81466) (0,0) 0.3
1.5 (0.986601,2.05531) (0.133667,0.962592) 0.168766 (0.900002,5.82137) 1.57596 1.43282 (0.31796,2.63822) (-0.072606,0.286208) 0.148177 (0.762884,2.77086) (-0.106918,0.304089) 0.206891 (1.3833,2.46313) (0.102806,0.21094) 0.128939 (1.6629,2.78964) (0.0719305,0.260375) 0.122806 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.00916,2.29884) (0.0902301,0.974128) 0.168766 (0.900002,5.82137) 1.57596 1.47843 (0.299732,2.70975) (-0.0729138,0.286129) 0.148177 (0.736227,2.84691) (-0.106629,0.30419) 0.206891 (1.409,2.51586) (0.102797,0.210944) 0.128939 (1.68088,2.85474) (0.0719229,0.260378) 0.122806 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.0243,2.54411) (0.0605853,0.981097) 0.168766 (0.900002,5.82137) 1.57596 1.50912 (0.281406,2.78126) (-0.0733032,0.28603) 0.148177 (0.709661,2.92299) (-0.106264,0.304318) 0.206891 (1.4347,2.5686) (0.1028,0.210943) 0.128939 (1.69886,2.91983) (0.0719121,0.260381) 0.122806 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.03373,2.7906) (0.0376856,0.985947) 0.168766 (0.900002,5.82137) 1.57596 1.53259 (0.262992,2.85274) (-0.0736565,0.285939) 0.148177 (0.683178,2.9991) (-0.105932,0.304434) 0.206891 (1.4604,2.62133) (0.102806,0.21094) 0.128939 (1.71684,2.98493) (0.0719223,0.260378) 0.122806 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.03707,3.03838) (0.013388,0.991129) 0.168766 (0.900002,5.82137) 1.57596 1.55729 (0.244498,2.92421) (-0.0739754,0.285857) 0.148177 (0.65677,3.07523) (-0.105633,0.304538) 0.206891 (1.48611,2.67407) (0.102814,0.210936) 0.128939 (1.73482,3.05002) (0.0719313,0.260375) 0.122806 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
