timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.19379,1.07093) (0,0) 0.154267 (0.900002,5.82137) 1.60662 0 (0.416087,2.20454) (0,0) 0.19774 (0.925479,2.20379) (0,0) 0.187149 (1.66642,2.3429) (0,0) 0.187991 (1.52881,2.26965) (0,0) 0.140232 (0,1.07093) (0,0) 0.3 (2.1,1.07093) (0,0) 0.3
2.75 (1.02901,3.3803) (-0.0527703,0.998516) 0.154267 (0.900002,5.82137) 1.60662 1.6236 (0.184746,3.13232) (-0.096728,0.309732) 0.19774 (0.658616,3.05384) (-0.108479,0.324096) 0.187149 (1.77335,2.82921) (0.0240171,0.18612) 0.187991 (1.43193,2.66537) (0.0257688,0.226241) 0.140232 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (1.01581,3.62995) (-0.052782,0.998603) 0.154267 (0.900002,5.82137) 1.60662 1.6236 (0.16097,3.18783) (-0.0951074,0.222041) 0.19774 (0.630735,3.13461) (-0.111524,0.323061) 0.187149 (1.77935,2.87574) (0.024005,0.186122) 0.187991 (1.43853,2.72191) (0.0263909,0.226169) 0.140232 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (1.00262,3.87961) (-0.0527721,0.998618) 0.154267 (0.900002,5.82137) 1.60662 1.62359 (0.151121,3.22718) (-0.0393929,0.157402) 0.19774 (0.598749,3.21383) (-0.127944,0.316916) 0.187149 (1.78535,2.92227) (0.023981,0.186125) 0.187991 (1.4452,2.77845) (0.0267129,0.226131) 0.140232 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.989433,4.12926) (-0.0527387,0.998605) 0.154267 (0.900002,5.82137) 1.60662 1.62356 (0.146019,3.25798) (-0.020408,0.123203) 0.19774 (0.566763,3.29306) (-0.127944,0.316916) 0.187149 (1.79136,2.9688) (0.024037,0.186118) 0.187991 (1.45192,2.83498) (0.0268707,0.226112) 0.140232 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.97625,4.37889) (-0.0527327,0.998523) 0.154267 (0.900002,5.82137) 1.60662 1.62356 (0.143614,3.28189) (-0.00962238,0.0956282) 0.19774 (0.534777,3.37229) (-0.127944,0.316916) 0.187149 (1.79736,3.01533) (0.0240271,0.186119) 0.187991 (1.45867,2.8915) (0.0269844,0.226099) 0.140232 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.963049,4.62853) (-0.0528042,0.998574) 0.154267 (0.900002,5.82137) 1.60662 1.62363 (0.141839,3.29982) (-0.00709993,0.0717124) 0.19774 (0.502073,3.45123) (-0.130817,0.315741) 0.187149 (1.80336,3.06186) (0.0240088,0.186121) 0.187991 (1.46543,2.94802) (0.0270397,0.226092) 0.140232 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.949855,4.87819) (-0.0527772,0.998631) 0.154267 (0.900002,5.82137) 1.60662 1.6236 (0.140482,3.31326) (-0.00542547,0.053781) 0.19774 (0.466132,3.52874) (-0.143764,0.310061) 0.187149 (1.80936,3.10839) (0.0240008,0.186122) 0.187991 (1.47219,3.00455) (0.0270596,0.22609) 0.140232 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.5 (0.937382,5.11399) (-0.04989,0.943188) 0.154267 (0.900002,5.82137) 1.60662 1.62364 (0.139494,3.32335) (-0.00395469,0.0403634) 0.19774 (0.421671,3.60171) (-0.177843,0.291852) 0.187149 (1.81537,3.15492) (0.0240267,0.186119) 0.187991 (1.47896,3.06107) (0.027066,0.226089) 0.140232 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.75 (0.928025,5.29082) (-0.0374313,0.707342) 0.154267 (0.900002,5.82137) 1.60662 1.62367 (0.138736,3.33093) (-0.00303002,0.0303288) 0.19774 (0.366088,3.66342) (-0.222332,0.246873) 0.187149 (1.82137,3.20145) (0.0240092,0.186121) 0.187991 (1.48573,3.11759) (0.0270835,0.226087) 0.140232 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
5 (0.921016,5.42346) (-0.0280332,0.530552) 0.154267 (0.900002,5.82137) 1.60662 1.62359 (0.138176,3.33659) (-0.00224158,0.0226379) 0.19774 (0.313321,3.7057) (-0.211067,0.169093) 0.187149 (1.82738,3.24798) (0.0240092,0.186121) 0.187991 (1.4925,3.17411) (0.0270835,0.226087) 0.140232 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
