timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5
0 (1.00812,1.48475) (0,0) 0.176079 (0.900002,5.82137) 1.61005 0 (0.558856,2.32964) (0,0) 0.138893 (1.19842,2.30785) (0,0) 0.173282 (1.6264,2.38602) (0,0) 0.181534 (0,1.48475) (0,0) 0.3 (2.1,1.48475) (0,0) 0.3
0.25 (1.00095,1.49911) (-0.028642,0.0574751) 0.176079 (0.900002,5.82137) 1.61005 2.03311 (0.542898,2.37441) (-0.0638334,0.179059) 0.138893 (1.19141,2.34279) (-0.0280351,0.139726) 0.173282 (1.63564,2.41385) (0.0369579,0.111293) 0.181534 (0,1.49911) (0,0) 0.3 (2.1,1.49911) (0,0) 0.3
0.5 (0.974711,1.53971) (-0.104975,0.162372) 0.176079 (0.900002,5.82137) 1.61005 2.14472 (0.526937,2.41917) (-0.0638416,0.179056) 0.138893 (1.17251,2.37299) (-0.0756046,0.120803) 0.173282 (1.64488,2.44167) (0.0369575,0.111293) 0.181534 (0,1.53971) (0,0) 0.3 (2.1,1.53971) (0,0) 0.3
0.75 (0.939666,1.59556) (-0.14018,0.223418) 0.176079 (0.900002,5.82137) 1.61005 2.13114 (0.510979,2.46393) (-0.0638335,0.179059) 0.138893 (1.15361,2.40319) (-0.0756143,0.120797) 0.173282 (1.65412,2.46949) (0.036964,0.111291) 0.181534 (0,1.59556) (0,0) 0.3 (2.1,1.59556) (0,0) 0.3
1 (0.907422,1.65998) (-0.128975,0.25765) 0.176079 (0.900002,5.82137) 1.61005 2.03491 (0.495015,2.5087) (-0.0638541,0.179052) 0.138893 (1.13471,2.43339) (-0.0756097,0.1208) 0.173282 (1.66336,2.49732) (0.0369609,0.111292) 0.181534 (0,1.65998) (0,0) 0.3 (2.1,1.65998) (0,0) 0.3
1.25 (0.878268,1.72877) (-0.116617,0.275167) 0.176079 (0.900002,5.82137) 1.61005 1.97165 (0.479057,2.55346) (-0.0638346,0.179059) 0.138893 (1.1158,2.46358) (-0.0756119,0.120798) 0.173282 (1.6726,2.52514) (0.0369527,0.111294) 0.181534 (0,1.72877) (0,0) 0.3 (2.1,1.72877) (0,0) 0.3
1.5 (0.850848,1.79971) (-0.109679,0.283785) 0.176079 (0.900002,5.82137) 1.61005 1.9396 (0.463095,2.59823) (-0.0638454,0.179055) 0.138893 (1.0969,2.49379) (-0.0756079,0.120801) 0.173282 (1.68184,2.55296) (0.03696,0.111292) 0.181534 (0,1.79971) (0,0) 0.3 (2.1,1.79971) (0,0) 0.3
1.75 (0.824433,1.87131) (-0.105663,0.286375) 0.176079 (0.900002,5.82137) 1.61005 1.92427 (0.447137,2.64299) (-0.0638325,0.179059) 0.138893 (1.078,2.52398) (-0.0756171,0.120795) 0.173282 (1.69108,2.58078) (0.0369671,0.11129) 0.181534 (0,1.87131) (0,0) 0.3 (2.1,1.87131) (0,0) 0.3
2 (0.798658,1.94256) (-0.1031,0.28502) 0.176079 (0.900002,5.82137) 1.61005 1.91788 (0.428746,2.68681) (-0.0735669,0.175285) 0.138893 (1.05909,2.55418) (-0.0756127,0.120798) 0.173282 (1.70032,2.60861) (0.0369543,0.111294) 0.181534 (0,1.94256) (0,0) 0.3 (2.1,1.94256) (0,0) 0.3
2.25 (0.773245,2.01351) (-0.101649,0.283805) 0.176079 (0.900002,5.82137) 1.61005 1.91473 (0.409335,2.73019) (-0.0776432,0.173518) 0.138893 (1.04019,2.58438) (-0.0756043,0.120803) 0.173282 (1.70956,2.63643) (0.0369577,0.111293) 0.181534 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.748086,2.08393) (-0.100637,0.281665) 0.176079 (0.900002,5.82137) 1.61005 1.91395 (0.38903,2.77316) (-0.0812192,0.171873) 0.138893 (1.02129,2.61458) (-0.0756215,0.120792) 0.173282 (1.7188,2.66425) (0.0369522,0.111295) 0.181534 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (0.723109,2.15374) (-0.0999091,0.27925) 0.176079 (0.900002,5.82137) 1.61005 1.91438 (0.368044,2.8158) (-0.0839432,0.170559) 0.138893 (1.00238,2.64478) (-0.075609,0.1208) 0.173282 (1.72804,2.69208) (0.03697,0.111289) 0.181534 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (0.698277,2.22293) (-0.0993262,0.276744) 0.176079 (0.900002,5.82137) 1.61005 1.91539 (0.346529,2.85817) (-0.0860625,0.1695) 0.138893 (0.98348,2.67498) (-0.0756157,0.120796) 0.173282 (1.73728,2.7199) (0.0369599,0.111292) 0.181534 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.673568,2.29148) (-0.0988386,0.274229) 0.176079 (0.900002,5.82137) 1.61005 1.91673 (0.324599,2.90034) (-0.0877181,0.168649) 0.138893 (0.964576,2.70518) (-0.0756136,0.120797) 0.173282 (1.74652,2.74772) (0.0369573,0.111293) 0.181534 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.648966,2.35943) (-0.0984092,0.271784) 0.176079 (0.900002,5.82137) 1.61005 1.9182 (0.302347,2.94233) (-0.089009,0.167971) 0.138893 (0.945674,2.73538) (-0.0756117,0.120799) 0.173282 (1.75576,2.77555) (0.0369558,0.111293) 0.181534 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.62446,2.42679) (-0.0980232,0.269454) 0.176079 (0.900002,5.82137) 1.61005 1.9197 (0.279846,2.98419) (-0.0900045,0.16744) 0.138893 (0.926769,2.76558) (-0.0756175,0.120795) 0.173282 (1.765,2.80337) (0.036943,0.111298) 0.181534 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.600041,2.49361) (-0.0976765,0.26726) 0.176079 (0.900002,5.82137) 1.61005 1.92119 (0.257157,3.02595) (-0.0907554,0.167034) 0.138893 (0.907869,2.79578) (-0.0756022,0.120804) 0.173282 (1.77424,2.83119) (0.0369644,0.11129) 0.181534 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.5757,2.55993) (-0.0973613,0.265291) 0.176079 (0.900002,5.82137) 1.61005 1.92253 (0.234332,3.06763) (-0.0912998,0.166737) 0.138893 (0.888967,2.82598) (-0.0756063,0.120802) 0.173282 (1.78348,2.85902) (0.0369688,0.111289) 0.181534 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.5 (0.551428,2.62582) (-0.0970896,0.263542) 0.176079 (0.900002,5.82137) 1.61005 1.92377 (0.211416,3.10927) (-0.0916652,0.166536) 0.138893 (0.870064,2.85618) (-0.0756121,0.120798) 0.173282 (1.79272,2.88684) (0.0369708,0.111288) 0.181534 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.75 (0.527209,2.69135) (-0.0968746,0.262121) 0.176079 (0.900002,5.82137) 1.61005 1.92481 (0.188448,3.15087) (-0.0918724,0.166422) 0.138893 (0.851164,2.88638) (-0.0756006,0.120806) 0.173282 (1.80196,2.91466) (0.0369385,0.111299) 0.181534 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
5 (0.503015,2.75673) (-0.0967788,0.261542) 0.176079 (0.900002,5.82137) 1.61005 1.9252 (0.165463,3.19247) (-0.0919369,0.166387) 0.138893 (0.832263,2.91658) (-0.0756041,0.120803) 0.173282 (1.8112,2.94249) (0.0369577,0.111293) 0.181534 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
5.25 (0.478819,2.82213) (-0.0967804,0.261574) 0.176079 (0.900002,5.82137) 1.61005 1.92517 (0.142622,3.23125) (-0.0913635,0.155117) 0.138893 (0.813361,2.94678) (-0.075607,0.120801) 0.173282 (1.82044,2.97031) (0.0369675,0.111289) 0.181534 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
5.5 (0.454624,2.88752) (-0.0967804,0.261575) 0.176079 (0.900002,5.82137) 1.61005 1.92517 (0.120288,3.26007) (-0.0893371,0.115293) 0.138893 (0.794459,2.97698) (-0.0756071,0.120801) 0.173282 (1.82968,2.99813) (0.0369512,0.111295) 0.181534 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
5.75 (0.430429,2.95291) (-0.0967804,0.261575) 0.176079 (0.900002,5.82137) 1.61005 1.92517 (0.0983353,3.2814) (-0.0878114,0.0853091) 0.138893 (0.775558,3.00718) (-0.0756071,0.120801) 0.173282 (1.83892,3.02596) (0.0369559,0.111293) 0.181534 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
6 (0.406234,3.01831) (-0.0967805,0.261576) 0.176079 (0.900002,5.82137) 1.61005 1.92517 (0.0766674,3.29713) (-0.0866718,0.0629127) 0.138893 (0.756656,3.03738) (-0.0756072,0.120801) 0.173282 (1.84815,3.05378) (0.0369521,0.111295) 0.181534 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
6.25 (0.392824,3.26684) (-0.0536399,0.994124) 0.176079 (0.900002,5.82137) 1.61005 1.6247 (0.0552119,3.30868) (-0.085822,0.0462113) 0.138893 (0.737753,3.06758) (-0.0756112,0.120799) 0.173282 (1.8574,3.0816) (0.0369731,0.111288) 0.181534 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
6.5 (0.441489,3.51205) (0.19466,0.98084) 0.176079 (0.900002,5.82137) 1.61005 1.37488 (0.0462267,3.31207) (-0.0359406,0.0135498) 0.138893 (0.71885,3.09778) (-0.0756102,0.120799) 0.173282 (1.86663,3.10942) (0.0369504,0.111295) 0.181534 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
6.75 (0.490174,3.75726) (0.194739,0.980842) 0.176079 (0.900002,5.82137) 1.61005 1.3748 (0.0538535,3.3026) (0.0305071,-0.037852) 0.138893 (0.699947,3.12798) (-0.0756129,0.120798) 0.173282 (1.87587,3.13725) (0.0369292,0.111302) 0.181534 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
