timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4
0 (1.06183,1.14748) (0,0) 0.121449 (0.900002,5.82137) 1.78999 0 (0.947649,2.27481) (0,0) 0.207039 (1.69973,2.3976) (0,0) 0.12934 (0,1.14748) (0,0) 0.3 (2.1,1.14748) (0,0) 0.3
0.25 (1.0532,1.39732) (-0.0345207,0.999349) 0.121449 (0.900002,5.82137) 1.78999 1.60533 (0.910862,2.3361) (-0.147148,0.245174) 0.207039 (1.72135,2.48011) (0.0864936,0.330057) 0.12934 (0,1.39732) (0,0) 0.3 (2.1,1.39732) (0,0) 0.3
0.5 (1.04966,1.64612) (-0.0141536,0.995207) 0.121449 (0.900002,5.82137) 1.78999 1.58502 (0.867918,2.39325) (-0.171775,0.228596) 0.207039 (1.74297,2.56263) (0.0864864,0.330058) 0.12934 (0,1.64612) (0,0) 0.3 (2.1,1.64612) (0,0) 0.3
0.75 (1.04611,1.89485) (-0.0142167,0.9949) 0.121449 (0.900002,5.82137) 1.78999 1.58508 (0.824974,2.4504) (-0.171775,0.228596) 0.207039 (1.7646,2.64514) (0.0864899,0.330057) 0.12934 (0,1.89485) (0,0) 0.3 (2.1,1.89485) (0,0) 0.3
1 (1.04254,2.1435) (-0.0142793,0.994596) 0.121449 (0.900002,5.82137) 1.78999 1.58515 (0.78203,2.50755) (-0.171775,0.228596) 0.207039 (1.78621,2.72766) (0.0864734,0.330062) 0.12934 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (1.03895,2.39205) (-0.0143601,0.994203) 0.121449 (0.900002,5.82137) 1.78999 1.58524 (0.739086,2.5647) (-0.171775,0.228596) 0.207039 (1.80783,2.81017) (0.0864599,0.330065) 0.12934 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (1.03534,2.64049) (-0.0144475,0.993779) 0.121449 (0.900002,5.82137) 1.78999 1.58533 (0.696142,2.62184) (-0.171775,0.228596) 0.207039 (1.82945,2.89269) (0.086493,0.330057) 0.12934 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.02471,2.89026) (-0.042502,0.999071) 0.121449 (0.900002,5.82137) 1.78999 1.61331 (0.662123,2.68472) (-0.136077,0.251487) 0.207039 (1.85108,2.9752) (0.0864953,0.330056) 0.12934 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.01407,3.14004) (-0.0425809,0.999114) 0.121449 (0.900002,5.82137) 1.78999 1.61339 (0.628104,2.74759) (-0.136078,0.251487) 0.207039 (1.87269,3.05772) (0.0864681,0.330063) 0.12934 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.00345,3.38981) (-0.0424734,0.999099) 0.121449 (0.900002,5.82137) 1.78999 1.61328 (0.594083,2.81046) (-0.136082,0.251485) 0.207039 (1.89433,3.14023) (0.0865401,0.330044) 0.12934 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.992823,3.63958) (-0.0424963,0.999054) 0.121449 (0.900002,5.82137) 1.78999 1.61331 (0.560063,2.87333) (-0.13608,0.251486) 0.207039 (1.91596,3.22274) (0.0865145,0.330051) 0.12934 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (0.982198,3.88935) (-0.0425012,0.999095) 0.121449 (0.900002,5.82137) 1.78999 1.61331 (0.52604,2.9362) (-0.136091,0.25148) 0.207039 (1.93757,3.30526) (0.0864608,0.330065) 0.12934 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (0.971577,4.13913) (-0.0424817,0.999109) 0.121449 (0.900002,5.82137) 1.78999 1.61329 (0.492021,2.99907) (-0.136078,0.251487) 0.207039 (1.95918,3.38777) (0.086433,0.330072) 0.12934 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.960956,4.38891) (-0.0424867,0.999139) 0.121449 (0.900002,5.82137) 1.78999 1.61329 (0.458003,3.06195) (-0.13607,0.251491) 0.207039 (1.98081,3.47029) (0.0865297,0.330047) 0.12934 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.950324,4.63869) (-0.042528,0.999108) 0.121449 (0.900002,5.82137) 1.78999 1.61334 (0.423966,3.12481) (-0.136149,0.251448) 0.207039 (1.99714,3.53257) (0.0652927,0.24913) 0.12934 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.939692,4.88847) (-0.0425263,0.999101) 0.121449 (0.900002,5.82137) 1.78999 1.61334 (0.393024,3.18201) (-0.123771,0.228791) 0.207039 (2.00937,3.57926) (0.0489535,0.186759) 0.12934 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.929779,5.1217) (-0.0396518,0.932934) 0.121449 (0.900002,5.82137) 1.78999 1.61327 (0.369808,3.22488) (-0.0928621,0.171503) 0.207039 (2.01856,3.6143) (0.0367244,0.140167) 0.12934 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.922345,5.29664) (-0.0297368,0.699755) 0.121449 (0.900002,5.82137) 1.78999 1.61327 (0.352413,3.25704) (-0.0695805,0.128639) 0.207039 (2.02544,3.64057) (0.0275314,0.105063) 0.12934 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.5 (0.916749,5.42782) (-0.0223844,0.524716) 0.121449 (0.900002,5.82137) 1.78999 1.61343 (0.339357,3.28119) (-0.0522219,0.0966087) 0.207039 (2.03058,3.66027) (0.0205636,0.0788256) 0.12934 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
