timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.09452,1.42592) (0,0) 0.211238 (0.900002,5.82137) 1.65183 0 (0.496945,2.3167) (0,0) 0.167583 (0.932233,2.33741) (0,0) 0.199247 (1.19626,2.34779) (0,0) 0.185168 (1.59802,2.23031) (0,0) 0.193186 (0,1.42592) (0,0) 0.3 (2.1,1.42592) (0,0) 0.3
0.25 (1.09546,1.43917) (0.00375878,0.0530139) 0.211238 (0.900002,5.82137) 1.65183 1.50001 (0.483209,2.35621) (-0.0549442,0.158047) 0.167583 (0.901349,2.34034) (-0.123538,0.0117042) 0.199247 (1.23672,2.42304) (0.161834,0.300985) 0.185168 (1.6115,2.27998) (0.0539089,0.198687) 0.193186 (0,1.43917) (0,0) 0.3 (2.1,1.43917) (0,0) 0.3
0.5 (1.10302,1.48654) (0.0302244,0.189456) 0.211238 (0.900002,5.82137) 1.65183 1.4126 (0.469471,2.39573) (-0.0549509,0.158045) 0.167583 (0.886055,2.36733) (-0.0611769,0.107963) 0.199247 (1.27535,2.49924) (0.1545,0.304814) 0.185168 (1.62709,2.32903) (0.0623758,0.196194) 0.193186 (0,1.48654) (0,0) 0.3 (2.1,1.48654) (0,0) 0.3
0.75 (1.11261,1.55477) (0.038358,0.272913) 0.211238 (0.900002,5.82137) 1.65183 1.43116 (0.455732,2.43524) (-0.0549574,0.158043) 0.167583 (0.870761,2.39432) (-0.0611739,0.107964) 0.199247 (1.31397,2.57544) (0.1545,0.304814) 0.185168 (1.64269,2.37808) (0.0623757,0.196194) 0.193186 (0,1.55477) (0,0) 0.3 (2.1,1.55477) (0,0) 0.3
1 (1.11878,1.64502) (0.024704,0.361018) 0.211238 (0.900002,5.82137) 1.65183 1.50247 (0.441994,2.47475) (-0.0549527,0.158044) 0.167583 (0.855465,2.42131) (-0.0611847,0.107958) 0.199247 (1.3526,2.65165) (0.1545,0.304814) 0.185168 (1.65828,2.42712) (0.0623757,0.196194) 0.193186 (0,1.64502) (0,0) 0.3 (2.1,1.64502) (0,0) 0.3
1.25 (1.13818,1.82337) (0.0775632,0.713381) 0.211238 (0.900002,5.82137) 1.65183 1.4625 (0.428258,2.51426) (-0.0549434,0.158048) 0.167583 (0.840171,2.4483) (-0.0611757,0.107963) 0.199247 (1.39122,2.72785) (0.1545,0.304814) 0.185168 (1.67388,2.47617) (0.0623755,0.196194) 0.193186 (0,1.82337) (0,0) 0.3 (2.1,1.82337) (0,0) 0.3
1.5 (1.15693,2.01304) (0.0750054,0.758681) 0.211238 (0.900002,5.82137) 1.65183 1.47225 (0.414521,2.55377) (-0.0549454,0.158047) 0.167583 (0.824877,2.47529) (-0.0611757,0.107963) 0.199247 (1.43064,2.80365) (0.157672,0.303186) 0.185168 (1.68856,2.5255) (0.0587307,0.197316) 0.193186 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.17535,2.21173) (0.0736751,0.794778) 0.211238 (0.900002,5.82137) 1.65183 1.47836 (0.400783,2.59328) (-0.0549553,0.158043) 0.167583 (0.809583,2.50228) (-0.0611749,0.107964) 0.199247 (1.47252,2.87811) (0.16753,0.297852) 0.185168 (1.70014,2.57565) (0.0463103,0.200595) 0.193186 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.194,2.42195) (0.074617,0.840883) 0.211238 (0.900002,5.82137) 1.65183 1.48229 (0.387049,2.63279) (-0.0549326,0.158051) 0.167583 (0.79429,2.52927) (-0.0611732,0.107965) 0.199247 (1.51556,2.95191) (0.172144,0.295209) 0.185168 (1.71011,2.62614) (0.039896,0.201968) 0.193186 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.21119,2.65527) (0.0687583,0.933294) 0.211238 (0.900002,5.82137) 1.65183 1.49726 (0.373313,2.67231) (-0.0549437,0.158047) 0.167583 (0.778995,2.55626) (-0.0611809,0.10796) 0.199247 (1.56167,3.02384) (0.184431,0.287693) 0.185168 (1.7198,2.67669) (0.0387451,0.202192) 0.193186 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.18674,2.90407) (-0.0977995,0.995202) 0.211238 (0.900002,5.82137) 1.65183 1.66875 (0.359578,2.71182) (-0.0549414,0.158048) 0.167583 (0.7637,2.58325) (-0.0611776,0.107962) 0.199247 (1.61191,3.09294) (0.200955,0.276404) 0.185168 (1.72948,2.72724) (0.038727,0.202196) 0.193186 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (1.1623,3.15289) (-0.0977557,0.995278) 0.211238 (0.900002,5.82137) 1.65183 1.6687 (0.345838,2.75133) (-0.0549609,0.158041) 0.167583 (0.748408,2.61024) (-0.0611706,0.107966) 0.199247 (1.66214,3.16204) (0.200957,0.276402) 0.185168 (1.73916,2.77779) (0.0387433,0.202192) 0.193186 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (1.13784,3.4017) (-0.0978378,0.995214) 0.211238 (0.900002,5.82137) 1.65183 1.66879 (0.332107,2.79084) (-0.0549249,0.158054) 0.167583 (0.733113,2.63723) (-0.061181,0.10796) 0.199247 (1.70898,3.22645) (0.187356,0.257634) 0.185168 (1.74885,2.82834) (0.0387529,0.202191) 0.193186 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (1.11339,3.6505) (-0.0978215,0.9952) 0.211238 (0.900002,5.82137) 1.65183 1.66877 (0.318367,2.83035) (-0.0549586,0.158042) 0.167583 (0.717818,2.66422) (-0.06118,0.107961) 0.199247 (1.74582,3.2819) (0.147341,0.221833) 0.185168 (1.75853,2.87888) (0.0387293,0.202195) 0.193186 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (1.08893,3.8993) (-0.0978199,0.995192) 0.211238 (0.900002,5.82137) 1.65183 1.66877 (0.304632,2.86986) (-0.0549418,0.158048) 0.167583 (0.702521,2.69121) (-0.0611844,0.107958) 0.199247 (1.77704,3.33226) (0.124888,0.201406) 0.185168 (1.76822,2.92943) (0.0387393,0.202193) 0.193186 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (1.06449,4.14811) (-0.097778,0.995262) 0.211238 (0.900002,5.82137) 1.65183 1.66873 (0.290896,2.90938) (-0.0549438,0.158047) 0.167583 (0.687228,2.71821) (-0.0611749,0.107964) 0.199247 (1.80518,3.3797) (0.112548,0.189776) 0.185168 (1.7779,2.97998) (0.0387423,0.202193) 0.193186 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (1.04004,4.39689) (-0.0977763,0.995129) 0.211238 (0.900002,5.82137) 1.65183 1.66874 (0.277155,2.94889) (-0.0549625,0.158041) 0.167583 (0.671934,2.7452) (-0.0611732,0.107965) 0.199247 (1.83155,3.42551) (0.105508,0.183243) 0.185168 (1.78759,3.03053) (0.038742,0.202193) 0.193186 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (1.01557,4.6457) (-0.0978715,0.995237) 0.211238 (0.900002,5.82137) 1.65183 1.66882 (0.263417,2.9884) (-0.0549512,0.158045) 0.167583 (0.65664,2.77219) (-0.0611791,0.107961) 0.199247 (1.85687,3.47042) (0.101246,0.179648) 0.185168 (1.79727,3.08108) (0.0387335,0.202194) 0.193186 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.5 (0.991129,4.89451) (-0.0977819,0.995227) 0.211238 (0.900002,5.82137) 1.65183 1.66873 (0.249684,3.02791) (-0.054931,0.158052) 0.167583 (0.641345,2.79918) (-0.0611777,0.107962) 0.199247 (1.88146,3.51487) (0.0983802,0.177777) 0.185168 (1.80696,3.13163) (0.0387405,0.202193) 0.193186 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.75 (0.968349,5.12622) (-0.0911218,0.92685) 0.211238 (0.900002,5.82137) 1.65183 1.66879 (0.235954,3.06742) (-0.0549204,0.158055) 0.167583 (0.626048,2.82617) (-0.0611875,0.107957) 0.199247 (1.90558,3.55907) (0.0964765,0.176801) 0.185168 (1.81665,3.18217) (0.0387515,0.202191) 0.193186 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
5 (0.951265,5.30001) (-0.0683351,0.695139) 0.211238 (0.900002,5.82137) 1.65183 1.66879 (0.22222,3.10694) (-0.0549378,0.158049) 0.167583 (0.610756,2.85316) (-0.0611697,0.107967) 0.199247 (1.92936,3.60315) (0.0950994,0.17634) 0.185168 (1.82633,3.23272) (0.0387406,0.202193) 0.193186 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
