timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (0.936885,1.20824) (0,0) 0.206461 (0.900002,5.82137) 1.74592 0 (0.476386,2.22155) (0,0) 0.156739 (0.852221,2.26892) (0,0) 0.13622 (1.33618,2.26615) (0,0) 0.125772 (1.60993,2.2405) (0,0) 0.16681 (0,1.20824) (0,0) 0.3 (2.1,1.20824) (0,0) 0.3
0.25 (0.934894,1.45822) (-0.00796328,0.99994) 0.206461 (0.900002,5.82137) 1.74592 1.57876 (0.451832,2.30331) (-0.0982152,0.327044) 0.156739 (0.845477,2.30526) (-0.026977,0.145392) 0.13622 (1.33076,2.30194) (-0.0216973,0.14314) 0.125772 (1.62363,2.29226) (0.0548348,0.207044) 0.16681 (0,1.45822) (0,0) 0.3 (2.1,1.45822) (0,0) 0.3
0.5 (0.931414,1.60417) (-0.0139195,0.583793) 0.206461 (0.900002,5.82137) 1.74592 1.59464 (0.427282,2.38507) (-0.0982009,0.327049) 0.156739 (0.810258,2.3165) (-0.140876,0.0449529) 0.13622 (1.33508,2.33787) (0.0172812,0.14374) 0.125772 (1.63451,2.34469) (0.0435027,0.209718) 0.16681 (0,1.60417) (0,0) 0.3 (2.1,1.60417) (0,0) 0.3
0.75 (0.937968,1.75948) (0.0262168,0.621221) 0.206461 (0.900002,5.82137) 1.74592 1.52862 (0.402724,2.46683) (-0.0982303,0.32704) 0.156739 (0.775233,2.32833) (-0.140102,0.0473087) 0.13622 (1.34495,2.37269) (0.039486,0.139287) 0.125772 (1.64538,2.39712) (0.0434896,0.209721) 0.16681 (0,1.75948) (0,0) 0.3 (2.1,1.75948) (0,0) 0.3
1 (0.955444,1.93295) (0.0699004,0.693897) 0.206461 (0.900002,5.82137) 1.74592 1.4704 (0.378175,2.54859) (-0.0981957,0.32705) 0.156739 (0.740369,2.34063) (-0.139454,0.0491858) 0.13622 (1.35873,2.40616) (0.0551323,0.133867) 0.125772 (1.65626,2.44955) (0.0434955,0.20972) 0.16681 (0,1.93295) (0,0) 0.3 (2.1,1.93295) (0,0) 0.3
1.25 (0.984046,2.12714) (0.11441,0.776752) 0.206461 (0.900002,5.82137) 1.74592 1.42455 (0.353618,2.63035) (-0.0982286,0.32704) 0.156739 (0.705677,2.3534) (-0.138768,0.0510904) 0.13622 (1.3745,2.43874) (0.0630946,0.130303) 0.125772 (1.66713,2.50198) (0.0435009,0.209718) 0.16681 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (1.02201,2.33261) (0.151862,0.82189) 0.206461 (0.900002,5.82137) 1.74592 1.38809 (0.329066,2.71212) (-0.0982089,0.327046) 0.156739 (0.671378,2.36719) (-0.137198,0.0551663) 0.13622 (1.39028,2.47131) (0.0630992,0.130301) 0.125772 (1.678,2.55441) (0.0434917,0.20972) 0.16681 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.01326,2.58247) (-0.0350263,0.999451) 0.206461 (0.900002,5.82137) 1.74592 1.60583 (0.304511,2.79388) (-0.0982205,0.327043) 0.156739 (0.657418,2.40142) (-0.0558389,0.136926) 0.13622 (1.40606,2.50389) (0.0631072,0.130297) 0.125772 (1.68888,2.60684) (0.0434904,0.209721) 0.16681 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.00451,2.83232) (-0.0349935,0.99939) 0.206461 (0.900002,5.82137) 1.74592 1.6058 (0.279958,2.87564) (-0.0982104,0.327046) 0.156739 (0.643456,2.43565) (-0.0558473,0.136923) 0.13622 (1.42183,2.53646) (0.0630962,0.130303) 0.125772 (1.69975,2.65927) (0.0434931,0.20972) 0.16681 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.995781,3.08217) (-0.0349008,0.999382) 0.206461 (0.900002,5.82137) 1.74592 1.6057 (0.255418,2.9574) (-0.0981609,0.327061) 0.156739 (0.629496,2.46988) (-0.0558413,0.136925) 0.13622 (1.4376,2.56904) (0.0630983,0.130302) 0.125772 (1.71062,2.7117) (0.0434836,0.209722) 0.16681 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.987032,3.33202) (-0.0349992,0.999411) 0.206461 (0.900002,5.82137) 1.74592 1.6058 (0.230866,3.03916) (-0.0982101,0.327046) 0.156739 (0.615534,2.50411) (-0.0558452,0.136923) 0.13622 (1.45338,2.60161) (0.0630954,0.130303) 0.125772 (1.72149,2.76413) (0.0434863,0.209721) 0.16681 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (0.978294,3.58186) (-0.0349522,0.999351) 0.206461 (0.900002,5.82137) 1.74592 1.60576 (0.207279,3.11776) (-0.0943458,0.314367) 0.156739 (0.601574,2.53835) (-0.0558422,0.136925) 0.13622 (1.46915,2.63419) (0.0631036,0.130299) 0.125772 (1.73236,2.81656) (0.0434861,0.209721) 0.16681 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (0.969547,3.83169) (-0.0349867,0.999326) 0.206461 (0.900002,5.82137) 1.74592 1.60579 (0.189571,3.17672) (-0.0708329,0.235867) 0.156739 (0.587613,2.57258) (-0.0558437,0.136924) 0.13622 (1.48493,2.66676) (0.0630975,0.130302) 0.125772 (1.74324,2.86899) (0.0434863,0.209721) 0.16681 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.960819,4.08153) (-0.0349121,0.999365) 0.206461 (0.900002,5.82137) 1.74592 1.60572 (0.176305,3.22095) (-0.0530618,0.176923) 0.156739 (0.573655,2.60681) (-0.0558297,0.13693) 0.13622 (1.5007,2.69934) (0.0630896,0.130306) 0.125772 (1.75411,2.92142) (0.0434889,0.209721) 0.16681 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.95208,4.3314) (-0.0349551,0.99947) 0.206461 (0.900002,5.82137) 1.74592 1.60576 (0.166358,3.25413) (-0.0397885,0.132689) 0.156739 (0.559697,2.64104) (-0.0558356,0.136927) 0.13622 (1.51647,2.73192) (0.0630953,0.130303) 0.125772 (1.76498,2.97385) (0.0434979,0.209719) 0.16681 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.943367,4.58125) (-0.0348515,0.999395) 0.206461 (0.900002,5.82137) 1.74592 1.60565 (0.15888,3.27899) (-0.0299132,0.0994615) 0.156739 (0.545735,2.67527) (-0.0558448,0.136924) 0.13622 (1.53225,2.76449) (0.0630873,0.130307) 0.125772 (1.77586,3.02628) (0.043498,0.209719) 0.16681 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.934622,4.8311) (-0.0349833,0.999397) 0.206461 (0.900002,5.82137) 1.74592 1.60579 (0.152565,3.2988) (-0.025262,0.0792411) 0.156739 (0.531776,2.7095) (-0.0558371,0.136927) 0.13622 (1.54802,2.79707) (0.0631045,0.130299) 0.125772 (1.78673,3.07871) (0.0434992,0.209719) 0.16681 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.92597,5.07867) (-0.0346042,0.990311) 0.206461 (0.900002,5.82137) 1.74592 1.60572 (0.146038,3.31584) (-0.0261045,0.0681536) 0.156739 (0.517815,2.74373) (-0.0558444,0.136924) 0.13622 (1.5638,2.82964) (0.0630924,0.130305) 0.125772 (1.7976,3.13114) (0.0434912,0.20972) 0.16681 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.5 (0.919464,5.26435) (-0.0260242,0.742721) 0.206461 (0.900002,5.82137) 1.74592 1.60582 (0.138275,3.33075) (-0.0310517,0.059655) 0.156739 (0.503855,2.77797) (-0.0558408,0.136925) 0.13622 (1.57957,2.86222) (0.0630969,0.130302) 0.125772 (1.80847,3.18357) (0.0434754,0.209724) 0.16681 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
