timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5
0 (0.944636,1.3351) (0,0) 0.157736 (0.900002,5.82137) 1.67884 0 (0.60942,2.28055) (0,0) 0.15895 (1.13801,2.27485) (0,0) 0.189359 (1.59172,2.3293) (0,0) 0.149153 (0,1.3351) (0,0) 0.3 (2.1,1.3351) (0,0) 0.3
0.25 (0.920291,1.35574) (-0.09738,0.0825561) 0.157736 (0.900002,5.82137) 1.67884 2.43839 (0.591337,2.32724) (-0.0723313,0.186776) 0.15895 (1.13389,2.31048) (-0.0164964,0.142518) 0.189359 (1.61628,2.40018) (0.0982557,0.283514) 0.149153 (0,1.35574) (0,0) 0.3 (2.1,1.35574) (0,0) 0.3
0.5 (0.897164,1.40508) (-0.092511,0.197365) 0.157736 (0.900002,5.82137) 1.67884 2.00912 (0.573252,2.37393) (-0.0723397,0.186772) 0.15895 (1.11611,2.34163) (-0.0711086,0.124607) 0.189359 (1.64085,2.47105) (0.0982805,0.283505) 0.149153 (0,1.40508) (0,0) 0.3 (2.1,1.40508) (0,0) 0.3
0.75 (0.846749,1.47892) (-0.201659,0.295372) 0.157736 (0.900002,5.82137) 1.67884 2.16984 (0.555166,2.42063) (-0.0723455,0.18677) 0.15895 (1.09834,2.37278) (-0.0711074,0.124608) 0.189359 (1.66542,2.54193) (0.0982632,0.283511) 0.149153 (0,1.47892) (0,0) 0.3 (2.1,1.47892) (0,0) 0.3
1 (0.783679,1.5713) (-0.25228,0.369516) 0.157736 (0.900002,5.82137) 1.67884 2.16984 (0.537077,2.46732) (-0.0723542,0.186767) 0.15895 (1.08056,2.40393) (-0.0711164,0.124603) 0.189359 (1.68998,2.61281) (0.0982585,0.283513) 0.149153 (0,1.5713) (0,0) 0.3 (2.1,1.5713) (0,0) 0.3
1.25 (0.673866,1.73858) (-0.439251,0.669103) 0.157736 (0.900002,5.82137) 1.67884 2.15171 (0.518994,2.51401) (-0.0723337,0.186775) 0.15895 (1.06278,2.43508) (-0.0711166,0.124603) 0.189359 (1.71455,2.68369) (0.0982785,0.283506) 0.149153 (0,1.73858) (0,0) 0.3 (2.1,1.73858) (0,0) 0.3
1.5 (0.568446,1.905) (-0.42168,0.665703) 0.157736 (0.900002,5.82137) 1.67884 2.13544 (0.500911,2.56071) (-0.0723323,0.186775) 0.15895 (1.045,2.46624) (-0.0711179,0.124602) 0.189359 (1.73912,2.75457) (0.0982557,0.283514) 0.149153 (0,1.905) (0,0) 0.3 (2.1,1.905) (0,0) 0.3
1.75 (0.466773,2.06944) (-0.40669,0.657766) 0.157736 (0.900002,5.82137) 1.67884 2.12456 (0.482823,2.6074) (-0.0723514,0.186768) 0.15895 (1.02722,2.49739) (-0.071122,0.1246) 0.189359 (1.76368,2.82544) (0.0982734,0.283507) 0.149153 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (0.36857,2.23111) (-0.392813,0.646678) 0.157736 (0.900002,5.82137) 1.67884 2.11666 (0.464734,2.65409) (-0.0723561,0.186766) 0.15895 (1.00944,2.52854) (-0.0711162,0.124603) 0.189359 (1.78825,2.89632) (0.0982801,0.283505) 0.149153 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.273757,2.38948) (-0.379251,0.633474) 0.157736 (0.900002,5.82137) 1.67884 2.11025 (0.44665,2.70078) (-0.0723365,0.186773) 0.15895 (0.991657,2.55968) (-0.0711268,0.124597) 0.189359 (1.81283,2.96719) (0.0982961,0.2835) 0.149153 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.182341,2.54436) (-0.365666,0.619508) 0.157736 (0.900002,5.82137) 1.67884 2.10402 (0.428564,2.74748) (-0.0723437,0.186771) 0.15895 (0.973878,2.59084) (-0.0711196,0.124601) 0.189359 (1.8374,3.03807) (0.0982894,0.283502) 0.149153 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
