timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5
0 (0.915509,1.44106) (0,0) 0.145993 (0.900002,5.82137) 1.85357 0 (0.438385,2.29301) (0,0) 0.202681 (1.18957,2.34153) (0,0) 0.188224 (1.62892,2.33806) (0,0) 0.218929 (0,1.44106) (0,0) 0.3 (2.1,1.44106) (0,0) 0.3
0.25 (0.913051,1.45768) (-0.00983344,0.0664454) 0.145993 (0.900002,5.82137) 1.85357 1.71772 (0.428205,2.33715) (-0.0407201,0.176539) 0.202681 (1.17715,2.39344) (-0.0496697,0.207611) 0.188224 (1.65824,2.43111) (0.117284,0.372206) 0.218929 (0,1.45768) (0,0) 0.3 (2.1,1.45768) (0,0) 0.3
0.5 (0.904367,1.50728) (-0.0347368,0.198398) 0.145993 (0.900002,5.82137) 1.85357 1.74413 (0.41803,2.38128) (-0.0407012,0.176544) 0.202681 (1.15655,2.44267) (-0.082419,0.196918) 0.188224 (1.68755,2.52416) (0.117264,0.372213) 0.218929 (0,1.50728) (0,0) 0.3 (2.1,1.50728) (0,0) 0.3
0.75 (0.901369,1.57164) (-0.0119922,0.257455) 0.145993 (0.900002,5.82137) 1.85357 1.61734 (0.40785,2.42542) (-0.0407187,0.17654) 0.202681 (1.1322,2.49016) (-0.0973936,0.189958) 0.188224 (1.71687,2.61721) (0.117283,0.372207) 0.218929 (0,1.57164) (0,0) 0.3 (2.1,1.57164) (0,0) 0.3
1 (0.955003,1.66249) (0.214537,0.36339) 0.145993 (0.900002,5.82137) 1.85357 1.03748 (0.397672,2.46955) (-0.0407121,0.176541) 0.202681 (1.10629,2.53681) (-0.103636,0.186626) 0.188224 (1.74618,2.71027) (0.117225,0.372225) 0.218929 (0,1.66249) (0,0) 0.3 (2.1,1.66249) (0,0) 0.3
1.25 (1.04542,1.85403) (0.361684,0.766153) 0.145993 (0.900002,5.82137) 1.85357 1.12973 (0.387494,2.51369) (-0.0407124,0.176541) 0.202681 (1.07993,2.58321) (-0.10545,0.185607) 0.188224 (1.7755,2.80332) (0.117259,0.372215) 0.218929 (0,1.85403) (0,0) 0.3 (2.1,1.85403) (0,0) 0.3
1.5 (1.1238,2.05341) (0.313499,0.797537) 0.145993 (0.900002,5.82137) 1.85357 1.19627 (0.377202,2.5578) (-0.0411699,0.176435) 0.202681 (1.05367,2.62967) (-0.105033,0.185843) 0.188224 (1.80481,2.89638) (0.117249,0.372218) 0.218929 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.19348,2.25764) (0.278715,0.816935) 0.145993 (0.900002,5.82137) 1.85357 1.24201 (0.366556,2.60182) (-0.0425835,0.176099) 0.202681 (1.02773,2.67632) (-0.103747,0.186564) 0.188224 (1.83412,2.98943) (0.117258,0.372215) 0.218929 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.25618,2.46561) (0.250819,0.831879) 0.145993 (0.900002,5.82137) 1.85357 1.27796 (0.355578,2.64577) (-0.0439106,0.175773) 0.202681 (1.0021,2.72312) (-0.102541,0.18723) 0.188224 (1.86421,3.08224) (0.120366,0.371221) 0.218929 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.31135,2.67981) (0.220688,0.856794) 0.145993 (0.900002,5.82137) 1.85357 1.3187 (0.344289,2.68963) (-0.0451554,0.175457) 0.202681 (0.976746,2.77008) (-0.10141,0.187844) 0.188224 (1.89057,3.16658) (0.105425,0.337363) 0.218929 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.32576,2.9279) (0.0576184,0.992348) 0.145993 (0.900002,5.82137) 1.85357 1.5128 (0.332709,2.73342) (-0.046322,0.175153) 0.202681 (0.951658,2.81719) (-0.100351,0.188413) 0.188224 (1.91034,3.22986) (0.0790798,0.25312) 0.218929 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
