timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5
0 (0.928548,1.18456) (0,0) 0.168351 (0.900002,5.82137) 1.68564 0 (0.640281,2.26768) (0,0) 0.146121 (0.969495,2.27162) (0,0) 0.129687 (1.68754,2.21237) (0,0) 0.203985 (0,1.18456) (0,0) 0.3 (2.1,1.18456) (0,0) 0.3
0.25 (0.92701,1.43455) (-0.00615488,0.999949) 0.168351 (0.900002,5.82137) 1.68564 1.57695 (0.62842,2.29653) (-0.0474418,0.115387) 0.146121 (0.967827,2.29941) (-0.00667366,0.111132) 0.129687 (1.69874,2.26027) (0.044788,0.191612) 0.203985 (0,1.43455) (0,0) 0.3 (2.1,1.43455) (0,0) 0.3
0.5 (0.920584,1.58879) (-0.025702,0.616966) 0.168351 (0.900002,5.82137) 1.68564 1.61243 (0.616558,2.32537) (-0.0474491,0.115384) 0.146121 (0.994381,2.30774) (0.106218,0.0333528) 0.129687 (1.70993,2.30818) (0.0447755,0.191615) 0.203985 (0,1.58879) (0,0) 0.3 (2.1,1.58879) (0,0) 0.3
0.75 (0.912084,1.72558) (-0.0340009,0.547179) 0.168351 (0.900002,5.82137) 1.68564 1.63285 (0.604698,2.35422) (-0.0474389,0.115388) 0.146121 (1.02078,2.31657) (0.105582,0.0353142) 0.129687 (1.72112,2.35608) (0.0447635,0.191618) 0.203985 (0,1.72558) (0,0) 0.3 (2.1,1.72558) (0,0) 0.3
1 (0.902392,1.85158) (-0.0387675,0.503992) 0.168351 (0.900002,5.82137) 1.68564 1.64757 (0.592836,2.38307) (-0.0474482,0.115384) 0.146121 (1.04704,2.32578) (0.105066,0.0368213) 0.129687 (1.73231,2.40399) (0.0447636,0.191618) 0.203985 (0,1.85158) (0,0) 0.3 (2.1,1.85158) (0,0) 0.3
1.25 (0.892,1.97053) (-0.0415671,0.475811) 0.168351 (0.900002,5.82137) 1.68564 1.65794 (0.580976,2.41191) (-0.0474412,0.115387) 0.146121 (1.0732,2.33529) (0.104625,0.0380577) 0.129687 (1.74351,2.45189) (0.0447616,0.191618) 0.203985 (0,1.97053) (0,0) 0.3 (2.1,1.97053) (0,0) 0.3
1.5 (0.881188,2.08446) (-0.0432502,0.455692) 0.168351 (0.900002,5.82137) 1.68564 1.66542 (0.569116,2.44076) (-0.0474407,0.115387) 0.146121 (1.09925,2.34509) (0.104201,0.0392036) 0.129687 (1.7547,2.49979) (0.044793,0.191611) 0.203985 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (0.87011,2.1941) (-0.0443115,0.438595) 0.168351 (0.900002,5.82137) 1.68564 1.67149 (0.557256,2.46961) (-0.0474404,0.115388) 0.146121 (1.12517,2.35523) (0.103679,0.0405646) 0.129687 (1.7659,2.5477) (0.0447698,0.191616) 0.203985 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (0.858841,2.29728) (-0.0450763,0.412715) 0.168351 (0.900002,5.82137) 1.68564 1.67958 (0.545397,2.49846) (-0.0474373,0.115389) 0.146121 (1.15072,2.36627) (0.10221,0.0441343) 0.129687 (1.77709,2.5956) (0.0447748,0.191615) 0.203985 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.847996,2.50367) (-0.0433775,0.825535) 0.168351 (0.900002,5.82137) 1.68564 1.62329 (0.533536,2.5273) (-0.0474411,0.115387) 0.146121 (1.16166,2.39186) (0.0437545,0.102373) 0.129687 (1.78828,2.64351) (0.0447585,0.191619) 0.203985 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.851923,2.75366) (0.0157078,0.999955) 0.168351 (0.900002,5.82137) 1.68564 1.55509 (0.521675,2.55615) (-0.0474456,0.115385) 0.146121 (1.15165,2.41783) (-0.0400365,0.103884) 0.129687 (1.79947,2.69141) (0.0447559,0.191619) 0.203985 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (0.855834,3.00362) (0.0156412,0.999876) 0.168351 (0.900002,5.82137) 1.68564 1.55515 (0.509814,2.585) (-0.0474429,0.115387) 0.146121 (1.13679,2.44137) (-0.0594424,0.0941347) 0.129687 (1.81066,2.73931) (0.0447694,0.191616) 0.203985 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (0.859756,3.25359) (0.0156898,0.999869) 0.168351 (0.900002,5.82137) 1.68564 1.55511 (0.497955,2.61384) (-0.0474352,0.11539) 0.146121 (1.12193,2.4649) (-0.05944,0.0941363) 0.129687 (1.82185,2.78722) (0.0447715,0.191616) 0.203985 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.863686,3.50356) (0.0157187,0.999854) 0.168351 (0.900002,5.82137) 1.68564 1.55508 (0.486098,2.64269) (-0.0474298,0.115392) 0.146121 (1.10707,2.48843) (-0.059443,0.0941344) 0.129687 (1.83305,2.83512) (0.0447773,0.191614) 0.203985 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.867621,3.75352) (0.0157402,0.999851) 0.168351 (0.900002,5.82137) 1.68564 1.55506 (0.474235,2.67154) (-0.0474511,0.115383) 0.146121 (1.09221,2.51197) (-0.0594458,0.0941326) 0.129687 (1.84424,2.88303) (0.0447741,0.191615) 0.203985 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.871543,4.00349) (0.0156892,0.999892) 0.168351 (0.900002,5.82137) 1.68564 1.55511 (0.462375,2.70038) (-0.0474418,0.115387) 0.146121 (1.07735,2.5355) (-0.0594462,0.0941324) 0.129687 (1.85543,2.93093) (0.0447632,0.191618) 0.203985 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.87547,4.25347) (0.0157076,0.999934) 0.168351 (0.900002,5.82137) 1.68564 1.55509 (0.450513,2.72923) (-0.0474451,0.115386) 0.146121 (1.06249,2.55903) (-0.0594464,0.0941322) 0.129687 (1.86664,2.97883) (0.0448173,0.191605) 0.203985 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.87939,4.50346) (0.0156786,0.999938) 0.168351 (0.900002,5.82137) 1.68564 1.55512 (0.438653,2.75808) (-0.0474424,0.115387) 0.146121 (1.04763,2.58257) (-0.0594411,0.0941355) 0.129687 (1.87783,3.02674) (0.0447786,0.191614) 0.203985 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.5 (0.883312,4.75342) (0.0156911,0.999859) 0.168351 (0.900002,5.82137) 1.68564 1.5551 (0.426791,2.78692) (-0.0474458,0.115385) 0.146121 (1.03276,2.6061) (-0.0594506,0.0941296) 0.129687 (1.88902,3.07464) (0.0447703,0.191616) 0.203985 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.75 (0.88721,5.00339) (0.0155898,0.999871) 0.168351 (0.900002,5.82137) 1.68564 1.55521 (0.414932,2.81577) (-0.0474395,0.115388) 0.146121 (1.0179,2.62963) (-0.05944,0.0941363) 0.129687 (1.90022,3.12254) (0.0447827,0.191613) 0.203985 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
5 (0.890395,5.20788) (0.0127424,0.817945) 0.168351 (0.900002,5.82137) 1.68564 1.55522 (0.403072,2.84462) (-0.0474374,0.115389) 0.146121 (1.00304,2.65317) (-0.0594368,0.0941383) 0.129687 (1.91142,3.17044) (0.0448054,0.191608) 0.203985 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
5.25 (0.892802,5.36126) (0.00962666,0.613522) 0.168351 (0.900002,5.82137) 1.68564 1.55511 (0.391216,2.87347) (-0.0474262,0.115393) 0.146121 (0.988181,2.6767) (-0.059449,0.0941306) 0.129687 (1.92263,3.21835) (0.0448216,0.191604) 0.203985 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
