timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (0.966816,1.11805) (0,0) 0.163266 (0.900002,5.82137) 1.8979 0 (0.539928,2.32815) (0,0) 0.210662 (0.907703,2.35814) (0,0) 0.210756 (1.18054,2.2388) (0,0) 0.219792 (1.61162,2.21359) (0,0) 0.166713 (0,1.11805) (0,0) 0.3 (2.1,1.11805) (0,0) 0.3
0.25 (0.963266,1.36802) (-0.0141972,0.999877) 0.163266 (0.900002,5.82137) 1.8979 1.58499 (0.509152,2.38306) (-0.123103,0.219647) 0.210662 (0.894057,2.40216) (-0.0545851,0.176073) 0.210756 (1.19258,2.20829) (0.0481473,-0.122037) 0.219792 (1.61849,2.24719) (0.0274886,0.134395) 0.166713 (0,1.36802) (0,0) 0.3 (2.1,1.36802) (0,0) 0.3
0.5 (0.941363,1.61447) (-0.087612,0.985812) 0.163266 (0.900002,5.82137) 1.8979 1.65944 (0.468858,2.43142) (-0.161174,0.193448) 0.210662 (0.883419,2.447) (-0.0425504,0.179362) 0.210756 (1.21196,2.19268) (0.0775265,-0.0624419) 0.219792 (1.62536,2.28078) (0.0274864,0.134395) 0.166713 (0,1.61447) (0,0) 0.3 (2.1,1.61447) (0,0) 0.3
0.75 (0.93089,1.77402) (-0.0418922,0.63817) 0.163266 (0.900002,5.82137) 1.8979 1.63635 (0.439847,2.48728) (-0.116045,0.223456) 0.210662 (0.840887,2.46474) (-0.170128,0.0709759) 0.210756 (1.23037,2.19941) (0.0736502,0.0269407) 0.219792 (1.63224,2.31438) (0.0274838,0.134396) 0.166713 (0,1.77402) (0,0) 0.3 (2.1,1.77402) (0,0) 0.3
1 (0.924365,1.9054) (-0.0261002,0.525532) 0.163266 (0.900002,5.82137) 1.8979 1.62042 (0.394091,2.53051) (-0.183024,0.172921) 0.210662 (0.799138,2.48426) (-0.166997,0.0780582) 0.210756 (1.24994,2.21081) (0.0782997,0.0456099) 0.219792 (1.63911,2.34798) (0.0274855,0.134396) 0.166713 (0,1.9054) (0,0) 0.3 (2.1,1.9054) (0,0) 0.3
1.25 (0.921086,2.02186) (-0.0131172,0.46585) 0.163266 (0.900002,5.82137) 1.8979 1.59895 (0.344262,2.56898) (-0.199315,0.15386) 0.210662 (0.75806,2.50515) (-0.164312,0.0835624) 0.210756 (1.26849,2.22695) (0.0741781,0.0645574) 0.219792 (1.64598,2.38158) (0.0274878,0.134395) 0.166713 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (0.919828,2.12903) (-0.00503065,0.428677) 0.163266 (0.900002,5.82137) 1.8979 1.58253 (0.30022,2.61395) (-0.176168,0.1799) 0.210662 (0.717569,2.52715) (-0.161964,0.0880283) 0.210756 (1.28645,2.24576) (0.0718564,0.0752296) 0.219792 (1.65285,2.41518) (0.027477,0.134397) 0.166713 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (0.919919,2.23) (0.000363363,0.403881) 0.163266 (0.900002,5.82137) 1.8979 1.5699 (0.264873,2.66604) (-0.141387,0.208349) 0.210662 (0.677639,2.55016) (-0.159719,0.0920378) 0.210756 (1.30409,2.26608) (0.0705374,0.0812924) 0.219792 (1.65972,2.44878) (0.0274876,0.134395) 0.166713 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (0.930138,2.34105) (0.0408743,0.444202) 0.163266 (0.900002,5.82137) 1.8979 1.47904 (0.236418,2.72219) (-0.113824,0.224596) 0.210662 (0.638371,2.57429) (-0.15707,0.0964888) 0.210756 (1.31217,2.29768) (0.0323238,0.126368) 0.219792 (1.66659,2.48238) (0.0274927,0.134394) 0.166713 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.952175,2.4762) (0.0881477,0.540615) 0.163266 (0.900002,5.82137) 1.8979 1.40917 (0.213427,2.78079) (-0.0919628,0.234398) 0.210662 (0.596015,2.59245) (-0.169425,0.0726384) 0.210756 (1.32057,2.32938) (0.0335938,0.126818) 0.219792 (1.67346,2.51598) (0.0274805,0.134397) 0.166713 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.985121,2.71645) (0.131785,0.961) 0.163266 (0.900002,5.82137) 1.8979 1.43451 (0.196299,2.84136) (-0.0685129,0.242292) 0.210662 (0.57668,2.63428) (-0.0773426,0.16733) 0.210756 (1.3292,2.36102) (0.0345377,0.126564) 0.219792 (1.68033,2.54958) (0.0274859,0.134395) 0.166713 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
