timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4
0 (0.909901,1.34547) (0,0) 0.14443 (0.900002,5.82137) 1.97663 0 (0.727005,2.37914) (0,0) 0.167695 (1.20237,2.29634) (0,0) 0.216144 (0,1.34547) (0,0) 0.3 (2.1,1.34547) (0,0) 0.3
0.25 (0.886627,1.36921) (-0.0930942,0.0949926) 0.14443 (0.900002,5.82137) 1.97663 2.3461 (0.713151,2.41078) (-0.0554167,0.126522) 0.167695 (1.24791,2.37314) (0.182165,0.307197) 0.216144 (0,1.36921) (0,0) 0.3 (2.1,1.36921) (0,0) 0.3
0.5 (0.887375,1.61921) (0.00299183,0.999989) 0.14443 (0.900002,5.82137) 1.97663 1.5678 (0.699299,2.44241) (-0.055407,0.126526) 0.167695 (1.29344,2.44995) (0.182128,0.307219) 0.216144 (0,1.61921) (0,0) 0.3 (2.1,1.61921) (0,0) 0.3
0.75 (0.897545,1.86775) (0.040679,0.994137) 0.14443 (0.900002,5.82137) 1.97663 1.5299 (0.674641,2.46658) (-0.098633,0.0966974) 0.167695 (1.33898,2.52675) (0.182146,0.307208) 0.216144 (0,1.86775) (0,0) 0.3 (2.1,1.86775) (0,0) 0.3
1 (0.907702,2.1162) (0.0406283,0.993811) 0.14443 (0.900002,5.82137) 1.97663 1.52994 (0.649982,2.49076) (-0.098633,0.0966974) 0.167695 (1.38452,2.60355) (0.182152,0.307204) 0.216144 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (0.917842,2.36454) (0.0405586,0.993361) 0.14443 (0.900002,5.82137) 1.97663 1.52999 (0.625324,2.51493) (-0.0986331,0.0966974) 0.167695 (1.43005,2.68035) (0.182148,0.307207) 0.216144 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (0.927966,2.61278) (0.0404949,0.992952) 0.14443 (0.900002,5.82137) 1.97663 1.53004 (0.600666,2.5391) (-0.098633,0.0966974) 0.167695 (1.47559,2.75716) (0.18214,0.307211) 0.216144 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (0.925791,2.86277) (-0.00869871,0.999986) 0.14443 (0.900002,5.82137) 1.97663 1.57949 (0.588715,2.5715) (-0.0478036,0.12959) 0.167695 (1.52112,2.83396) (0.182146,0.307208) 0.216144 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (0.923623,3.11275) (-0.00867236,0.999924) 0.14443 (0.900002,5.82137) 1.97663 1.57947 (0.576763,2.6039) (-0.0478078,0.129589) 0.167695 (1.56666,2.91076) (0.182151,0.307205) 0.216144 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.921448,3.36272) (-0.00869806,0.99988) 0.14443 (0.900002,5.82137) 1.97663 1.5795 (0.564812,2.6363) (-0.0478056,0.12959) 0.167695 (1.6122,2.98756) (0.182145,0.307209) 0.216144 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.91929,3.61273) (-0.00863289,1.00001) 0.14443 (0.900002,5.82137) 1.97663 1.57943 (0.55286,2.66869) (-0.0478069,0.129589) 0.167695 (1.65774,3.06436) (0.182145,0.307208) 0.216144 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (0.917108,3.86271) (-0.00872946,0.999941) 0.14443 (0.900002,5.82137) 1.97663 1.57953 (0.540908,2.70109) (-0.0478066,0.129589) 0.167695 (1.70327,3.14116) (0.18215,0.307206) 0.216144 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (0.914923,4.11271) (-0.00873785,1.00001) 0.14443 (0.900002,5.82137) 1.97663 1.57953 (0.528957,2.73349) (-0.0478066,0.129589) 0.167695 (1.74881,3.21797) (0.182141,0.307211) 0.216144 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.912736,4.36271) (-0.00874751,0.999976) 0.14443 (0.900002,5.82137) 1.97663 1.57954 (0.517008,2.76589) (-0.0477957,0.129593) 0.167695 (1.79434,3.29477) (0.182136,0.307214) 0.216144 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.91054,4.61272) (-0.00878592,1.00003) 0.14443 (0.900002,5.82137) 1.97663 1.57958 (0.505056,2.79828) (-0.0478052,0.12959) 0.167695 (1.83989,3.37157) (0.182178,0.307189) 0.216144 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.908379,4.86271) (-0.00864386,0.999971) 0.14443 (0.900002,5.82137) 1.97663 1.57944 (0.493109,2.83068) (-0.0477885,0.129596) 0.167695 (1.88542,3.44837) (0.182139,0.307212) 0.216144 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.906281,5.10238) (-0.00839262,0.95868) 0.14443 (0.900002,5.82137) 1.97663 1.57955 (0.481157,2.86308) (-0.047808,0.129589) 0.167695 (1.9256,3.51611) (0.160734,0.270951) 0.216144 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.904697,5.28214) (-0.00633582,0.719041) 0.14443 (0.900002,5.82137) 1.97663 1.57961 (0.469206,2.89548) (-0.0478045,0.12959) 0.167695 (1.95573,3.56693) (0.120506,0.203278) 0.216144 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.5 (0.903532,5.41694) (-0.00466079,0.539222) 0.14443 (0.900002,5.82137) 1.97663 1.57944 (0.457254,2.92788) (-0.0478088,0.129589) 0.167695 (1.9783,3.60503) (0.0902865,0.1524) 0.216144 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
