timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4
0 (1.13149,1.44087) (0,0) 0.174275 (0.900002,5.82137) 1.9984 0 (0.994914,2.31209) (0,0) 0.150113 (1.7031,2.29058) (0,0) 0.129296 (0,1.44087) (0,0) 0.3 (2.1,1.44087) (0,0) 0.3
0.25 (1.15463,1.45861) (0.0925765,0.0709407) 0.174275 (0.900002,5.82137) 1.9984 0.653848 (0.978434,2.3368) (-0.065919,0.0988307) 0.150113 (1.71447,2.33794) (0.0454775,0.189444) 0.129296 (0,1.45861) (0,0) 0.3 (2.1,1.45861) (0,0) 0.3
0.5 (1.17819,1.51403) (0.094218,0.221689) 0.174275 (0.900002,5.82137) 1.9984 1.16893 (0.961954,2.36151) (-0.0659207,0.0988296) 0.150113 (1.72584,2.3853) (0.0454829,0.189443) 0.129296 (0,1.51403) (0,0) 0.3 (2.1,1.51403) (0,0) 0.3
0.75 (1.22452,1.74919) (0.185311,0.940633) 0.174275 (0.900002,5.82137) 1.9984 1.37628 (0.945474,2.38622) (-0.0659222,0.0988286) 0.150113 (1.73721,2.43266) (0.0454875,0.189442) 0.129296 (0,1.74919) (0,0) 0.3 (2.1,1.74919) (0,0) 0.3
1 (1.24786,1.99527) (0.093387,0.984339) 0.174275 (0.900002,5.82137) 1.9984 1.47621 (0.928994,2.41092) (-0.0659187,0.0988309) 0.150113 (1.74858,2.48002) (0.0454747,0.189445) 0.129296 (0,1.99527) (0,0) 0.3 (2.1,1.99527) (0,0) 0.3
1.25 (1.25281,2.24388) (0.0197771,0.994425) 0.174275 (0.900002,5.82137) 1.9984 1.55091 (0.912512,2.43563) (-0.065926,0.0988261) 0.150113 (1.75995,2.52738) (0.0454892,0.189441) 0.129296 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (1.23825,2.49343) (-0.0582279,0.998208) 0.174275 (0.900002,5.82137) 1.9984 1.62906 (0.896031,2.46034) (-0.0659234,0.0988277) 0.150113 (1.77132,2.57474) (0.0454938,0.18944) 0.129296 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.21297,2.74216) (-0.101122,0.994903) 0.174275 (0.900002,5.82137) 1.9984 1.67209 (0.879552,2.48504) (-0.0659198,0.0988302) 0.150113 (1.78269,2.6221) (0.0454787,0.189444) 0.129296 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.18769,2.99088) (-0.101128,0.994874) 0.174275 (0.900002,5.82137) 1.9984 1.6721 (0.863071,2.50975) (-0.0659206,0.0988297) 0.150113 (1.79406,2.66946) (0.0454594,0.189448) 0.129296 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.16241,3.23961) (-0.101107,0.994931) 0.174275 (0.900002,5.82137) 1.9984 1.67207 (0.846591,2.53446) (-0.0659195,0.0988303) 0.150113 (1.80542,2.71682) (0.0454696,0.189446) 0.129296 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.13714,3.48834) (-0.101098,0.994919) 0.174275 (0.900002,5.82137) 1.9984 1.67206 (0.830111,2.55917) (-0.0659227,0.0988282) 0.150113 (1.81679,2.76418) (0.0454806,0.189443) 0.129296 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (1.11186,3.73706) (-0.101114,0.994884) 0.174275 (0.900002,5.82137) 1.9984 1.67208 (0.81363,2.58387) (-0.0659223,0.0988285) 0.150113 (1.82816,2.81154) (0.045481,0.189443) 0.129296 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (1.08658,3.98578) (-0.101115,0.99487) 0.174275 (0.900002,5.82137) 1.9984 1.67208 (0.797149,2.60858) (-0.0659247,0.0988269) 0.150113 (1.83953,2.85891) (0.0454667,0.189447) 0.129296 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (1.0613,4.2345) (-0.101123,0.994873) 0.174275 (0.900002,5.82137) 1.9984 1.67209 (0.78067,2.63329) (-0.0659164,0.0988324) 0.150113 (1.8509,2.90627) (0.0454881,0.189441) 0.129296 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (1.03601,4.48323) (-0.101168,0.994947) 0.174275 (0.900002,5.82137) 1.9984 1.67213 (0.764188,2.65799) (-0.0659274,0.0988251) 0.150113 (1.86227,2.95363) (0.0454835,0.189443) 0.129296 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (1.01072,4.73194) (-0.10116,0.994821) 0.174275 (0.900002,5.82137) 1.9984 1.67213 (0.747707,2.6827) (-0.0659238,0.0988275) 0.150113 (1.87365,3.00099) (0.045494,0.18944) 0.129296 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.985453,4.98068) (-0.101056,0.994948) 0.174275 (0.900002,5.82137) 1.9984 1.67202 (0.731226,2.70741) (-0.065923,0.098828) 0.150113 (1.88502,3.04835) (0.0454783,0.189444) 0.129296 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.964087,5.19084) (-0.0854642,0.840677) 0.174275 (0.900002,5.82137) 1.9984 1.67211 (0.714747,2.73212) (-0.065918,0.0988314) 0.150113 (1.89639,3.09571) (0.045478,0.189444) 0.129296 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
