timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.00068,1.26107) (0,0) 0.160705 (0.900002,5.82137) 1.6382 0 (0.506202,2.33342) (0,0) 0.154315 (0.84103,2.30836) (0,0) 0.18884 (1.58631,2.35174) (0,0) 0.197818 (1.56774,2.34046) (0,0) 0.122166 (0,1.26107) (0,0) 0.3 (2.1,1.26107) (0,0) 0.3
0.25 (0.995173,1.51101) (-0.0220333,0.99977) 0.160705 (0.900002,5.82137) 1.6382 1.59283 (0.489983,2.37818) (-0.0648774,0.179047) 0.154315 (0.847721,2.34824) (0.026763,0.159533) 0.18884 (1.6655,2.39987) (0.316782,0.192512) 0.197818 (1.51963,2.29009) (-0.192427,-0.201479) 0.122166 (0,1.51101) (0,0) 0.3 (2.1,1.51101) (0,0) 0.3
0.5 (1.06,1.91539) (0.259295,1.61755) 0.160705 (0.900002,5.82137) 1.6382 1.41185 (0.473759,2.42294) (-0.0648952,0.179041) 0.154315 (0.843583,2.44473) (-0.0165521,0.385933) 0.18884 (1.70148,2.48527) (0.143914,0.341615) 0.197818 (1.46476,2.268) (-0.219493,-0.0883542) 0.122166 (0,1.91539) (0,0) 0.3 (2.1,1.91539) (0,0) 0.3
0.75 (1.13148,2.31866) (0.285923,1.61305) 0.160705 (0.900002,5.82137) 1.6382 1.39536 (0.457536,2.4677) (-0.0648924,0.179042) 0.154315 (0.822167,2.53889) (-0.0856632,0.376669) 0.18884 (1.71598,2.5768) (0.058006,0.366125) 0.197818 (1.4464,2.30775) (-0.0734538,0.159002) 0.122166 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1 (1.15473,2.55934) (0.0930265,0.962714) 0.160705 (0.900002,5.82137) 1.6382 1.47447 (0.441312,2.51246) (-0.0648963,0.17904) 0.154315 (0.789202,2.62966) (-0.131861,0.363085) 0.18884 (1.73048,2.66833) (0.0579854,0.366128) 0.197818 (1.43303,2.38322) (-0.0534736,0.301872) 0.122166 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (1.1363,2.80875) (-0.0737452,0.997645) 0.160705 (0.900002,5.82137) 1.6382 1.64458 (0.425089,2.55722) (-0.0648933,0.179041) 0.154315 (0.748369,2.71718) (-0.16333,0.350059) 0.18884 (1.74498,2.75987) (0.0579887,0.366127) 0.197818 (1.42611,2.48104) (-0.0276529,0.391296) 0.122166 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (1.11674,3.058) (-0.0782133,0.996993) 0.160705 (0.900002,5.82137) 1.6382 1.64909 (0.408866,2.60198) (-0.0648908,0.179042) 0.154315 (0.70183,2.8018) (-0.186158,0.338472) 0.18884 (1.75948,2.8514) (0.0580059,0.366125) 0.197818 (1.43047,2.57901) (0.0174037,0.391886) 0.122166 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.09719,3.30724) (-0.0782219,0.996963) 0.160705 (0.900002,5.82137) 1.6382 1.6491 (0.392644,2.64675) (-0.0648866,0.179044) 0.154315 (0.650693,2.88372) (-0.204547,0.327687) 0.18884 (1.77399,2.94293) (0.0580496,0.366118) 0.197818 (1.44092,2.67652) (0.0418374,0.390035) 0.122166 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.07764,3.55648) (-0.0782029,0.996992) 0.160705 (0.900002,5.82137) 1.6382 1.64907 (0.376421,2.69151) (-0.064894,0.179041) 0.154315 (0.598913,2.96524) (-0.207119,0.326067) 0.18884 (1.7885,3.03446) (0.0580206,0.366122) 0.197818 (1.4547,2.77362) (0.0550906,0.388384) 0.122166 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.0581,3.80572) (-0.0781354,0.996924) 0.160705 (0.900002,5.82137) 1.6382 1.64901 (0.360201,2.73627) (-0.0648777,0.179047) 0.154315 (0.547129,3.04675) (-0.207138,0.326055) 0.18884 (1.80299,3.12599) (0.057988,0.366127) 0.197818 (1.47019,2.87045) (0.061978,0.387345) 0.122166 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.03853,4.05494) (-0.0782835,0.996894) 0.160705 (0.900002,5.82137) 1.6382 1.64916 (0.343978,2.78103) (-0.0648918,0.179042) 0.154315 (0.495344,3.12826) (-0.207139,0.326055) 0.18884 (1.8234,3.20361) (0.0816151,0.310466) 0.197818 (1.48649,2.96716) (0.0651927,0.386817) 0.122166 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
