timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (0.900002,1.06577) (0,0) 0.126684 (0.900002,5.82137) 1.70874 0 (0.480264,2.30655) (0,0) 0.188677 (0.893801,2.33586) (0,0) 0.213044 (1.43568,2.36619) (0,0) 0.172693 (1.6177,2.33423) (0,0) 0.185392 (0,1.06577) (0,0) 0.3 (2.1,1.06577) (0,0) 0.3
0.25 (0.899995,1.31575) (-2.7482e-05,0.999913) 0.126684 (0.900002,5.82137) 1.70874 1.57082 (0.458684,2.37227) (-0.0863186,0.262884) 0.188677 (0.887227,2.42408) (-0.0262951,0.352872) 0.213044 (1.40426,2.37171) (-0.125667,0.0220675) 0.172693 (1.67096,2.35216) (0.213055,0.0717111) 0.185392 (0,1.31575) (0,0) 0.3 (2.1,1.31575) (0,0) 0.3
0.5 (0.899992,1.56575) (-1.4855e-05,1.00002) 0.126684 (0.900002,5.82137) 1.70874 1.57081 (0.437109,2.438) (-0.0862995,0.26289) 0.188677 (0.868079,2.51044) (-0.0765928,0.345461) 0.213044 (1.37237,2.37236) (-0.127563,0.00259247) 0.172693 (1.72715,2.35102) (0.224753,-0.00456767) 0.185392 (0,1.56575) (0,0) 0.3 (2.1,1.56575) (0,0) 0.3
0.75 (0.896563,1.75166) (-0.0137144,0.743632) 0.126684 (0.900002,5.82137) 1.70874 1.58924 (0.415528,2.50372) (-0.0863239,0.262883) 0.188677 (0.835765,2.59279) (-0.129256,0.329397) 0.213044 (1.38473,2.40176) (0.0494305,0.117625) 0.172693 (1.74346,2.4048) (0.0652436,0.215124) 0.185392 (0,1.75166) (0,0) 0.3 (2.1,1.75166) (0,0) 0.3
1 (0.917387,1.99433) (0.083296,0.970668) 0.126684 (0.900002,5.82137) 1.70874 1.48519 (0.393926,2.56943) (-0.0864102,0.262854) 0.188677 (0.801436,2.67432) (-0.137318,0.326119) 0.213044 (1.39798,2.43078) (0.0529925,0.116064) 0.172693 (1.7569,2.45937) (0.0537449,0.218281) 0.185392 (0,1.99433) (0,0) 0.3 (2.1,1.99433) (0,0) 0.3
1.25 (0.939331,2.23601) (0.0877756,0.966741) 0.126684 (0.900002,5.82137) 1.70874 1.48025 (0.371108,2.63473) (-0.0912696,0.261207) 0.188677 (0.767033,2.75582) (-0.137611,0.325996) 0.213044 (1.41122,2.4598) (0.0529848,0.116068) 0.172693 (1.76775,2.51451) (0.0434224,0.220566) 0.185392 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (0.961918,2.47676) (0.090348,0.962976) 0.126684 (0.900002,5.82137) 1.70874 1.47725 (0.347529,2.69976) (-0.094316,0.260122) 0.188677 (0.732559,2.83729) (-0.137897,0.325875) 0.213044 (1.42447,2.48881) (0.052993,0.116064) 0.172693 (1.77602,2.5701) (0.0330852,0.222352) 0.185392 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (0.98492,2.71655) (0.0920061,0.959166) 0.126684 (0.900002,5.82137) 1.70874 1.47517 (0.323431,2.7646) (-0.096392,0.25936) 0.188677 (0.697992,2.91872) (-0.138269,0.325717) 0.213044 (1.43772,2.51783) (0.053,0.116061) 0.172693 (1.78298,2.62586) (0.0278428,0.223069) 0.185392 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.00843,2.95505) (0.0940303,0.953994) 0.126684 (0.900002,5.82137) 1.70874 1.47255 (0.298917,2.82929) (-0.0980568,0.258735) 0.188677 (0.663162,3.00004) (-0.139319,0.325269) 0.213044 (1.45097,2.54684) (0.0529897,0.116065) 0.172693 (1.78995,2.68163) (0.02785,0.223068) 0.185392 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.998953,3.20487) (-0.0378956,0.999286) 0.126684 (0.900002,5.82137) 1.70874 1.6087 (0.273814,2.89374) (-0.100414,0.25783) 0.188677 (0.628911,3.0816) (-0.137003,0.326251) 0.213044 (1.46422,2.57586) (0.0529976,0.116062) 0.172693 (1.79691,2.7374) (0.0278399,0.223069) 0.185392 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.989507,3.45469) (-0.0377847,0.999292) 0.126684 (0.900002,5.82137) 1.70874 1.60859 (0.24871,2.9582) (-0.100414,0.257829) 0.188677 (0.59466,3.16316) (-0.137003,0.326252) 0.213044 (1.47747,2.60488) (0.0529979,0.116062) 0.172693 (1.80387,2.79317) (0.0278378,0.22307) 0.185392 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (0.98005,3.70453) (-0.0378281,0.999366) 0.126684 (0.900002,5.82137) 1.70874 1.60863 (0.224418,3.02297) (-0.0971705,0.259069) 0.188677 (0.559617,3.24439) (-0.140174,0.324902) 0.213044 (1.49072,2.63389) (0.0529896,0.116065) 0.172693 (1.81083,2.84893) (0.027845,0.223069) 0.185392 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (0.970611,3.95434) (-0.0377543,0.999237) 0.126684 (0.900002,5.82137) 1.70874 1.60856 (0.200222,3.08777) (-0.0967838,0.259214) 0.188677 (0.524479,3.32557) (-0.14055,0.324739) 0.213044 (1.50396,2.66291) (0.0529941,0.116063) 0.172693 (1.81779,2.9047) (0.0278321,0.22307) 0.185392 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.961152,4.20416) (-0.0378382,0.999289) 0.126684 (0.900002,5.82137) 1.70874 1.60864 (0.179132,3.15009) (-0.0843585,0.24926) 0.188677 (0.488523,3.4064) (-0.143826,0.323302) 0.213044 (1.51721,2.69192) (0.0529955,0.116063) 0.172693 (1.82474,2.96047) (0.0278299,0.223071) 0.185392 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
