timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (0.970767,1.28902) (0,0) 0.213126 (0.900002,5.82137) 1.8402 0 (0.499186,2.35661) (0,0) 0.157738 (0.947994,2.27408) (0,0) 0.154906 (1.61045,2.30489) (0,0) 0.157419 (1.53219,2.38543) (0,0) 0.142692 (0,1.28902) (0,0) 0.3 (2.1,1.28902) (0,0) 0.3
0.25 (0.972275,1.3045) (0.00603292,0.061885) 0.213126 (0.900002,5.82137) 1.8402 1.47362 (0.476527,2.4189) (-0.0906338,0.249181) 0.157738 (0.949848,2.30403) (0.00741542,0.119788) 0.154906 (1.70006,2.34873) (0.358454,0.175379) 0.157419 (1.49612,2.46232) (-0.14431,0.307575) 0.142692 (0,1.3045) (0,0) 0.3 (2.1,1.3045) (0,0) 0.3
0.5 (0.97084,1.34296) (-0.00573724,0.153861) 0.213126 (0.900002,5.82137) 1.8402 1.60807 (0.453864,2.48119) (-0.0906508,0.249174) 0.157738 (0.939586,2.35557) (-0.0410468,0.206139) 0.154906 (1.76904,2.42081) (0.275888,0.288328) 0.157419 (1.49682,2.54726) (0.0028096,0.339735) 0.142692 (0,1.34296) (0,0) 0.3 (2.1,1.34296) (0,0) 0.3
0.75 (0.9669,1.59292) (-0.0157627,0.999846) 0.213126 (0.900002,5.82137) 1.8402 1.58656 (0.431204,2.54349) (-0.0906411,0.249178) 0.157738 (0.927007,2.43157) (-0.0503164,0.304016) 0.154906 (1.80951,2.512) (0.161905,0.364738) 0.157419 (1.52565,2.62715) (0.115338,0.31957) 0.142692 (0,1.59292) (0,0) 0.3 (2.1,1.59292) (0,0) 0.3
1 (0.990882,1.83086) (0.0959269,0.951749) 0.213126 (0.900002,5.82137) 1.8402 1.47035 (0.408535,2.60578) (-0.090676,0.249165) 0.157738 (0.892397,2.5004) (-0.138441,0.275303) 0.154906 (1.84556,2.60502) (0.144182,0.372101) 0.157419 (1.55449,2.70704) (0.115341,0.319569) 0.142692 (0,1.83086) (0,0) 0.3 (2.1,1.83086) (0,0) 0.3
1.25 (1.02202,2.06395) (0.124553,0.932342) 0.213126 (0.900002,5.82137) 1.8402 1.43799 (0.384262,2.66746) (-0.0970911,0.246736) 0.157738 (0.853828,2.56708) (-0.154277,0.266752) 0.154906 (1.87879,2.69909) (0.132947,0.376261) 0.157419 (1.58333,2.78693) (0.115351,0.319565) 0.142692 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (1.05628,2.29364) (0.137021,0.918798) 0.213126 (0.900002,5.82137) 1.8402 1.42276 (0.356762,2.72778) (-0.110001,0.241258) 0.157738 (0.814626,2.6334) (-0.156807,0.265272) 0.154906 (1.91028,2.79375) (0.125955,0.378659) 0.157419 (1.61216,2.86683) (0.115338,0.31957) 0.142692 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.09276,2.51962) (0.145944,0.903904) 0.213126 (0.900002,5.82137) 1.8402 1.41072 (0.327178,2.7871) (-0.118336,0.237281) 0.157738 (0.77455,2.69919) (-0.160305,0.263173) 0.154906 (1.94067,2.88878) (0.121543,0.380098) 0.157419 (1.641,2.94672) (0.115355,0.319564) 0.142692 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.11669,2.76729) (0.0957071,0.99069) 0.213126 (0.900002,5.82137) 1.8402 1.47449 (0.29593,2.84556) (-0.124993,0.233842) 0.157738 (0.736118,2.76596) (-0.153727,0.267069) 0.154906 (1.97034,2.98403) (0.118691,0.380998) 0.157419 (1.66983,3.02661) (0.115337,0.31957) 0.142692 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.09898,3.01669) (-0.0708229,0.997569) 0.213126 (0.900002,5.82137) 1.8402 1.64167 (0.264597,2.90397) (-0.125332,0.233661) 0.157738 (0.69777,2.83278) (-0.153392,0.267261) 0.154906 (1.99952,3.07943) (0.116731,0.381603) 0.157419 (1.69867,3.1065) (0.115331,0.319573) 0.142692 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.0813,3.26604) (-0.0707483,0.997432) 0.213126 (0.900002,5.82137) 1.8402 1.64161 (0.23317,2.96234) (-0.125706,0.23346) 0.157738 (0.659515,2.89965) (-0.153021,0.267474) 0.154906 (2.02856,3.1661) (0.116126,0.346671) 0.157419 (1.72751,3.18639) (0.115369,0.319559) 0.142692 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
