timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5
0 (0.963324,1.32338) (0,0) 0.128473 (0.900002,5.82137) 1.99349 0 (0.416753,2.30939) (0,0) 0.141522 (1.05252,2.36195) (0,0) 0.164897 (1.4526,2.35998) (0,0) 0.131241 (0,1.32338) (0,0) 0.3 (2.1,1.32338) (0,0) 0.3
0.25 (0.959821,1.57336) (-0.0140126,0.999895) 0.128473 (0.900002,5.82137) 1.99349 1.58481 (0.40916,2.34496) (-0.0303712,0.142265) 0.141522 (1.03713,2.44752) (-0.0615612,0.342264) 0.164897 (1.47225,2.40025) (0.0785907,0.161066) 0.131241 (0,1.57336) (0,0) 0.3 (2.1,1.57336) (0,0) 0.3
0.5 (0.930844,1.81678) (-0.11591,0.973689) 0.128473 (0.900002,5.82137) 1.99349 1.68928 (0.401565,2.38053) (-0.0303812,0.142263) 0.141522 (1.04875,2.53368) (0.0464895,0.344634) 0.164897 (1.49189,2.44051) (0.07859,0.161066) 0.131241 (0,1.81678) (0,0) 0.3 (2.1,1.81678) (0,0) 0.3
0.75 (0.901967,2.05981) (-0.115507,0.972131) 0.128473 (0.900002,5.82137) 1.99349 1.68906 (0.39397,2.41609) (-0.0303775,0.142264) 0.141522 (1.06038,2.61984) (0.0464895,0.344634) 0.164897 (1.51154,2.48078) (0.0785962,0.161063) 0.131241 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1 (0.8732,2.30242) (-0.115069,0.970434) 0.128473 (0.900002,5.82137) 1.99349 1.68882 (0.386374,2.45166) (-0.0303868,0.142262) 0.141522 (1.072,2.706) (0.0464895,0.344634) 0.164897 (1.53119,2.52105) (0.0785869,0.161068) 0.131241 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (0.844559,2.54454) (-0.114562,0.968469) 0.128473 (0.900002,5.82137) 1.99349 1.68854 (0.378782,2.48722) (-0.0303683,0.142266) 0.141522 (1.08362,2.79215) (0.0464895,0.344634) 0.164897 (1.55084,2.56131) (0.0785831,0.161069) 0.131241 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (0.816073,2.78606) (-0.113943,0.966072) 0.128473 (0.900002,5.82137) 1.99349 1.6882 (0.371186,2.52279) (-0.0303824,0.142263) 0.141522 (1.09524,2.87831) (0.0464895,0.344634) 0.164897 (1.57048,2.60158) (0.0785852,0.161068) 0.131241 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (0.787768,3.02688) (-0.113223,0.963284) 0.128473 (0.900002,5.82137) 1.99349 1.6878 (0.363591,2.55836) (-0.0303795,0.142264) 0.141522 (1.10687,2.96447) (0.046489,0.344635) 0.164897 (1.59013,2.64185) (0.0785954,0.161063) 0.131241 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (0.797776,3.27667) (0.0400345,0.99919) 0.128473 (0.900002,5.82137) 1.99349 1.53075 (0.355997,2.59392) (-0.0303771,0.142264) 0.141522 (1.06836,3.04242) (-0.154037,0.31178) 0.164897 (1.60978,2.68211) (0.0785859,0.161068) 0.131241 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.807814,3.52646) (0.0401513,0.999148) 0.128473 (0.900002,5.82137) 1.99349 1.53063 (0.348403,2.62949) (-0.0303749,0.142265) 0.141522 (1.00427,3.10116) (-0.256362,0.234974) 0.164897 (1.62943,2.72238) (0.0785904,0.161066) 0.131241 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.817864,3.77627) (0.0402008,0.999221) 0.128473 (0.900002,5.82137) 1.99349 1.53059 (0.340811,2.66505) (-0.0303695,0.142266) 0.141522 (0.940179,3.15991) (-0.256351,0.234986) 0.164897 (1.64907,2.76265) (0.0785723,0.161075) 0.131241 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
