timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4
0 (1.03843,1.04719) (0,0) 0.136712 (0.900002,5.82137) 1.90902 0 (0.99368,2.38326) (0,0) 0.194794 (1.08586,2.33445) (0,0) 0.217187 (0,1.04719) (0,0) 0.3 (2.1,1.04719) (0,0) 0.3
0.25 (1.03116,1.29708) (-0.0290469,0.999556) 0.136712 (0.900002,5.82137) 1.90902 1.59985 (0.933154,2.43101) (-0.242106,0.191) 0.194794 (1.10281,2.30326) (0.0677725,-0.124734) 0.217187 (0,1.29708) (0,0) 0.3 (2.1,1.29708) (0,0) 0.3
0.5 (1.02394,1.54697) (-0.0288978,0.999564) 0.136712 (0.900002,5.82137) 1.90902 1.5997 (0.874017,2.48047) (-0.236549,0.197841) 0.194794 (1.12681,2.27712) (0.0960014,-0.104573) 0.217187 (0,1.54697) (0,0) 0.3 (2.1,1.54697) (0,0) 0.3
0.75 (1.00028,1.74383) (-0.0946578,0.787457) 0.136712 (0.900002,5.82137) 1.90902 1.69043 (0.822155,2.53752) (-0.207447,0.228171) 0.194794 (1.14961,2.298) (0.0912014,0.0834992) 0.217187 (0,1.74383) (0,0) 0.3 (2.1,1.74383) (0,0) 0.3
1 (0.972069,1.91817) (-0.112828,0.697359) 0.136712 (0.900002,5.82137) 1.90902 1.7312 (0.770293,2.59456) (-0.207447,0.228171) 0.194794 (1.18228,2.31186) (0.130683,0.0554406) 0.217187 (0,1.91817) (0,0) 0.3 (2.1,1.91817) (0,0) 0.3
1.25 (0.942044,2.0835) (-0.120098,0.661305) 0.136712 (0.900002,5.82137) 1.90902 1.75045 (0.718431,2.6516) (-0.207447,0.228171) 0.194794 (1.21461,2.3265) (0.129314,0.0585629) 0.217187 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (0.909791,2.23778) (-0.129011,0.617113) 0.136712 (0.900002,5.82137) 1.90902 1.77688 (0.666569,2.70865) (-0.207447,0.228171) 0.194794 (1.2461,2.34286) (0.125969,0.065448) 0.217187 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (0.909095,2.48776) (-0.00278315,0.99994) 0.136712 (0.900002,5.82137) 1.90902 1.57358 (0.614708,2.76569) (-0.207447,0.228171) 0.194794 (1.26393,2.37354) (0.071323,0.122739) 0.217187 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (0.908416,2.73776) (-0.00271731,1) 0.136712 (0.900002,5.82137) 1.90902 1.57351 (0.575704,2.83219) (-0.156016,0.265999) 0.194794 (1.28176,2.40423) (0.0713251,0.122737) 0.217187 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.907724,2.98776) (-0.00276906,0.999985) 0.136712 (0.900002,5.82137) 1.90902 1.57357 (0.539683,2.90035) (-0.144085,0.272646) 0.194794 (1.29959,2.43491) (0.0713311,0.122734) 0.217187 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.907041,3.23777) (-0.00273057,1.00005) 0.136712 (0.900002,5.82137) 1.90902 1.57353 (0.503666,2.96851) (-0.144066,0.272656) 0.194794 (1.31743,2.46559) (0.0713296,0.122735) 0.217187 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (0.906337,3.48778) (-0.00281699,1.00003) 0.136712 (0.900002,5.82137) 1.90902 1.57361 (0.467651,3.03668) (-0.14406,0.272659) 0.194794 (1.33526,2.49628) (0.0713281,0.122736) 0.217187 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (0.905663,3.73777) (-0.0026962,0.999964) 0.136712 (0.900002,5.82137) 1.90902 1.57349 (0.431623,3.10484) (-0.14411,0.272633) 0.194794 (1.35309,2.52696) (0.0713266,0.122736) 0.217187 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.904994,3.98777) (-0.00267504,1.00003) 0.136712 (0.900002,5.82137) 1.90902 1.57347 (0.39875,3.16703) (-0.131494,0.248771) 0.194794 (1.37092,2.55765) (0.071335,0.122732) 0.217187 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.904293,4.23777) (-0.00280381,1) 0.136712 (0.900002,5.82137) 1.90902 1.5736 (0.37409,3.21366) (-0.0986398,0.186538) 0.194794 (1.38876,2.58833) (0.071334,0.122732) 0.217187 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.903603,4.48777) (-0.00276026,0.999964) 0.136712 (0.900002,5.82137) 1.90902 1.57356 (0.355616,3.24866) (-0.0738956,0.139967) 0.194794 (1.40659,2.61901) (0.0713283,0.122735) 0.217187 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.902923,4.73776) (-0.00271929,0.999981) 0.136712 (0.900002,5.82137) 1.90902 1.57352 (0.341768,3.27488) (-0.0553931,0.104886) 0.194794 (1.42442,2.6497) (0.0713276,0.122736) 0.217187 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.902251,4.98776) (-0.00269082,1) 0.136712 (0.900002,5.82137) 1.90902 1.57349 (0.331362,3.29455) (-0.041621,0.0786856) 0.194794 (1.44226,2.68038) (0.0713413,0.122728) 0.217187 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.5 (0.901694,5.19617) (-0.00222573,0.833652) 0.136712 (0.900002,5.82137) 1.90902 1.57347 (0.323585,3.30931) (-0.0311105,0.0590571) 0.194794 (1.46009,2.71106) (0.0713293,0.122735) 0.217187 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.75 (0.901273,5.35247) (-0.0016866,0.625197) 0.136712 (0.900002,5.82137) 1.90902 1.57349 (0.317743,3.32037) (-0.0233657,0.0442131) 0.194794 (1.47792,2.74175) (0.0713276,0.122736) 0.217187 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
