timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4
0 (1.04952,1.21778) (0,0) 0.140606 (0.900002,5.82137) 1.66436 0 (0.534504,2.21605) (0,0) 0.18734 (1.50959,2.23045) (0,0) 0.156543 (0,1.21778) (0,0) 0.3 (2.1,1.21778) (0,0) 0.3
0.25 (1.04141,1.46766) (-0.0324348,0.999495) 0.140606 (0.900002,5.82137) 1.66436 1.60324 (0.515986,2.30597) (-0.0740731,0.359668) 0.18734 (1.53736,2.30752) (0.111087,0.308289) 0.156543 (0,1.46766) (0,0) 0.3 (2.1,1.46766) (0,0) 0.3
0.5 (1.03329,1.71753) (-0.0324721,0.999484) 0.140606 (0.900002,5.82137) 1.66436 1.60327 (0.49747,2.39589) (-0.074063,0.35967) 0.18734 (1.56514,2.38459) (0.111094,0.308287) 0.156543 (0,1.71753) (0,0) 0.3 (2.1,1.71753) (0,0) 0.3
0.75 (1.02518,1.9674) (-0.0324323,0.999491) 0.140606 (0.900002,5.82137) 1.66436 1.60323 (0.478948,2.4858) (-0.0740877,0.359665) 0.18734 (1.59291,2.46167) (0.111086,0.30829) 0.156543 (0,1.9674) (0,0) 0.3 (2.1,1.9674) (0,0) 0.3
1 (1.01709,2.21727) (-0.0323712,0.99946) 0.140606 (0.900002,5.82137) 1.66436 1.60317 (0.460421,2.57572) (-0.0741071,0.359661) 0.18734 (1.62068,2.53874) (0.111084,0.30829) 0.156543 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (1.00897,2.46715) (-0.0324636,0.999523) 0.140606 (0.900002,5.82137) 1.66436 1.60326 (0.441894,2.66564) (-0.074111,0.35966) 0.18734 (1.64845,2.61581) (0.111067,0.308296) 0.156543 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (1.00085,2.71701) (-0.0324902,0.999456) 0.140606 (0.900002,5.82137) 1.66436 1.60329 (0.423371,2.75555) (-0.0740898,0.359665) 0.18734 (1.67622,2.69289) (0.111079,0.308292) 0.156543 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (0.992736,2.96689) (-0.032461,0.999504) 0.140606 (0.900002,5.82137) 1.66436 1.60326 (0.404851,2.84547) (-0.0740789,0.359667) 0.18734 (1.70399,2.76996) (0.111089,0.308288) 0.156543 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (0.984617,3.21674) (-0.0324742,0.999424) 0.140606 (0.900002,5.82137) 1.66436 1.60328 (0.386331,2.93538) (-0.0740834,0.359666) 0.18734 (1.73176,2.84703) (0.111099,0.308285) 0.156543 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.976513,3.46661) (-0.0324172,0.999481) 0.140606 (0.900002,5.82137) 1.66436 1.60322 (0.367824,3.0253) (-0.0740259,0.359678) 0.18734 (1.75953,2.9241) (0.111079,0.308292) 0.156543 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.968388,3.71648) (-0.0325011,0.999466) 0.140606 (0.900002,5.82137) 1.66436 1.6033 (0.350903,3.10737) (-0.0676858,0.328267) 0.18734 (1.7873,3.00118) (0.111056,0.3083) 0.156543 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (0.960269,3.96634) (-0.032474,0.999458) 0.140606 (0.900002,5.82137) 1.66436 1.60328 (0.338212,3.16892) (-0.0507641,0.246206) 0.18734 (1.81506,3.07825) (0.111051,0.308302) 0.156543 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (0.95215,4.21622) (-0.0324752,0.99951) 0.140606 (0.900002,5.82137) 1.66436 1.60328 (0.328707,3.21509) (-0.0380172,0.184671) 0.18734 (1.84283,3.15533) (0.111084,0.30829) 0.156543 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.944028,4.46607) (-0.0324907,0.999388) 0.140606 (0.900002,5.82137) 1.66436 1.6033 (0.321583,3.24971) (-0.0284982,0.138474) 0.18734 (1.8706,3.2324) (0.111092,0.308287) 0.156543 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.935931,4.71595) (-0.032386,0.999528) 0.140606 (0.900002,5.82137) 1.66436 1.60319 (0.316246,3.27568) (-0.0213468,0.103886) 0.18734 (1.89838,3.30947) (0.111089,0.308288) 0.156543 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.927821,4.96582) (-0.0324408,0.999488) 0.140606 (0.900002,5.82137) 1.66436 1.60324 (0.312244,3.29516) (-0.0160069,0.0779064) 0.18734 (1.92615,3.38654) (0.111111,0.308281) 0.156543 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.920866,5.17971) (-0.0278214,0.855553) 0.140606 (0.900002,5.82137) 1.66436 1.6033 (0.309216,3.30977) (-0.0121131,0.0584578) 0.18734 (1.95392,3.46361) (0.11107,0.308295) 0.156543 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.915638,5.34014) (-0.0209103,0.641708) 0.140606 (0.900002,5.82137) 1.66436 1.60337 (0.306971,3.32071) (-0.00898022,0.0437753) 0.18734 (1.97695,3.52754) (0.0921046,0.255718) 0.156543 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
