timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.13878,1.10061) (0,0) 0.153796 (0.900002,5.82137) 1.51018 0 (0.545595,2.38266) (0,0) 0.140361 (0.858678,2.29405) (0,0) 0.1774 (1.15502,2.25608) (0,0) 0.130619 (1.55387,2.38812) (0,0) 0.169899 (0,1.10061) (0,0) 0.3 (2.1,1.10061) (0,0) 0.3
0.25 (1.12616,1.35029) (-0.0504741,0.998707) 0.153796 (0.900002,5.82137) 1.51018 1.62129 (0.532232,2.41437) (-0.0534509,0.126815) 0.140361 (0.850314,2.2652) (-0.0334574,-0.115416) 0.1774 (1.15926,2.25278) (0.0169762,-0.0132163) 0.130619 (1.57205,2.45423) (0.0726948,0.264438) 0.169899 (0,1.35029) (0,0) 0.3 (2.1,1.35029) (0,0) 0.3
0.5 (1.11741,1.48913) (-0.035009,0.555367) 0.153796 (0.900002,5.82137) 1.51018 1.63375 (0.518872,2.44607) (-0.0534403,0.12682) 0.140361 (0.83282,2.26113) (-0.0699775,-0.016264) 0.1774 (1.19593,2.27444) (0.146673,0.0866477) 0.130619 (1.59021,2.52035) (0.0726616,0.264447) 0.169899 (0,1.48913) (0,0) 0.3 (2.1,1.48913) (0,0) 0.3
0.75 (1.10985,1.64744) (-0.030246,0.633229) 0.153796 (0.900002,5.82137) 1.51018 1.61852 (0.505511,2.47778) (-0.0534436,0.126818) 0.140361 (0.816383,2.27436) (-0.0657448,0.052929) 0.1774 (1.27307,2.31104) (0.308556,0.146376) 0.130619 (1.60838,2.58646) (0.0726855,0.26444) 0.169899 (0,1.64744) (0,0) 0.3 (2.1,1.64744) (0,0) 0.3
1 (1.10783,1.89646) (-0.0080491,0.996083) 0.153796 (0.900002,5.82137) 1.51018 1.57888 (0.492152,2.50948) (-0.0534373,0.126821) 0.140361 (0.800483,2.29635) (-0.0636022,0.0879536) 0.1774 (1.34252,2.3607) (0.277798,0.198648) 0.130619 (1.62655,2.65257) (0.0726557,0.264448) 0.169899 (0,1.89646) (0,0) 0.3 (2.1,1.89646) (0,0) 0.3
1.25 (1.10582,2.14542) (-0.00806386,0.995842) 0.153796 (0.900002,5.82137) 1.51018 1.57889 (0.478794,2.54119) (-0.0534296,0.126824) 0.140361 (0.784891,2.32339) (-0.0623657,0.108165) 0.1774 (1.40583,2.41798) (0.253241,0.229133) 0.130619 (1.64472,2.71868) (0.0726769,0.264443) 0.169899 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (1.1038,2.3943) (-0.00808316,0.995529) 0.153796 (0.900002,5.82137) 1.51018 1.57892 (0.465435,2.57289) (-0.0534378,0.126821) 0.140361 (0.769487,2.35349) (-0.0616194,0.120363) 0.1774 (1.46483,2.47969) (0.236012,0.246842) 0.130619 (1.66288,2.78479) (0.0726701,0.264444) 0.169899 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.08896,2.64386) (-0.0593603,0.998237) 0.153796 (0.900002,5.82137) 1.51018 1.63019 (0.452075,2.6046) (-0.0534383,0.126821) 0.140361 (0.758586,2.38996) (-0.0436036,0.145908) 0.1774 (1.52099,2.544) (0.224633,0.257241) 0.130619 (1.68105,2.8509) (0.0726672,0.264445) 0.169899 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.07411,2.89341) (-0.0593864,0.998194) 0.153796 (0.900002,5.82137) 1.51018 1.63022 (0.438717,2.6363) (-0.0534329,0.126823) 0.140361 (0.745988,2.42589) (-0.0503921,0.143704) 0.1774 (1.57531,2.60987) (0.217277,0.263483) 0.130619 (1.69922,2.91701) (0.0726636,0.264446) 0.169899 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.05928,3.14298) (-0.0593185,0.998254) 0.153796 (0.900002,5.82137) 1.51018 1.63015 (0.425356,2.66801) (-0.0534453,0.126818) 0.140361 (0.732499,2.46149) (-0.0539553,0.142405) 0.1774 (1.62843,2.67671) (0.212483,0.267365) 0.130619 (1.71739,2.98312) (0.0726859,0.26444) 0.169899 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.04446,3.39252) (-0.059283,0.998186) 0.153796 (0.900002,5.82137) 1.51018 1.63012 (0.411993,2.69971) (-0.053449,0.126816) 0.140361 (0.718593,2.49693) (-0.0556227,0.141762) 0.1774 (1.68074,2.74419) (0.209241,0.269909) 0.130619 (1.73556,3.04923) (0.0726944,0.264438) 0.169899 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (1.02962,3.64208) (-0.0593655,0.998236) 0.153796 (0.900002,5.82137) 1.51018 1.6302 (0.398634,2.73142) (-0.0534362,0.126822) 0.140361 (0.704539,2.53231) (-0.0562147,0.141528) 0.1774 (1.72993,2.81195) (0.196779,0.271042) 0.130619 (1.75372,3.11535) (0.0726355,0.264454) 0.169899 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (1.0148,3.89165) (-0.0592921,0.998294) 0.153796 (0.900002,5.82137) 1.51018 1.63012 (0.38527,2.76312) (-0.0534552,0.126814) 0.140361 (0.690482,2.56769) (-0.0562287,0.141523) 0.1774 (1.76663,2.87913) (0.146775,0.268717) 0.130619 (1.77189,3.18146) (0.0726735,0.264444) 0.169899 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.999947,4.14122) (-0.059398,0.998274) 0.153796 (0.900002,5.82137) 1.51018 1.63023 (0.371843,2.7948) (-0.0537119,0.126705) 0.140361 (0.676488,2.6031) (-0.0559754,0.141623) 0.1774 (1.79376,2.94575) (0.108548,0.26647) 0.130619 (1.79006,3.24757) (0.0726936,0.264438) 0.169899 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.985101,4.39079) (-0.0593833,0.998254) 0.153796 (0.900002,5.82137) 1.51018 1.63021 (0.358352,2.82645) (-0.0539608,0.126599) 0.140361 (0.662556,2.63853) (-0.0557301,0.14172) 0.1774 (1.81327,3.01178) (0.0780111,0.264114) 0.130619 (1.80823,3.31368) (0.0726853,0.26444) 0.169899 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.970258,4.64034) (-0.0593709,0.998231) 0.153796 (0.900002,5.82137) 1.51018 1.6302 (0.344806,2.85807) (-0.0541868,0.126503) 0.140361 (0.648679,2.67398) (-0.0555076,0.141807) 0.1774 (1.82614,3.07723) (0.0514936,0.261816) 0.130619 (1.8264,3.37979) (0.0726662,0.264446) 0.169899 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.955412,4.8899) (-0.0593833,0.998233) 0.153796 (0.900002,5.82137) 1.51018 1.63021 (0.331208,2.88968) (-0.0543917,0.126415) 0.140361 (0.634852,2.70945) (-0.0553061,0.141886) 0.1774 (1.82983,3.1444) (0.0147778,0.268689) 0.130619 (1.84456,3.4459) (0.0726585,0.264448) 0.169899 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.941572,5.12276) (-0.0553629,0.931419) 0.153796 (0.900002,5.82137) 1.51018 1.63017 (0.317563,2.92126) (-0.0545768,0.126335) 0.140361 (0.621071,2.74494) (-0.0551241,0.141957) 0.1774 (1.83456,3.21194) (0.0189032,0.27014) 0.130619 (1.86272,3.51201) (0.0726246,0.264457) 0.169899 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.5 (0.931179,5.29741) (-0.0415696,0.698614) 0.153796 (0.900002,5.82137) 1.51018 1.63023 (0.303878,2.95283) (-0.0547435,0.126263) 0.140361 (0.607331,2.78045) (-0.0549602,0.14202) 0.1774 (1.8383,3.26387) (0.0149503,0.207711) 0.130619 (1.87934,3.57795) (0.0664716,0.263749) 0.169899 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.75 (0.923379,5.4284) (-0.0312009,0.523958) 0.153796 (0.900002,5.82137) 1.51018 1.63027 (0.290154,2.98438) (-0.0548931,0.126198) 0.140361 (0.593628,2.81596) (-0.0548131,0.142077) 0.1774 (1.84111,3.30283) (0.0112507,0.155864) 0.130619 (1.89878,3.63239) (0.077781,0.217755) 0.169899 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
