timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4
0 (0.938316,1.29364) (0,0) 0.133265 (0.900002,5.82137) 1.69708 0 (0.339108,2.27476) (0,0) 0.169034 (1.30605,2.38195) (0,0) 0.146004 (0,1.29364) (0,0) 0.3 (2.1,1.29364) (0,0) 0.3
0.25 (0.936196,1.54365) (-0.00848158,1.00003) 0.133265 (0.900002,5.82137) 1.69708 1.57928 (0.337823,2.31033) (-0.00513695,0.142269) 0.169034 (1.33339,2.43135) (0.10935,0.197628) 0.146004 (0,1.54365) (0,0) 0.3 (2.1,1.54365) (0,0) 0.3
0.5 (0.93408,1.79364) (-0.0084605,0.999965) 0.133265 (0.900002,5.82137) 1.69708 1.57926 (0.336541,2.3459) (-0.00512835,0.14227) 0.169034 (1.36073,2.48076) (0.109351,0.197627) 0.146004 (0,1.79364) (0,0) 0.3 (2.1,1.79364) (0,0) 0.3
0.75 (0.931964,2.04363) (-0.00846557,0.999972) 0.133265 (0.900002,5.82137) 1.69708 1.57926 (0.335261,2.38147) (-0.00512213,0.14227) 0.169034 (1.38806,2.53017) (0.109351,0.197628) 0.146004 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1 (0.929838,2.29361) (-0.00850488,0.999921) 0.133265 (0.900002,5.82137) 1.69708 1.5793 (0.333977,2.41703) (-0.00513349,0.142269) 0.169034 (1.4154,2.57958) (0.10935,0.197628) 0.146004 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (0.92771,2.54362) (-0.0085106,1.00002) 0.133265 (0.900002,5.82137) 1.69708 1.57931 (0.332694,2.4526) (-0.00513158,0.142269) 0.169034 (1.44274,2.62898) (0.109353,0.197627) 0.146004 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (0.925584,2.79361) (-0.00850532,0.999953) 0.133265 (0.900002,5.82137) 1.69708 1.5793 (0.331409,2.48817) (-0.00514289,0.142269) 0.169034 (1.47008,2.67839) (0.109352,0.197627) 0.146004 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (0.923482,3.04361) (-0.00840764,1.00002) 0.133265 (0.900002,5.82137) 1.69708 1.5792 (0.330126,2.52374) (-0.00513158,0.142269) 0.169034 (1.49742,2.7278) (0.109356,0.197625) 0.146004 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (0.921369,3.2936) (-0.0084499,0.999946) 0.133265 (0.900002,5.82137) 1.69708 1.57925 (0.328843,2.5593) (-0.00512958,0.14227) 0.169034 (1.52475,2.7772) (0.109344,0.197632) 0.146004 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.919252,3.54359) (-0.00847098,0.99997) 0.133265 (0.900002,5.82137) 1.69708 1.57927 (0.327562,2.59487) (-0.00512699,0.14227) 0.169034 (1.55209,2.82661) (0.109363,0.197621) 0.146004 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.917142,3.79358) (-0.00843956,0.999938) 0.133265 (0.900002,5.82137) 1.69708 1.57924 (0.326277,2.63044) (-0.00513698,0.142269) 0.169034 (1.57943,2.87602) (0.109347,0.19763) 0.146004 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (0.915012,4.04356) (-0.00851965,0.999951) 0.133265 (0.900002,5.82137) 1.69708 1.57932 (0.324998,2.666) (-0.00511641,0.14227) 0.169034 (1.60677,2.92542) (0.109352,0.197627) 0.146004 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (0.912901,4.29354) (-0.0084443,0.999914) 0.133265 (0.900002,5.82137) 1.69708 1.57924 (0.323716,2.70157) (-0.00512713,0.14227) 0.169034 (1.63411,2.97483) (0.109352,0.197627) 0.146004 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.910804,4.54354) (-0.00838807,0.999993) 0.133265 (0.900002,5.82137) 1.69708 1.57918 (0.322437,2.73714) (-0.00511905,0.14227) 0.169034 (1.66145,3.02423) (0.109366,0.19762) 0.146004 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.908702,4.79354) (-0.00840718,0.999982) 0.133265 (0.900002,5.82137) 1.69708 1.5792 (0.321154,2.77271) (-0.00513154,0.142269) 0.169034 (1.68879,3.07364) (0.109358,0.197624) 0.146004 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.90658,5.04353) (-0.00848714,0.999991) 0.133265 (0.900002,5.82137) 1.69708 1.57928 (0.319871,2.80827) (-0.00513017,0.14227) 0.169034 (1.71612,3.12305) (0.109342,0.197633) 0.146004 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.904938,5.23799) (-0.00656828,0.777839) 0.133265 (0.900002,5.82137) 1.69708 1.57924 (0.31859,2.84384) (-0.00512725,0.14227) 0.169034 (1.74346,3.17246) (0.109344,0.197632) 0.146004 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.903705,5.38384) (-0.00493151,0.583393) 0.133265 (0.900002,5.82137) 1.69708 1.57925 (0.317312,2.87941) (-0.0051117,0.14227) 0.169034 (1.77079,3.22186) (0.109337,0.197635) 0.146004 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
