timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (0.933949,1.4774) (0,0) 0.209693 (0.900002,5.82137) 1.87475 0 (0.552775,2.31041) (0,0) 0.197219 (0.907213,2.34918) (0,0) 0.187431 (1.26967,2.35311) (0,0) 0.191562 (1.68485,2.31536) (0,0) 0.176635 (0,1.4774) (0,0) 0.3 (2.1,1.4774) (0,0) 0.3
0.25 (0.939293,1.48944) (0.0213766,0.0481847) 0.209693 (0.900002,5.82137) 1.87475 1.15324 (0.534307,2.35004) (-0.0738725,0.158524) 0.197219 (0.908389,2.37798) (0.00470335,0.115214) 0.187431 (1.27681,2.4131) (0.0285766,0.239934) 0.191562 (1.69676,2.3866) (0.0476581,0.284995) 0.176635 (0,1.48944) (0,0) 0.3 (2.1,1.48944) (0,0) 0.3
0.5 (0.957186,1.52355) (0.0715694,0.136422) 0.209693 (0.900002,5.82137) 1.87475 1.08765 (0.518194,2.39068) (-0.0644514,0.162583) 0.197219 (0.904845,2.40659) (-0.0141759,0.114435) 0.187431 (1.28922,2.47221) (0.0496529,0.236473) 0.191562 (1.70866,2.45785) (0.0476164,0.285002) 0.176635 (0,1.52355) (0,0) 0.3 (2.1,1.52355) (0,0) 0.3
0.75 (1.00718,1.59275) (0.199982,0.276799) 0.209693 (0.900002,5.82137) 1.87475 0.945142 (0.502083,2.43133) (-0.0644438,0.162586) 0.197219 (0.894486,2.43349) (-0.0414373,0.107607) 0.187431 (1.30482,2.53057) (0.0623755,0.23344) 0.191562 (1.72057,2.5291) (0.0476376,0.284999) 0.176635 (0,1.59275) (0,0) 0.3 (2.1,1.59275) (0,0) 0.3
1 (1.08429,1.68853) (0.30842,0.383123) 0.209693 (0.900002,5.82137) 1.87475 0.893005 (0.48597,2.47197) (-0.0644552,0.162581) 0.197219 (0.879611,2.45819) (-0.0594993,0.0987736) 0.187431 (1.32218,2.58843) (0.0694541,0.231433) 0.191562 (1.73248,2.60035) (0.0476275,0.285) 0.176635 (0,1.68853) (0,0) 0.3 (2.1,1.68853) (0,0) 0.3
1.25 (1.19239,1.83701) (0.432399,0.593914) 0.209693 (0.900002,5.82137) 1.87475 0.941492 (0.469857,2.51262) (-0.0644512,0.162583) 0.197219 (0.864738,2.48288) (-0.0594889,0.0987798) 0.187431 (1.34052,2.64599) (0.0733602,0.230224) 0.191562 (1.74439,2.6716) (0.0476383,0.284999) 0.176635 (0,1.83701) (0,0) 0.3 (2.1,1.83701) (0,0) 0.3
1.5 (1.29437,1.98692) (0.407936,0.599642) 0.209693 (0.900002,5.82137) 1.87475 0.973416 (0.453744,2.55327) (-0.0644519,0.162582) 0.197219 (0.849862,2.50757) (-0.0595077,0.0987685) 0.187431 (1.3594,2.70337) (0.0755256,0.229523) 0.191562 (1.75629,2.74286) (0.0476187,0.285002) 0.176635 (0,1.98692) (0,0) 0.3 (2.1,1.98692) (0,0) 0.3
1.75 (1.37039,2.10976) (0.304089,0.491347) 0.209693 (0.900002,5.82137) 1.87475 1.0166 (0.437631,2.59391) (-0.0644523,0.162582) 0.197219 (0.834988,2.53227) (-0.0594938,0.0987769) 0.187431 (1.37858,2.76065) (0.0767158,0.229128) 0.191562 (1.76209,2.81486) (0.0231755,0.288022) 0.176635 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.43695,2.22341) (0.266212,0.454607) 0.209693 (0.900002,5.82137) 1.87475 1.04104 (0.421517,2.63456) (-0.0644553,0.162581) 0.197219 (0.820114,2.55696) (-0.0594982,0.0987743) 0.187431 (1.39415,2.81902) (0.0622572,0.233471) 0.191562 (1.76793,2.88686) (0.0233667,0.288006) 0.176635 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.49322,2.32882) (0.225117,0.421663) 0.209693 (0.900002,5.82137) 1.87475 1.08041 (0.405405,2.6752) (-0.0644495,0.162583) 0.197219 (0.805239,2.58166) (-0.0594968,0.0987751) 0.187431 (1.40774,2.87788) (0.054366,0.235434) 0.191562 (1.77382,2.95886) (0.0235552,0.287991) 0.176635 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.54258,2.42891) (0.197416,0.400365) 0.209693 (0.900002,5.82137) 1.87475 1.11269 (0.389288,2.71585) (-0.0644664,0.162577) 0.197219 (0.790364,2.60635) (-0.0595018,0.0987721) 0.187431 (1.42021,2.93698) (0.0498772,0.236426) 0.191562 (1.77976,3.03085) (0.0237583,0.287974) 0.176635 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (1.5882,2.52611) (0.182485,0.3888) 0.209693 (0.900002,5.82137) 1.87475 1.13196 (0.373175,2.75649) (-0.0644532,0.162582) 0.197219 (0.775489,2.63104) (-0.0594987,0.0987739) 0.187431 (1.43201,2.99623) (0.0472142,0.236972) 0.191562 (1.78575,3.10284) (0.0239618,0.287957) 0.176635 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (1.63009,2.62067) (0.167547,0.37821) 0.209693 (0.900002,5.82137) 1.87475 1.15378 (0.357067,2.79714) (-0.064431,0.162591) 0.197219 (0.760616,2.65574) (-0.0594948,0.0987763) 0.187431 (1.44338,3.05555) (0.045501,0.237307) 0.191562 (1.7918,3.17483) (0.0241833,0.287939) 0.176635 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
