timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.06923,1.02414) (0,0) 0.123236 (0.900002,5.82137) 1.90182 0 (0.57356,2.3399) (0,0) 0.181244 (0.860464,2.20041) (0,0) 0.160395 (1.37946,2.2) (0,0) 0.16697 (1.59941,2.31924) (0,0) 0.157976 (0,1.02414) (0,0) 0.3 (2.1,1.02414) (0,0) 0.3
0.25 (1.06043,1.27398) (-0.0351965,0.999373) 0.123236 (0.900002,5.82137) 1.90182 1.606 (0.556903,2.37853) (-0.066627,0.154531) 0.181244 (0.865243,2.18437) (0.0191133,-0.0641675) 0.160395 (1.36666,2.16192) (-0.0511962,-0.152322) 0.16697 (1.61579,2.39082) (0.0654987,0.286345) 0.157976 (0,1.27398) (0,0) 0.3 (2.1,1.27398) (0,0) 0.3
0.5 (1.04817,1.28881) (-0.0490394,0.0592889) 0.123236 (0.900002,5.82137) 1.90182 2.26186 (0.540245,2.41716) (-0.0666326,0.154528) 0.181244 (0.852283,2.19028) (-0.0518389,0.0236709) 0.160395 (1.37998,2.14847) (0.0532731,-0.0538049) 0.16697 (1.63216,2.46241) (0.0654892,0.286347) 0.157976 (0,1.28881) (0,0) 0.3 (2.1,1.28881) (0,0) 0.3
0.75 (1.04654,1.31894) (-0.00653388,0.120517) 0.123236 (0.900002,5.82137) 1.90182 1.62496 (0.523586,2.45579) (-0.0666378,0.154526) 0.181244 (0.843291,2.21543) (-0.0359686,0.100598) 0.160395 (1.39264,2.17849) (0.0506094,0.120065) 0.16697 (1.64853,2.53399) (0.0654899,0.286347) 0.157976 (0,1.31894) (0,0) 0.3 (2.1,1.31894) (0,0) 0.3
1 (1.05173,1.3681) (0.0207682,0.196638) 0.123236 (0.900002,5.82137) 1.90182 1.46557 (0.506927,2.49442) (-0.0666352,0.154527) 0.181244 (0.842685,2.26043) (-0.00242152,0.179994) 0.160395 (1.40651,2.21619) (0.0555084,0.150804) 0.16697 (1.6649,2.60558) (0.0654835,0.286348) 0.157976 (0,1.3681) (0,0) 0.3 (2.1,1.3681) (0,0) 0.3
1.25 (1.05801,1.43354) (0.0251145,0.261784) 0.123236 (0.900002,5.82137) 1.90182 1.47515 (0.49027,2.53306) (-0.0666284,0.15453) 0.181244 (0.833734,2.30453) (-0.0358062,0.176414) 0.160395 (1.42039,2.25389) (0.055508,0.150805) 0.16697 (1.68127,2.67717) (0.0654818,0.286349) 0.157976 (0,1.43354) (0,0) 0.3 (2.1,1.43354) (0,0) 0.3
1.5 (1.06426,1.51478) (0.0249992,0.324936) 0.123236 (0.900002,5.82137) 1.90182 1.49401 (0.473614,2.57169) (-0.0666235,0.154532) 0.181244 (0.820123,2.34743) (-0.0544426,0.171581) 0.160395 (1.43427,2.29159) (0.0555058,0.150805) 0.16697 (1.69764,2.74876) (0.0654826,0.286349) 0.157976 (0,1.51478) (0,0) 0.3 (2.1,1.51478) (0,0) 0.3
1.75 (1.0785,1.76213) (0.0569565,0.98943) 0.123236 (0.900002,5.82137) 1.90182 1.51329 (0.456959,2.61032) (-0.0666189,0.154534) 0.181244 (0.803845,2.38938) (-0.065112,0.167822) 0.160395 (1.44814,2.32929) (0.0554992,0.150808) 0.16697 (1.71402,2.82034) (0.0654918,0.286346) 0.157976 (0,1.76213) (0,0) 0.3 (2.1,1.76213) (0,0) 0.3
2 (1.07899,2.01172) (0.00194787,0.998365) 0.123236 (0.900002,5.82137) 1.90182 1.56885 (0.4403,2.64895) (-0.066638,0.154526) 0.181244 (0.786074,2.43073) (-0.0710843,0.165381) 0.160395 (1.46202,2.36699) (0.0555075,0.150805) 0.16697 (1.73039,2.89193) (0.065505,0.286343) 0.157976 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.06805,2.26146) (-0.0437401,0.998958) 0.123236 (0.900002,5.82137) 1.90182 1.61455 (0.423644,2.68759) (-0.0666224,0.154533) 0.181244 (0.767543,2.47174) (-0.074126,0.16404) 0.160395 (1.4759,2.40469) (0.0555133,0.150803) 0.16697 (1.74676,2.96352) (0.0654821,0.286349) 0.157976 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.05627,2.5112) (-0.0471174,0.998956) 0.123236 (0.900002,5.82137) 1.90182 1.61793 (0.406983,2.72622) (-0.066642,0.154524) 0.181244 (0.748709,2.51261) (-0.0753333,0.163489) 0.160395 (1.48977,2.44239) (0.0555001,0.150807) 0.16697 (1.76314,3.0351) (0.0655069,0.286343) 0.157976 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (1.04449,2.76091) (-0.0471183,0.998819) 0.123236 (0.900002,5.82137) 1.90182 1.61794 (0.390326,2.76485) (-0.0666291,0.15453) 0.181244 (0.729834,2.55347) (-0.0755002,0.163412) 0.160395 (1.50365,2.4801) (0.0555021,0.150807) 0.16697 (1.77951,3.10669) (0.0654816,0.286349) 0.157976 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (1.0327,3.01063) (-0.0471734,0.998907) 0.123236 (0.900002,5.82137) 1.90182 1.61799 (0.373573,2.80344) (-0.0670139,0.154363) 0.181244 (0.711058,2.59436) (-0.0751071,0.163593) 0.160395 (1.51753,2.5178) (0.055515,0.150802) 0.16697 (1.79588,3.17828) (0.0654778,0.28635) 0.157976 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (1.02091,3.26036) (-0.047179,0.998885) 0.123236 (0.900002,5.82137) 1.90182 1.61799 (0.356712,2.84199) (-0.0674438,0.154176) 0.181244 (0.69239,2.63531) (-0.0746704,0.163793) 0.160395 (1.5314,2.5555) (0.0555043,0.150806) 0.16697 (1.81225,3.24986) (0.0654746,0.28635) 0.157976 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (1.00911,3.51008) (-0.0471695,0.998912) 0.123236 (0.900002,5.82137) 1.90182 1.61798 (0.339751,2.88049) (-0.0678423,0.154001) 0.181244 (0.673823,2.67631) (-0.0742676,0.163976) 0.160395 (1.54528,2.5932) (0.055526,0.150798) 0.16697 (1.82863,3.32145) (0.0655081,0.286343) 0.157976 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.997331,3.75981) (-0.0471292,0.998894) 0.123236 (0.900002,5.82137) 1.90182 1.61794 (0.322698,2.91895) (-0.0682123,0.153838) 0.181244 (0.655349,2.71734) (-0.0738952,0.164144) 0.160395 (1.55916,2.6309) (0.0555038,0.150806) 0.16697 (1.84501,3.39303) (0.065527,0.286338) 0.157976 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
