timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5
0 (0.969326,1.45023) (0,0) 0.161164 (0.900002,5.82137) 1.75189 0 (0.545227,2.21726) (0,0) 0.211144 (1.1284,2.31988) (0,0) 0.196772 (1.62486,2.23466) (0,0) 0.179872 (0,1.45023) (0,0) 0.3 (2.1,1.45023) (0,0) 0.3
0.25 (0.967926,1.46385) (-0.00560233,0.0545119) 0.161164 (0.900002,5.82137) 1.75189 1.67321 (0.525519,2.28097) (-0.0788301,0.254852) 0.211144 (1.11934,2.3448) (-0.0362438,0.0996769) 0.196772 (1.64746,2.31236) (0.0904183,0.31082) 0.179872 (0,1.46385) (0,0) 0.3 (2.1,1.46385) (0,0) 0.3
0.5 (0.964382,1.4962) (-0.0141752,0.129381) 0.161164 (0.900002,5.82137) 1.75189 1.67992 (0.505818,2.34469) (-0.0788069,0.25486) 0.211144 (1.10613,2.36779) (-0.0528228,0.091972) 0.196772 (1.67008,2.39006) (0.0904592,0.310808) 0.179872 (0,1.4962) (0,0) 0.3 (2.1,1.4962) (0,0) 0.3
0.75 (0.9763,1.53794) (0.0476718,0.16698) 0.161164 (0.900002,5.82137) 1.75189 1.2927 (0.486112,2.4084) (-0.078823,0.254855) 0.211144 (1.09292,2.39078) (-0.0528271,0.0919695) 0.196772 (1.69268,2.46777) (0.0904256,0.310818) 0.179872 (0,1.53794) (0,0) 0.3 (2.1,1.53794) (0,0) 0.3
1 (1.06407,1.64918) (0.351085,0.444957) 0.161164 (0.900002,5.82137) 1.75189 0.90278 (0.466407,2.47212) (-0.0788175,0.254856) 0.211144 (1.07972,2.41377) (-0.0528265,0.0919699) 0.196772 (1.71529,2.54547) (0.0904323,0.310816) 0.179872 (0,1.64918) (0,0) 0.3 (2.1,1.64918) (0,0) 0.3
1.25 (1.16783,1.83583) (0.415028,0.746588) 0.161164 (0.900002,5.82137) 1.75189 1.06343 (0.446703,2.53583) (-0.078816,0.254857) 0.211144 (1.06651,2.43677) (-0.0528285,0.0919687) 0.196772 (1.7379,2.62318) (0.0904463,0.310812) 0.179872 (0,1.83583) (0,0) 0.3 (2.1,1.83583) (0,0) 0.3
1.5 (1.22949,1.967) (0.246647,0.524661) 0.161164 (0.900002,5.82137) 1.75189 1.13135 (0.426999,2.59954) (-0.0788191,0.254856) 0.211144 (1.0533,2.45976) (-0.0528257,0.0919703) 0.196772 (1.72119,2.70236) (-0.0668533,0.316726) 0.179872 (0,1.967) (0,0) 0.3 (2.1,1.967) (0,0) 0.3
1.75 (1.28786,2.09598) (0.233481,0.515928) 0.161164 (0.900002,5.82137) 1.75189 1.14583 (0.407295,2.66326) (-0.078816,0.254857) 0.211144 (1.0401,2.48275) (-0.0528214,0.0919728) 0.196772 (1.70447,2.78154) (-0.0668532,0.316726) 0.179872 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.34284,2.22271) (0.219912,0.506928) 0.161164 (0.900002,5.82137) 1.75189 1.16149 (0.38759,2.72697) (-0.0788206,0.254855) 0.211144 (1.02689,2.50574) (-0.0528254,0.0919705) 0.196772 (1.68776,2.86072) (-0.0668533,0.316726) 0.179872 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.39435,2.34714) (0.206047,0.497732) 0.161164 (0.900002,5.82137) 1.75189 1.1783 (0.367892,2.79069) (-0.0787903,0.254865) 0.211144 (1.01368,2.52874) (-0.0528303,0.0919677) 0.196772 (1.67105,2.9399) (-0.0668532,0.316726) 0.179872 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.44231,2.46922) (0.191824,0.488298) 0.161164 (0.900002,5.82137) 1.75189 1.19648 (0.348183,2.8544) (-0.078835,0.254851) 0.211144 (1.00048,2.55173) (-0.0528234,0.0919716) 0.196772 (1.65433,3.01908) (-0.0668532,0.316726) 0.179872 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (1.48669,2.58892) (0.177525,0.478814) 0.161164 (0.900002,5.82137) 1.75189 1.21575 (0.328475,2.91811) (-0.0788314,0.254852) 0.211144 (0.987272,2.57472) (-0.0528269,0.0919696) 0.196772 (1.63762,3.09826) (-0.0668533,0.316726) 0.179872 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (1.52743,2.70621) (0.162957,0.469151) 0.161164 (0.900002,5.82137) 1.75189 1.23649 (0.308782,2.98183) (-0.0787749,0.254869) 0.211144 (0.974067,2.59771) (-0.0528214,0.0919728) 0.196772 (1.62091,3.17745) (-0.0668533,0.316726) 0.179872 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (1.56446,2.82104) (0.148115,0.459308) 0.161164 (0.900002,5.82137) 1.75189 1.25885 (0.289081,3.04555) (-0.078802,0.254861) 0.211144 (0.96086,2.62071) (-0.0528288,0.0919685) 0.196772 (1.60419,3.25663) (-0.0668533,0.316726) 0.179872 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (1.59777,2.9334) (0.133249,0.449447) 0.161164 (0.900002,5.82137) 1.75189 1.28258 (0.26937,3.10926) (-0.0788445,0.254848) 0.211144 (0.947653,2.6437) (-0.0528286,0.0919686) 0.196772 (1.58748,3.33581) (-0.0668533,0.316726) 0.179872 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (1.62734,3.04328) (0.118304,0.439535) 0.161164 (0.900002,5.82137) 1.75189 1.30787 (0.25048,3.17036) (-0.0755582,0.244408) 0.211144 (0.934445,2.66669) (-0.0528299,0.0919679) 0.196772 (1.57077,3.41499) (-0.0668534,0.316726) 0.179872 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (1.65318,3.15069) (0.10335,0.429616) 0.161164 (0.900002,5.82137) 1.75189 1.33472 (0.236303,3.21618) (-0.0567084,0.183261) 0.211144 (0.92124,2.68968) (-0.0528204,0.0919734) 0.196772 (1.55405,3.49417) (-0.0668536,0.316726) 0.179872 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (1.6753,3.25562) (0.0884651,0.419744) 0.161164 (0.900002,5.82137) 1.75189 1.36308 (0.225659,3.25053) (-0.0425769,0.137411) 0.211144 (0.908034,2.71268) (-0.0528241,0.0919712) 0.196772 (1.53734,3.57335) (-0.0668535,0.316726) 0.179872 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.5 (1.69373,3.35812) (0.0737385,0.409976) 0.161164 (0.900002,5.82137) 1.75189 1.39284 (0.217693,3.27629) (-0.0318652,0.103029) 0.211144 (0.894827,2.73567) (-0.0528287,0.0919686) 0.196772 (1.52063,3.65253) (-0.0668535,0.316726) 0.179872 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.75 (1.7085,3.45818) (0.0590841,0.400256) 0.161164 (0.900002,5.82137) 1.75189 1.42424 (0.211712,3.29562) (-0.0239234,0.0773246) 0.211144 (0.881619,2.75866) (-0.052831,0.0919673) 0.196772 (1.50391,3.73172) (-0.0668537,0.316726) 0.179872 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
5 (1.73301,3.5692) (0.0980171,0.444098) 0.161164 (0.900002,5.82137) 1.75189 1.35357 (0.207237,3.31011) (-0.0178986,0.0579769) 0.211144 (0.868413,2.78165) (-0.052826,0.0919702) 0.196772 (1.4892,3.80979) (-0.0588594,0.312307) 0.179872 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
5.25 (1.76976,3.70271) (0.146995,0.534032) 0.161164 (0.900002,5.82137) 1.75189 1.30219 (0.203875,3.32098) (-0.0134502,0.0434602) 0.211144 (0.855206,2.80465) (-0.0528265,0.0919699) 0.196772 (1.44613,3.84569) (-0.17226,0.143584) 0.179872 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
5.5 (1.78582,3.91759) (0.0642593,0.859506) 0.161164 (0.900002,5.82137) 1.75189 1.49617 (0.201356,3.32912) (-0.010074,0.0325714) 0.211144 (0.842001,2.82764) (-0.0528211,0.091973) 0.196772 (1.4192,3.76938) (-0.107741,-0.305248) 0.179872 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
5.75 (1.68038,4.14425) (-0.421784,0.906636) 0.161164 (0.900002,5.82137) 1.75189 2.00623 (0.199463,3.33523) (-0.00757322,0.0244582) 0.211144 (0.828795,2.85063) (-0.0528239,0.0919713) 0.196772 (1.48751,3.72599) (0.273246,-0.173555) 0.179872 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
6 (1.5749,4.37091) (-0.421908,0.906637) 0.161164 (0.900002,5.82137) 1.75189 2.00635 (0.197634,3.33998) (-0.00731706,0.0189906) 0.211144 (0.815587,2.87362) (-0.052829,0.0919684) 0.196772 (1.55582,3.68259) (0.273227,-0.173584) 0.179872 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
6.25 (1.46945,4.59757) (-0.421809,0.906655) 0.161164 (0.900002,5.82137) 1.75189 2.00625 (0.195418,3.3437) (-0.0088608,0.0148601) 0.211144 (0.802518,2.89669) (-0.052277,0.0922833) 0.196772 (1.62412,3.63919) (0.273202,-0.173624) 0.179872 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
6.5 (1.36397,4.82423) (-0.421909,0.906627) 0.161164 (0.900002,5.82137) 1.75189 2.00635 (0.192731,3.34653) (-0.0107489,0.0113441) 0.211144 (0.789817,2.91997) (-0.0508029,0.0931029) 0.196772 (1.69243,3.5958) (0.273241,-0.173562) 0.179872 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
6.75 (1.2585,5.05088) (-0.421892,0.906627) 0.161164 (0.900002,5.82137) 1.75189 2.00634 (0.189735,3.34844) (-0.011986,0.00764092) 0.211144 (0.777391,2.94339) (-0.0497052,0.0936936) 0.196772 (1.76074,3.5524) (0.273232,-0.173578) 0.179872 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
7 (1.16887,5.24351) (-0.358493,0.770494) 0.161164 (0.900002,5.82137) 1.75189 2.00628 (0.186592,3.34947) (-0.0125708,0.00411633) 0.211144 (0.76516,2.96692) (-0.0489236,0.0941041) 0.196772 (1.81295,3.51921) (0.208875,-0.132756) 0.179872 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
7.25 (1.10165,5.388) (-0.268879,0.577965) 0.161164 (0.900002,5.82137) 1.75189 2.00623 (0.183458,3.34964) (-0.0125378,0.000678834) 0.211144 (0.753056,2.99051) (-0.0484172,0.0943656) 0.196772 (1.85214,3.49433) (0.156735,-0.0995382) 0.179872 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
