timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4
0 (1.13565,1.39712) (0,0) 0.191328 (0.900002,5.82137) 1.5444 0 (0.585075,2.27021) (0,0) 0.177958 (1.12265,2.20487) (0,0) 0.178765 (0,1.39712) (0,0) 0.3 (2.1,1.39712) (0,0) 0.3
0.25 (1.12621,1.40791) (-0.0377542,0.0431742) 0.191328 (0.900002,5.82137) 1.5444 2.28932 (0.560962,2.36192) (-0.0964548,0.366854) 0.177958 (1.15868,2.26397) (0.144142,0.236414) 0.178765 (0,1.40791) (0,0) 0.3 (2.1,1.40791) (0,0) 0.3
0.5 (1.09447,1.47755) (-0.126976,0.27855) 0.191328 (0.900002,5.82137) 1.5444 1.9985 (0.536848,2.45364) (-0.0964562,0.366854) 0.177958 (1.19472,2.32307) (0.144148,0.23641) 0.178765 (0,1.47755) (0,0) 0.3 (2.1,1.47755) (0,0) 0.3
0.75 (1.02794,1.70316) (-0.266121,0.902431) 0.191328 (0.900002,5.82137) 1.5444 1.85756 (0.512727,2.54535) (-0.0964824,0.366847) 0.177958 (1.23075,2.38218) (0.144128,0.236422) 0.178765 (0,1.70316) (0,0) 0.3 (2.1,1.70316) (0,0) 0.3
1 (0.986538,1.94412) (-0.165587,0.963834) 0.191328 (0.900002,5.82137) 1.5444 1.74094 (0.479103,2.63402) (-0.134498,0.354677) 0.177958 (1.26679,2.44129) (0.144128,0.236422) 0.178765 (0,1.94412) (0,0) 0.3 (2.1,1.94412) (0,0) 0.3
1.25 (0.965009,2.19096) (-0.0861189,0.987353) 0.191328 (0.900002,5.82137) 1.5444 1.6578 (0.4555,2.72587) (-0.0944094,0.367386) 0.177958 (1.30282,2.50039) (0.144152,0.236408) 0.178765 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (0.960544,2.44093) (-0.0178592,0.999889) 0.191328 (0.900002,5.82137) 1.5444 1.58866 (0.432718,2.81792) (-0.0911283,0.368214) 0.177958 (1.33886,2.55949) (0.144143,0.236413) 0.178765 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (0.95605,2.69088) (-0.0179771,0.999806) 0.191328 (0.900002,5.82137) 1.5444 1.58877 (0.409947,2.90997) (-0.0910857,0.368224) 0.177958 (1.3749,2.61859) (0.144151,0.236409) 0.178765 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (0.951565,2.94083) (-0.01794,0.999811) 0.191328 (0.900002,5.82137) 1.5444 1.58874 (0.387173,3.00203) (-0.0910945,0.368222) 0.177958 (1.41093,2.6777) (0.144133,0.236419) 0.178765 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.947099,3.19079) (-0.0178615,0.999819) 0.191328 (0.900002,5.82137) 1.5444 1.58866 (0.365435,3.08992) (-0.0869533,0.351557) 0.177958 (1.44697,2.7368) (0.144146,0.236411) 0.178765 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.942625,3.44074) (-0.0178963,0.999826) 0.191328 (0.900002,5.82137) 1.5444 1.58869 (0.349112,3.15583) (-0.0652898,0.263648) 0.177958 (1.48301,2.7959) (0.144164,0.2364) 0.178765 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
