timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.00118,1.08758) (0,0) 0.126051 (0.900002,5.82137) 1.51185 0 (0.571757,2.30333) (0,0) 0.141648 (0.927687,2.22155) (0,0) 0.148423 (1.60084,2.38736) (0,0) 0.199109 (1.54158,2.37412) (0,0) 0.124161 (0,1.08758) (0,0) 0.3 (2.1,1.08758) (0,0) 0.3
0.25 (0.995834,1.33754) (-0.0213648,0.999807) 0.126051 (0.900002,5.82137) 1.51185 1.59216 (0.553157,2.34821) (-0.0744006,0.179516) 0.141648 (0.930986,2.2443) (0.013196,0.0909877) 0.148423 (1.67996,2.41474) (0.316481,0.109543) 0.199109 (1.49475,2.36366) (-0.187314,-0.0418412) 0.124161 (0,1.33754) (0,0) 0.3 (2.1,1.33754) (0,0) 0.3
0.5 (1.02033,1.58032) (0.0979884,0.971125) 0.126051 (0.900002,5.82137) 1.51185 1.47023 (0.534557,2.39308) (-0.0743999,0.179516) 0.141648 (0.897881,2.24468) (-0.13242,0.00154253) 0.148423 (1.75822,2.44451) (0.313019,0.119076) 0.199109 (1.44912,2.34965) (-0.182515,-0.0560514) 0.124161 (0,1.58032) (0,0) 0.3 (2.1,1.58032) (0,0) 0.3
0.75 (1.01975,1.72794) (-0.00233257,0.590491) 0.126051 (0.900002,5.82137) 1.51185 1.57475 (0.51596,2.43796) (-0.0743859,0.179522) 0.141648 (0.867472,2.25777) (-0.121638,0.0523619) 0.148423 (1.76602,2.52787) (0.0312282,0.333444) 0.199109 (1.45841,2.3789) (0.0371861,0.117007) 0.124161 (0,1.72794) (0,0) 0.3 (2.1,1.72794) (0,0) 0.3
1 (1.04406,1.97005) (0.0972394,0.968438) 0.126051 (0.900002,5.82137) 1.51185 1.47072 (0.497358,2.48284) (-0.0744079,0.179513) 0.141648 (0.835324,2.26568) (-0.128593,0.0316456) 0.148423 (1.77383,2.61123) (0.0312172,0.333445) 0.199109 (1.47403,2.42427) (0.0624713,0.181479) 0.124161 (0,1.97005) (0,0) 0.3 (2.1,1.97005) (0,0) 0.3
1.25 (1.06931,2.21118) (0.101013,0.964534) 0.126051 (0.900002,5.82137) 1.51185 1.46645 (0.478758,2.52772) (-0.074399,0.179517) 0.141648 (0.803214,2.27375) (-0.128438,0.0322662) 0.148423 (1.78163,2.6946) (0.0312105,0.333445) 0.199109 (1.48965,2.46964) (0.0624617,0.181482) 0.124161 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (1.05761,2.46089) (-0.0468165,0.998847) 0.126051 (0.900002,5.82137) 1.51185 1.61763 (0.460156,2.5726) (-0.074411,0.179512) 0.141648 (0.784398,2.30099) (-0.075265,0.108962) 0.148423 (1.78944,2.77796) (0.0312214,0.333444) 0.199109 (1.50527,2.51501) (0.0624816,0.181475) 0.124161 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.04591,2.71061) (-0.0467836,0.998855) 0.126051 (0.900002,5.82137) 1.51185 1.6176 (0.441551,2.61748) (-0.074417,0.179509) 0.141648 (0.770352,2.33097) (-0.0561851,0.11992) 0.148423 (1.79725,2.86132) (0.0312648,0.33344) 0.199109 (1.52088,2.56038) (0.0624646,0.181481) 0.124161 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.03419,2.96036) (-0.0468902,0.998994) 0.126051 (0.900002,5.82137) 1.51185 1.6177 (0.42295,2.66236) (-0.0744068,0.179513) 0.141648 (0.756305,2.36095) (-0.0561862,0.119919) 0.148423 (1.80506,2.94468) (0.0312278,0.333444) 0.199109 (1.5365,2.60575) (0.0624732,0.181478) 0.124161 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.02248,3.21009) (-0.0468269,0.998928) 0.126051 (0.900002,5.82137) 1.51185 1.61764 (0.404346,2.70723) (-0.0744137,0.17951) 0.141648 (0.742258,2.39093) (-0.0561899,0.119917) 0.148423 (1.81286,3.02804) (0.0311986,0.333447) 0.199109 (1.55212,2.65112) (0.062468,0.18148) 0.124161 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.01077,3.4598) (-0.0468573,0.998832) 0.126051 (0.900002,5.82137) 1.51185 1.61767 (0.385747,2.75211) (-0.0743949,0.179518) 0.141648 (0.728215,2.42091) (-0.0561702,0.119927) 0.148423 (1.82066,3.1114) (0.0312028,0.333446) 0.199109 (1.56773,2.69649) (0.0624573,0.181484) 0.124161 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (0.999076,3.70952) (-0.0467659,0.998898) 0.126051 (0.900002,5.82137) 1.51185 1.61758 (0.367148,2.79699) (-0.0743972,0.179517) 0.141648 (0.714171,2.45089) (-0.0561784,0.119923) 0.148423 (1.82788,3.18846) (0.0288693,0.308227) 0.199109 (1.58335,2.74186) (0.06247,0.181479) 0.124161 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (0.987363,3.95925) (-0.046852,0.998919) 0.126051 (0.900002,5.82137) 1.51185 1.61766 (0.34855,2.84187) (-0.0743935,0.179519) 0.141648 (0.700126,2.48087) (-0.0561798,0.119922) 0.148423 (1.83331,3.2466) (0.0217319,0.232565) 0.199109 (1.59897,2.78723) (0.0624697,0.181479) 0.124161 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.975645,4.20897) (-0.0468708,0.99889) 0.126051 (0.900002,5.82137) 1.51185 1.61768 (0.329951,2.88675) (-0.0743973,0.179517) 0.141648 (0.68608,2.51085) (-0.0561829,0.119921) 0.148423 (1.83759,3.29498) (0.0171305,0.193507) 0.199109 (1.61459,2.8326) (0.0624846,0.181474) 0.124161 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.963928,4.45871) (-0.0468694,0.99893) 0.126051 (0.900002,5.82137) 1.51185 1.61768 (0.311355,2.93163) (-0.074381,0.179524) 0.141648 (0.672035,2.54083) (-0.0561813,0.119921) 0.148423 (1.84048,3.33836) (0.0115443,0.173537) 0.199109 (1.63021,2.87796) (0.0624819,0.181475) 0.124161 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.952213,4.70841) (-0.0468602,0.998811) 0.126051 (0.900002,5.82137) 1.51185 1.61768 (0.292756,2.97651) (-0.074399,0.179517) 0.141648 (0.657989,2.57081) (-0.0561819,0.119921) 0.148423 (1.84059,3.37894) (0.000461329,0.162334) 0.199109 (1.64583,2.92333) (0.0624611,0.181482) 0.124161 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.940498,4.95813) (-0.0468615,0.998894) 0.126051 (0.900002,5.82137) 1.51185 1.61768 (0.274156,3.02139) (-0.0743976,0.179517) 0.141648 (0.643942,2.60079) (-0.0561887,0.119918) 0.148423 (1.8342,3.41601) (-0.0255832,0.148262) 0.199109 (1.66144,2.9687) (0.062463,0.181482) 0.124161 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.930387,5.17392) (-0.0404428,0.863171) 0.126051 (0.900002,5.82137) 1.51185 1.61762 (0.255554,3.06627) (-0.0744093,0.179512) 0.141648 (0.629896,2.63077) (-0.0561839,0.11992) 0.148423 (1.82209,3.44889) (-0.0484378,0.131538) 0.199109 (1.67706,3.01407) (0.0624702,0.181479) 0.124161 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.5 (0.922791,5.33578) (-0.030382,0.647411) 0.126051 (0.900002,5.82137) 1.51185 1.61769 (0.236957,3.11115) (-0.074389,0.179521) 0.141648 (0.615851,2.66075) (-0.0561807,0.119922) 0.148423 (1.80927,3.48069) (-0.051267,0.127191) 0.199109 (1.69268,3.05944) (0.0624698,0.181479) 0.124161 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.75 (0.91709,5.45717) (-0.0228067,0.485573) 0.126051 (0.900002,5.82137) 1.51185 1.61773 (0.218367,3.15603) (-0.0743573,0.179534) 0.141648 (0.601805,2.69073) (-0.0561835,0.11992) 0.148423 (1.79587,3.51179) (-0.0536083,0.124386) 0.199109 (1.70829,3.10481) (0.06247,0.181479) 0.124161 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
