timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.07431,1.23167) (0,0) 0.201458 (0.900002,5.82137) 1.84467 0 (0.50262,2.32922) (0,0) 0.204314 (0.893992,2.39142) (0,0) 0.184805 (1.69998,2.27264) (0,0) 0.217108 (1.52758,2.26564) (0,0) 0.208437 (0,1.23167) (0,0) 0.3 (2.1,1.23167) (0,0) 0.3
0.25 (1.06481,1.48148) (-0.0379954,0.999237) 0.201458 (0.900002,5.82137) 1.84467 1.6088 (0.479402,2.39418) (-0.0928716,0.25984) 0.204314 (0.879971,2.4785) (-0.0560824,0.348319) 0.184805 (1.79415,2.30328) (0.376699,0.122582) 0.217108 (1.46685,2.29862) (-0.242907,0.131925) 0.208437 (0,1.48148) (0,0) 0.3 (2.1,1.48148) (0,0) 0.3
0.5 (1.02866,1.73104) (-0.144622,0.998234) 0.201458 (0.900002,5.82137) 1.84467 1.71467 (0.456186,2.45914) (-0.0928641,0.259843) 0.204314 (0.856207,2.56344) (-0.095055,0.339758) 0.184805 (1.85978,2.37745) (0.262523,0.296666) 0.217108 (1.43436,2.35087) (-0.129943,0.208991) 0.208437 (0,1.73104) (0,0) 0.3 (2.1,1.73104) (0,0) 0.3
0.75 (0.995923,1.89449) (-0.130935,0.6538) 0.201458 (0.900002,5.82137) 1.84467 1.76845 (0.432966,2.5241) (-0.0928812,0.259836) 0.204314 (0.815092,2.64147) (-0.164463,0.312127) 0.184805 (1.87213,2.47571) (0.0493843,0.393052) 0.217108 (1.45045,2.41807) (0.0643617,0.268822) 0.208437 (0,1.89449) (0,0) 0.3 (2.1,1.89449) (0,0) 0.3
1 (0.996801,2.14234) (0.00351409,0.991415) 0.201458 (0.900002,5.82137) 1.84467 1.56725 (0.40558,2.58742) (-0.109542,0.253264) 0.204314 (0.772053,2.71846) (-0.172155,0.307951) 0.184805 (1.88397,2.57404) (0.0473378,0.393304) 0.217108 (1.46706,2.48515) (0.0664473,0.268314) 0.208437 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (1.00191,2.38861) (0.0204181,0.98508) 0.201458 (0.900002,5.82137) 1.84467 1.55007 (0.373768,2.64863) (-0.127248,0.244846) 0.204314 (0.729212,2.79556) (-0.171365,0.308392) 0.184805 (1.89383,2.67258) (0.0394643,0.394172) 0.217108 (1.48574,2.55169) (0.0746801,0.26614) 0.208437 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (1.01036,2.63328) (0.0337986,0.978684) 0.201458 (0.900002,5.82137) 1.84467 1.53628 (0.338385,2.70785) (-0.141532,0.236877) 0.204314 (0.686581,2.87277) (-0.170525,0.308857) 0.184805 (1.90299,2.77119) (0.0366501,0.394443) 0.217108 (1.50516,2.61801) (0.0776813,0.26528) 0.208437 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.02289,2.87538) (0.0501331,0.968409) 0.201458 (0.900002,5.82137) 1.84467 1.51907 (0.30206,2.76649) (-0.145301,0.234584) 0.204314 (0.642041,2.9489) (-0.178159,0.304517) 0.184805 (1.90984,2.86999) (0.0273997,0.395194) 0.217108 (1.52718,2.68351) (0.0880791,0.262011) 0.208437 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.01589,3.12483) (-0.027977,0.99777) 0.201458 (0.900002,5.82137) 1.84467 1.59883 (0.264978,2.82466) (-0.14833,0.23268) 0.204314 (0.598275,3.02548) (-0.175062,0.306308) 0.184805 (1.91559,2.96886) (0.0229762,0.395476) 0.217108 (1.5505,2.74856) (0.0932985,0.260199) 0.208437 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.00516,3.37459) (-0.042923,0.999034) 0.201458 (0.900002,5.82137) 1.84467 1.61373 (0.229503,2.88383) (-0.141898,0.236658) 0.204314 (0.552878,3.1011) (-0.181588,0.302485) 0.184805 (1.9183,3.06786) (0.0108589,0.395994) 0.217108 (1.57508,2.81315) (0.0983052,0.258349) 0.208437 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.994418,3.62435) (-0.0429814,0.999074) 0.201458 (0.900002,5.82137) 1.84467 1.61379 (0.194843,2.94347) (-0.138639,0.238582) 0.204314 (0.506674,3.17623) (-0.184818,0.300522) 0.184805 (1.91647,3.16688) (-0.0073269,0.396075) 0.217108 (1.59965,2.87773) (0.0983041,0.258349) 0.208437 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (0.983689,3.87412) (-0.0429164,0.999084) 0.201458 (0.900002,5.82137) 1.84467 1.61373 (0.160191,3.00312) (-0.138609,0.238599) 0.204314 (0.460462,3.25136) (-0.184847,0.300504) 0.184805 (1.92073,3.25474) (0.0170416,0.351436) 0.217108 (1.62423,2.94232) (0.0983033,0.258349) 0.208437 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
