timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5
0 (1.06251,1.2614) (0,0) 0.122208 (0.900002,5.82137) 1.58037 0 (0.404485,2.25484) (0,0) 0.190695 (1.17535,2.25332) (0,0) 0.163664 (1.65319,2.3388) (0,0) 0.195171 (0,1.2614) (0,0) 0.3 (2.1,1.2614) (0,0) 0.3
0.25 (1.0305,1.28297) (-0.128061,0.0862723) 0.122208 (0.900002,5.82137) 1.58037 2.54875 (0.38978,2.33153) (-0.0588208,0.306759) 0.190695 (1.16508,2.32123) (-0.0411159,0.271632) 0.163664 (1.68111,2.43417) (0.111688,0.381445) 0.195171 (0,1.28297) (0,0) 0.3 (2.1,1.28297) (0,0) 0.3
0.5 (1.02333,1.53286) (-0.0286775,0.999542) 0.122208 (0.900002,5.82137) 1.58037 1.59948 (0.375074,2.40822) (-0.0588226,0.306759) 0.190695 (1.14045,2.38534) (-0.0985199,0.256453) 0.163664 (1.70903,2.52953) (0.111681,0.381447) 0.195171 (0,1.53286) (0,0) 0.3 (2.1,1.53286) (0,0) 0.3
0.75 (0.98951,1.7773) (-0.135273,0.977754) 0.122208 (0.900002,5.82137) 1.58037 1.70827 (0.360371,2.48491) (-0.0588148,0.306761) 0.190695 (1.14265,2.45399) (0.00882463,0.274585) 0.163664 (1.73696,2.62489) (0.111684,0.381446) 0.195171 (0,1.7773) (0,0) 0.3 (2.1,1.7773) (0,0) 0.3
1 (0.955746,2.02147) (-0.135056,0.976697) 0.122208 (0.900002,5.82137) 1.58037 1.7082 (0.345662,2.5616) (-0.058833,0.306757) 0.190695 (1.14486,2.52264) (0.00882459,0.274585) 0.163664 (1.76488,2.72025) (0.111697,0.381442) 0.195171 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (0.922056,2.26529) (-0.134761,0.97526) 0.122208 (0.900002,5.82137) 1.58037 1.70811 (0.330958,2.63829) (-0.0588161,0.30676) 0.190695 (1.14706,2.59128) (0.00882459,0.274585) 0.163664 (1.7928,2.81561) (0.11168,0.381447) 0.195171 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (0.888445,2.50871) (-0.134445,0.973716) 0.122208 (0.900002,5.82137) 1.58037 1.708 (0.316249,2.71498) (-0.0588378,0.306756) 0.190695 (1.14927,2.65993) (0.00882449,0.274585) 0.163664 (1.82073,2.91097) (0.111712,0.381438) 0.195171 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (0.854932,2.75166) (-0.13405,0.971789) 0.122208 (0.900002,5.82137) 1.58037 1.70787 (0.301545,2.79167) (-0.0588177,0.30676) 0.190695 (1.15148,2.72858) (0.00882452,0.274585) 0.163664 (1.84866,3.00633) (0.111735,0.381431) 0.195171 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (0.858612,3.00164) (0.0147177,0.999899) 0.122208 (0.900002,5.82137) 1.58037 1.55608 (0.286833,2.86836) (-0.0588466,0.306754) 0.190695 (1.13138,2.79425) (-0.0803919,0.262701) 0.163664 (1.87658,3.10169) (0.111659,0.381453) 0.195171 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.862298,3.25163) (0.0147472,0.99996) 0.122208 (0.900002,5.82137) 1.58037 1.55605 (0.272133,2.94505) (-0.0588001,0.306763) 0.190695 (1.09697,2.85369) (-0.13764,0.23776) 0.163664 (1.89986,3.18119) (0.0931164,0.318002) 0.195171 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.865975,3.5016) (0.0147048,0.999882) 0.122208 (0.900002,5.82137) 1.58037 1.55609 (0.257436,3.02174) (-0.0587886,0.306766) 0.190695 (1.05142,2.90509) (-0.18221,0.205607) 0.163664 (1.91729,3.24082) (0.0697262,0.238499) 0.195171 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (0.869646,3.75157) (0.0146865,0.999878) 0.122208 (0.900002,5.82137) 1.58037 1.55611 (0.242729,3.09843) (-0.0588278,0.306758) 0.190695 (1.00586,2.95649) (-0.182216,0.205601) 0.163664 (1.93038,3.28552) (0.0523611,0.178827) 0.195171 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (0.873313,4.00154) (0.0146674,0.999904) 0.122208 (0.900002,5.82137) 1.58037 1.55613 (0.228962,3.16736) (-0.0550652,0.275726) 0.190695 (0.960311,3.0079) (-0.182202,0.205614) 0.163664 (1.94019,3.31906) (0.0392692,0.134134) 0.195171 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.876976,4.25151) (0.0146498,0.999858) 0.122208 (0.900002,5.82137) 1.58037 1.55615 (0.215,3.23202) (-0.0558501,0.25862) 0.190695 (0.914758,3.0593) (-0.182213,0.205604) 0.163664 (1.94757,3.34421) (0.0295026,0.100621) 0.195171 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.880645,4.50146) (0.0146777,0.9998) 0.122208 (0.900002,5.82137) 1.58037 1.55612 (0.200787,3.29438) (-0.0568505,0.249454) 0.190695 (0.869203,3.1107) (-0.18222,0.205597) 0.163664 (1.95309,3.36306) (0.0220834,0.0753744) 0.195171 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.884303,4.75141) (0.0146324,0.999824) 0.122208 (0.900002,5.82137) 1.58037 1.55616 (0.18631,3.3555) (-0.0579107,0.244474) 0.190695 (0.823652,3.1621) (-0.182202,0.205614) 0.163664 (1.95722,3.37719) (0.0165275,0.0565475) 0.195171 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
