timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5
0 (0.904647,1.15835) (0,0) 0.178596 (0.900002,5.82137) 1.57696 0 (0.433759,2.26356) (0,0) 0.205584 (1.19542,2.26252) (0,0) 0.165001 (1.43957,2.38919) (0,0) 0.134708 (0,1.15835) (0,0) 0.3 (2.1,1.15835) (0,0) 0.3
0.25 (0.904402,1.40835) (-0.000979668,1.00002) 0.178596 (0.900002,5.82137) 1.57696 1.57178 (0.426191,2.29794) (-0.0302732,0.137501) 0.205584 (1.18563,2.25462) (-0.0391507,-0.0315991) 0.165001 (1.45161,2.4126) (0.0481715,0.0936395) 0.134708 (0,1.40835) (0,0) 0.3 (2.1,1.40835) (0,0) 0.3
0.5 (0.889815,1.6573) (-0.0583473,0.995778) 0.178596 (0.900002,5.82137) 1.57696 1.62932 (0.418623,2.33231) (-0.0302717,0.137502) 0.205584 (1.18928,2.25986) (0.0146017,0.0209497) 0.165001 (1.46366,2.43601) (0.04817,0.0936403) 0.134708 (0,1.6573) (0,0) 0.3 (2.1,1.6573) (0,0) 0.3
0.75 (0.875234,1.90616) (-0.0583235,0.995459) 0.178596 (0.900002,5.82137) 1.57696 1.62932 (0.411057,2.36669) (-0.0302644,0.137503) 0.205584 (1.19191,2.2788) (0.0105,0.0757627) 0.165001 (1.4757,2.45942) (0.0481761,0.0936372) 0.134708 (0,1.90616) (0,0) 0.3 (2.1,1.90616) (0,0) 0.3
1 (0.860658,2.15496) (-0.0583031,0.995185) 0.178596 (0.900002,5.82137) 1.57696 1.62931 (0.403489,2.40107) (-0.0302715,0.137502) 0.205584 (1.19347,2.31189) (0.00626408,0.132368) 0.165001 (1.48774,2.48283) (0.0481713,0.0936397) 0.134708 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (0.846089,2.40366) (-0.0582749,0.994812) 0.178596 (0.900002,5.82137) 1.57696 1.62931 (0.39592,2.43544) (-0.0302786,0.1375) 0.205584 (1.19369,2.36299) (0.000874604,0.204386) 0.165001 (1.49979,2.50624) (0.0481759,0.0936373) 0.134708 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (0.850016,2.65363) (0.0157075,0.999888) 0.178596 (0.900002,5.82137) 1.57696 1.55509 (0.388352,2.46982) (-0.030269,0.137502) 0.205584 (1.17851,2.41178) (-0.0607109,0.195163) 0.165001 (1.51183,2.52965) (0.0481693,0.0936407) 0.134708 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (0.85394,2.9036) (0.0156957,0.999862) 0.178596 (0.900002,5.82137) 1.57696 1.5551 (0.380786,2.50419) (-0.0302664,0.137503) 0.205584 (1.15618,2.45774) (-0.0893292,0.183833) 0.165001 (1.52387,2.55306) (0.0481614,0.0936447) 0.134708 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (0.857886,3.15357) (0.0157845,0.999881) 0.178596 (0.900002,5.82137) 1.57696 1.55501 (0.373219,2.53857) (-0.0302679,0.137503) 0.205584 (1.13065,2.502) (-0.102139,0.177037) 0.165001 (1.53591,2.57647) (0.048165,0.0936429) 0.134708 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.861828,3.40353) (0.0157669,0.999865) 0.178596 (0.900002,5.82137) 1.57696 1.55503 (0.365652,2.57294) (-0.0302655,0.137503) 0.205584 (1.10383,2.54549) (-0.107253,0.173986) 0.165001 (1.54796,2.59988) (0.0481741,0.0936382) 0.134708 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.865783,3.6535) (0.0158181,0.999859) 0.178596 (0.900002,5.82137) 1.57696 1.55498 (0.358089,2.60732) (-0.0302541,0.137506) 0.205584 (1.07669,2.58879) (-0.108553,0.173178) 0.165001 (1.56,2.62329) (0.0481671,0.0936418) 0.134708 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
