timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.11199,1.09378) (0,0) 0.123944 (0.900002,5.82137) 1.90707 0 (0.515088,2.21834) (0,0) 0.145717 (0.895536,2.25557) (0,0) 0.203753 (1.69442,2.27556) (0,0) 0.169272 (1.69877,2.28464) (0,0) 0.206711 (0,1.09378) (0,0) 0.3 (2.1,1.09378) (0,0) 0.3
0.25 (1.10078,1.34353) (-0.0448082,0.999034) 0.123944 (0.900002,5.82137) 1.90707 1.61562 (0.501987,2.25762) (-0.0524043,0.157122) 0.145717 (0.889748,2.30629) (-0.0231504,0.202881) 0.203753 (1.66674,2.25822) (-0.110692,-0.0693612) 0.169272 (1.72727,2.34417) (0.114003,0.238126) 0.206711 (0,1.34353) (0,0) 0.3 (2.1,1.34353) (0,0) 0.3
0.5 (1.10438,1.59145) (0.0143763,0.991647) 0.123944 (0.900002,5.82137) 1.90707 1.5563 (0.488888,2.2969) (-0.0523994,0.157123) 0.145717 (0.873115,2.35456) (-0.0665349,0.193054) 0.203753 (1.64772,2.23167) (-0.0760946,-0.106175) 0.169272 (1.76571,2.39782) (0.153793,0.214589) 0.206711 (0,1.59145) (0,0) 0.3 (2.1,1.59145) (0,0) 0.3
0.75 (1.11076,1.83876) (0.0255124,0.989271) 0.123944 (0.900002,5.82137) 1.90707 1.54501 (0.475787,2.33618) (-0.0524028,0.157122) 0.145717 (0.854498,2.40209) (-0.0744672,0.190135) 0.203753 (1.62877,2.20508) (-0.0757859,-0.106396) 0.169272 (1.80401,2.45158) (0.153169,0.215034) 0.206711 (0,1.83876) (0,0) 0.3 (2.1,1.83876) (0,0) 0.3
1 (1.11776,2.08575) (0.0280292,0.987938) 0.123944 (0.900002,5.82137) 1.90707 1.54243 (0.462688,2.37546) (-0.0523969,0.157124) 0.145717 (0.835513,2.44948) (-0.0759372,0.189553) 0.203753 (1.59615,2.20362) (-0.130497,-0.00583856) 0.169272 (1.80998,2.51731) (0.023911,0.262924) 0.206711 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (1.125,2.33245) (0.0289313,0.986796) 0.123944 (0.900002,5.82137) 1.90707 1.54149 (0.449452,2.4147) (-0.0529441,0.156941) 0.145717 (0.816468,2.49684) (-0.0761831,0.189454) 0.203753 (1.58524,2.2344) (-0.0436187,0.12313) 0.169272 (1.81597,2.58304) (0.0239447,0.26292) 0.206711 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (1.13245,2.57875) (0.0298071,0.985225) 0.123944 (0.900002,5.82137) 1.90707 1.54055 (0.436108,2.4539) (-0.0533729,0.156795) 0.145717 (0.797341,2.54417) (-0.0765053,0.189324) 0.203753 (1.59235,2.26627) (0.0284307,0.127496) 0.169272 (1.82195,2.64877) (0.0239178,0.262923) 0.206711 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.11458,2.82812) (-0.071478,0.997452) 0.123944 (0.900002,5.82137) 1.90707 1.64233 (0.422663,2.49306) (-0.0537829,0.156655) 0.145717 (0.778314,2.59155) (-0.0761087,0.189484) 0.203753 (1.59946,2.29815) (0.0284244,0.127498) 0.169272 (1.82793,2.7145) (0.0239292,0.262922) 0.206711 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.09669,3.07747) (-0.0715748,0.997419) 0.123944 (0.900002,5.82137) 1.90707 1.64243 (0.409217,2.53223) (-0.0537829,0.156655) 0.145717 (0.759287,2.63892) (-0.0761087,0.189484) 0.203753 (1.60657,2.33002) (0.0284285,0.127497) 0.169272 (1.83392,2.78023) (0.0239352,0.262921) 0.206711 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.07882,3.32683) (-0.0714668,0.997449) 0.123944 (0.900002,5.82137) 1.90707 1.64232 (0.395771,2.57139) (-0.0537829,0.156655) 0.145717 (0.74026,2.68629) (-0.0761087,0.189484) 0.203753 (1.61367,2.3619) (0.0284265,0.127497) 0.169272 (1.8399,2.84596) (0.0239356,0.262921) 0.206711 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.06095,3.57619) (-0.0714926,0.997445) 0.123944 (0.900002,5.82137) 1.90707 1.64235 (0.382326,2.61055) (-0.0537829,0.156655) 0.145717 (0.721233,2.73366) (-0.0761087,0.189484) 0.203753 (1.62078,2.39377) (0.0284258,0.127497) 0.169272 (1.84589,2.91169) (0.0239534,0.26292) 0.206711 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (1.04309,3.82555) (-0.0714129,0.997435) 0.123944 (0.900002,5.82137) 1.90707 1.64227 (0.36888,2.64972) (-0.0537829,0.156655) 0.145717 (0.702205,2.78103) (-0.0761087,0.189484) 0.203753 (1.62788,2.42564) (0.0284192,0.127499) 0.169272 (1.85187,2.97742) (0.0239238,0.262922) 0.206711 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (1.02522,4.07491) (-0.0714976,0.997434) 0.123944 (0.900002,5.82137) 1.90707 1.64236 (0.355434,2.68888) (-0.0537829,0.156655) 0.145717 (0.683178,2.8284) (-0.0761087,0.189484) 0.203753 (1.63499,2.45752) (0.0284346,0.127495) 0.169272 (1.85785,3.04315) (0.0239361,0.262921) 0.206711 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (1.00735,4.32426) (-0.0714754,0.997386) 0.123944 (0.900002,5.82137) 1.90707 1.64234 (0.341988,2.72805) (-0.0537829,0.156655) 0.145717 (0.664151,2.87577) (-0.0761087,0.189484) 0.203753 (1.6421,2.48939) (0.028425,0.127498) 0.169272 (1.86384,3.10888) (0.0239435,0.262921) 0.206711 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.98947,4.57361) (-0.0715173,0.997405) 0.123944 (0.900002,5.82137) 1.90707 1.64238 (0.328543,2.76721) (-0.0537829,0.156655) 0.145717 (0.645124,2.92314) (-0.0761087,0.189484) 0.203753 (1.6492,2.52127) (0.0284265,0.127497) 0.169272 (1.86983,3.17461) (0.0239537,0.26292) 0.206711 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.971589,4.82299) (-0.0715218,0.997529) 0.123944 (0.900002,5.82137) 1.90707 1.64237 (0.315097,2.80637) (-0.0537829,0.156655) 0.145717 (0.626097,2.97051) (-0.0761087,0.189484) 0.203753 (1.65631,2.55314) (0.0284245,0.127498) 0.169272 (1.87581,3.24034) (0.0239349,0.262921) 0.206711 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.953723,5.07235) (-0.0714636,0.997439) 0.123944 (0.900002,5.82137) 1.90707 1.64232 (0.301651,2.84554) (-0.0537829,0.156655) 0.145717 (0.60707,3.01788) (-0.0761087,0.189484) 0.203753 (1.66342,2.58502) (0.0284312,0.127496) 0.169272 (1.88179,3.30607) (0.0239247,0.262922) 0.206711 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.940295,5.25959) (-0.0537124,0.748947) 0.123944 (0.900002,5.82137) 1.90707 1.64239 (0.288205,2.8847) (-0.053783,0.156655) 0.145717 (0.588042,3.06525) (-0.0761086,0.189484) 0.203753 (1.67052,2.61689) (0.0284231,0.127498) 0.169272 (1.88778,3.3718) (0.0239507,0.26292) 0.206711 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.5 (0.930199,5.40003) (-0.0403855,0.561777) 0.123944 (0.900002,5.82137) 1.90707 1.64256 (0.27476,2.92386) (-0.0537831,0.156655) 0.145717 (0.569015,3.11263) (-0.0761085,0.189484) 0.203753 (1.67763,2.64876) (0.0284291,0.127497) 0.169272 (1.89376,3.43753) (0.0239363,0.262921) 0.206711 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
