timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.12736,1.104) (0,0) 0.12995 (0.900002,5.82137) 1.68134 0 (0.430133,2.39909) (0,0) 0.177528 (0.910186,2.24621) (0,0) 0.157316 (1.32272,2.21787) (0,0) 0.130992 (1.59481,2.38595) (0,0) 0.212489 (0,1.104) (0,0) 0.3 (2.1,1.104) (0,0) 0.3
0.25 (1.11534,1.3537) (-0.0480749,0.998808) 0.12995 (0.900002,5.82137) 1.68134 1.61889 (0.406118,2.47714) (-0.0960624,0.312181) 0.177528 (0.913569,2.27076) (0.0135335,0.0981784) 0.157316 (1.31851,2.20218) (-0.0168612,-0.0627491) 0.130992 (1.61055,2.45052) (0.0629325,0.258284) 0.212489 (0,1.3537) (0,0) 0.3 (2.1,1.3537) (0,0) 0.3
0.5 (1.10802,1.45911) (-0.0292754,0.421635) 0.12995 (0.900002,5.82137) 1.68134 1.64012 (0.382105,2.55518) (-0.09605,0.312185) 0.177528 (0.901441,2.32534) (-0.0485139,0.218334) 0.157316 (1.33603,2.21916) (0.0701001,0.0679166) 0.130992 (1.62628,2.51509) (0.0629175,0.258287) 0.212489 (0,1.45911) (0,0) 0.3 (2.1,1.45911) (0,0) 0.3
0.75 (1.10788,1.64039) (-0.000555322,0.725131) 0.12995 (0.900002,5.82137) 1.68134 1.57156 (0.358099,2.63323) (-0.0960232,0.312193) 0.177528 (0.883468,2.39923) (-0.0718907,0.295549) 0.157316 (1.38275,2.25392) (0.18689,0.13902) 0.130992 (1.642,2.57966) (0.0629099,0.258289) 0.212489 (0,1.64039) (0,0) 0.3 (2.1,1.64039) (0,0) 0.3
1 (1.10901,1.88895) (0.00450582,0.99423) 0.12995 (0.900002,5.82137) 1.68134 1.56626 (0.334084,2.71128) (-0.0960624,0.312181) 0.177528 (0.852625,2.46873) (-0.123373,0.278023) 0.157316 (1.41305,2.30365) (0.121179,0.198922) 0.130992 (1.65773,2.64423) (0.0629211,0.258287) 0.212489 (0,1.88895) (0,0) 0.3 (2.1,1.88895) (0,0) 0.3
1.25 (1.09903,2.13842) (-0.0399024,0.997867) 0.12995 (0.900002,5.82137) 1.68134 1.61076 (0.310071,2.78932) (-0.0960489,0.312185) 0.177528 (0.814192,2.53435) (-0.153732,0.262458) 0.157316 (1.43426,2.35788) (0.0848337,0.216927) 0.130992 (1.67347,2.70881) (0.062925,0.258286) 0.212489 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (1.08554,2.38805) (-0.0539418,0.998542) 0.12995 (0.900002,5.82137) 1.68134 1.62476 (0.286054,2.86737) (-0.0960679,0.312179) 0.177528 (0.775754,2.59996) (-0.15375,0.262447) 0.157316 (1.45547,2.41211) (0.0848528,0.21692) 0.130992 (1.6892,2.77338) (0.0629213,0.258287) 0.212489 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.07204,2.63769) (-0.0540304,0.998558) 0.12995 (0.900002,5.82137) 1.68134 1.62485 (0.262047,2.94542) (-0.0960288,0.312191) 0.177528 (0.737314,2.66557) (-0.153763,0.262439) 0.157316 (1.47668,2.46634) (0.0848538,0.21692) 0.130992 (1.70493,2.83795) (0.0629282,0.258285) 0.212489 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.05856,2.88733) (-0.053901,0.998547) 0.12995 (0.900002,5.82137) 1.68134 1.62472 (0.238033,3.02346) (-0.0960591,0.312182) 0.177528 (0.698871,2.73118) (-0.153769,0.262436) 0.157316 (1.49789,2.52057) (0.0848368,0.216926) 0.130992 (1.72065,2.90252) (0.062901,0.258292) 0.212489 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.04506,3.13696) (-0.0540246,0.998532) 0.12995 (0.900002,5.82137) 1.68134 1.62485 (0.214045,3.10151) (-0.0959509,0.312215) 0.177528 (0.660434,2.79679) (-0.153748,0.262448) 0.157316 (1.5191,2.5748) (0.0848202,0.216933) 0.130992 (1.73638,2.96709) (0.0628952,0.258293) 0.212489 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.03155,3.3866) (-0.0540392,0.998567) 0.12995 (0.900002,5.82137) 1.68134 1.62486 (0.192019,3.17387) (-0.0881022,0.289427) 0.177528 (0.621995,2.8624) (-0.153758,0.262442) 0.157316 (1.54031,2.62903) (0.0848409,0.216925) 0.130992 (1.75211,3.03166) (0.0629473,0.25828) 0.212489 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (1.01805,3.63622) (-0.0539892,0.998482) 0.12995 (0.900002,5.82137) 1.68134 1.62481 (0.172469,3.24364) (-0.0781999,0.279069) 0.177528 (0.583552,2.92801) (-0.153771,0.262435) 0.157316 (1.56152,2.68326) (0.0848392,0.216925) 0.130992 (1.76785,3.09624) (0.06293,0.258284) 0.212489 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (1.00457,3.88586) (-0.053919,0.998527) 0.12995 (0.900002,5.82137) 1.68134 1.62474 (0.16005,3.31236) (-0.0496771,0.274889) 0.177528 (0.545117,2.99362) (-0.153741,0.262452) 0.157316 (1.58273,2.7375) (0.0848424,0.216924) 0.130992 (1.78357,3.16081) (0.0628936,0.258293) 0.212489 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.991095,4.13548) (-0.0538954,0.998491) 0.12995 (0.900002,5.82137) 1.68134 1.62472 (0.151698,3.38026) (-0.0334085,0.271582) 0.177528 (0.506676,3.05923) (-0.153761,0.262441) 0.157316 (1.60394,2.79173) (0.0848482,0.216922) 0.130992 (1.7993,3.22538) (0.0629039,0.258291) 0.212489 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.977589,4.38512) (-0.0540221,0.99857) 0.12995 (0.900002,5.82137) 1.68134 1.62484 (0.144951,3.44767) (-0.0269872,0.269654) 0.177528 (0.468241,3.12485) (-0.153741,0.262453) 0.157316 (1.62515,2.84596) (0.0848341,0.216927) 0.130992 (1.81502,3.28996) (0.0628906,0.258294) 0.212489 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.964107,4.63476) (-0.0539307,0.998547) 0.12995 (0.900002,5.82137) 1.68134 1.62475 (0.139404,3.51483) (-0.0221865,0.268639) 0.177528 (0.4298,3.19046) (-0.153766,0.262438) 0.157316 (1.64636,2.90019) (0.0848423,0.216924) 0.130992 (1.83075,3.35453) (0.0629355,0.258283) 0.212489 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.95062,4.88439) (-0.0539457,0.998545) 0.12995 (0.900002,5.82137) 1.68134 1.62477 (0.134707,3.58185) (-0.0187877,0.268088) 0.177528 (0.39136,3.25607) (-0.15376,0.262441) 0.157316 (1.66757,2.95442) (0.0848196,0.216933) 0.130992 (1.84648,3.4191) (0.0629059,0.25829) 0.212489 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
