timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (0.997125,1.13246) (0,0) 0.157813 (0.900002,5.82137) 1.64539 0 (0.556668,2.28742) (0,0) 0.14421 (0.842509,2.30763) (0,0) 0.152984 (1.34991,2.35307) (0,0) 0.164173 (1.65064,2.2895) (0,0) 0.139331 (0,1.13246) (0,0) 0.3 (2.1,1.13246) (0,0) 0.3
0.25 (0.991956,1.38239) (-0.0206757,0.999724) 0.157813 (0.900002,5.82137) 1.64539 1.59147 (0.522554,2.37399) (-0.136457,0.34626) 0.14421 (0.849741,2.28076) (0.028929,-0.107463) 0.152984 (1.35719,2.38708) (0.0291475,0.136024) 0.164173 (1.65605,2.31559) (0.021655,0.104324) 0.139331 (0,1.38239) (0,0) 0.3 (2.1,1.38239) (0,0) 0.3
0.5 (1.01866,1.62616) (0.106799,0.975064) 0.157813 (0.900002,5.82137) 1.64539 1.4617 (0.488436,2.46055) (-0.136471,0.346255) 0.14421 (0.829903,2.29748) (-0.0793513,0.0668668) 0.152984 (1.36512,2.42094) (0.0317154,0.135449) 0.164173 (1.66097,2.34177) (0.0196502,0.10472) 0.139331 (0,1.62616) (0,0) 0.3 (2.1,1.62616) (0,0) 0.3
0.75 (1.03832,1.84181) (0.0786653,0.862603) 0.157813 (0.900002,5.82137) 1.64539 1.47985 (0.454318,2.54712) (-0.136472,0.346254) 0.14421 (0.802966,2.34914) (-0.107748,0.206641) 0.152984 (1.37612,2.45393) (0.0439868,0.131975) 0.164173 (1.66588,2.36795) (0.0196521,0.10472) 0.139331 (0,1.84181) (0,0) 0.3 (2.1,1.84181) (0,0) 0.3
1 (1.05228,2.08812) (0.0558152,0.985261) 0.157813 (0.900002,5.82137) 1.64539 1.51421 (0.420198,2.63368) (-0.136481,0.346251) 0.14421 (0.769444,2.41639) (-0.134089,0.268999) 0.152984 (1.38686,2.48701) (0.0429664,0.132311) 0.164173 (1.67325,2.39354) (0.0294816,0.102388) 0.139331 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (1.05069,2.33715) (-0.00632416,0.996107) 0.157813 (0.900002,5.82137) 1.64539 1.57715 (0.386073,2.72024) (-0.136501,0.346243) 0.14421 (0.73592,2.48364) (-0.134096,0.268996) 0.152984 (1.39615,2.52052) (0.0371726,0.134054) 0.164173 (1.68206,2.41868) (0.0352418,0.100551) 0.139331 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (1.03988,2.58691) (-0.0432594,0.999029) 0.157813 (0.900002,5.82137) 1.64539 1.61407 (0.351958,2.8068) (-0.136461,0.346258) 0.14421 (0.702401,2.55089) (-0.134076,0.269006) 0.152984 (1.40663,2.55369) (0.0419081,0.13265) 0.164173 (1.6897,2.4442) (0.0305521,0.102073) 0.139331 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.02908,2.83667) (-0.0432169,0.999053) 0.157813 (0.900002,5.82137) 1.64539 1.61403 (0.317842,2.89337) (-0.136462,0.346258) 0.14421 (0.668883,2.61814) (-0.134073,0.269008) 0.152984 (1.41721,2.58681) (0.0423274,0.132516) 0.164173 (1.69723,2.46975) (0.0301296,0.102199) 0.139331 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.01826,3.08643) (-0.0432767,0.999017) 0.157813 (0.900002,5.82137) 1.64539 1.61409 (0.283733,2.97994) (-0.136435,0.346269) 0.14421 (0.635359,2.68539) (-0.134096,0.268996) 0.152984 (1.4279,2.61991) (0.0427487,0.132381) 0.164173 (1.70466,2.49533) (0.0297035,0.102324) 0.139331 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.00748,3.33619) (-0.0431167,0.999055) 0.157813 (0.900002,5.82137) 1.64539 1.61393 (0.249617,3.0665) (-0.136467,0.346256) 0.14421 (0.601835,2.75264) (-0.134094,0.268997) 0.152984 (1.43864,2.65299) (0.0429681,0.13231) 0.164173 (1.71203,2.52093) (0.029481,0.102388) 0.139331 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.996666,3.58597) (-0.043247,0.999129) 0.157813 (0.900002,5.82137) 1.64539 1.61405 (0.219704,3.14139) (-0.11965,0.29955) 0.14421 (0.56831,2.81989) (-0.134102,0.268993) 0.152984 (1.44959,2.686) (0.0438056,0.132035) 0.164173 (1.71918,2.54658) (0.0286267,0.10263) 0.139331 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (0.985864,3.83574) (-0.0432073,0.999067) 0.157813 (0.900002,5.82137) 1.64539 1.61402 (0.190263,3.20927) (-0.117763,0.271516) 0.14421 (0.534783,2.88713) (-0.134106,0.268991) 0.152984 (1.46055,2.719) (0.04383,0.132027) 0.164173 (1.72633,2.57224) (0.0286017,0.102637) 0.139331 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (0.975058,4.08551) (-0.0432225,0.999105) 0.157813 (0.900002,5.82137) 1.64539 1.61403 (0.157256,3.27026) (-0.132028,0.243993) 0.14421 (0.50126,2.95438) (-0.134091,0.268998) 0.152984 (1.47172,2.75194) (0.0446779,0.131742) 0.164173 (1.73327,2.59796) (0.0277274,0.102877) 0.139331 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.964242,4.33529) (-0.0432659,0.999106) 0.157813 (0.900002,5.82137) 1.64539 1.61407 (0.11568,3.31189) (-0.166306,0.166495) 0.14421 (0.467742,3.02163) (-0.134074,0.269007) 0.152984 (1.4829,2.78487) (0.0447171,0.131729) 0.164173 (1.74019,2.62368) (0.0276868,0.102888) 0.139331 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.95342,4.58506) (-0.0432868,0.999072) 0.157813 (0.900002,5.82137) 1.64539 1.6141 (0.0868083,3.31638) (-0.115487,0.0179663) 0.14421 (0.434221,3.08888) (-0.134085,0.269002) 0.152984 (1.49429,2.81773) (0.0455773,0.131434) 0.164173 (1.74688,2.64947) (0.0267884,0.103125) 0.139331 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.942626,4.83482) (-0.0431763,0.999045) 0.157813 (0.900002,5.82137) 1.64539 1.61399 (0.0622378,3.31843) (-0.098282,0.00819867) 0.14421 (0.400688,3.15613) (-0.134129,0.26898) 0.152984 (1.5057,2.85058) (0.0456337,0.131414) 0.164173 (1.75357,2.67525) (0.0267292,0.103141) 0.139331 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
