timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5
0 (1.12806,1.32568) (0,0) 0.165416 (0.900002,5.82137) 1.51176 0 (0.51586,2.36953) (0,0) 0.13413 (0.997013,2.39777) (0,0) 0.126301 (1.65535,2.35202) (0,0) 0.142433 (0,1.32568) (0,0) 0.3 (2.1,1.32568) (0,0) 0.3
0.25 (1.1154,1.57536) (-0.0506249,0.998725) 0.165416 (0.900002,5.82137) 1.51176 1.62144 (0.488744,2.45238) (-0.108462,0.331404) 0.13413 (0.990032,2.42217) (-0.0279226,0.0975872) 0.126301 (1.6676,2.39361) (0.048969,0.166359) 0.142433 (0,1.57536) (0,0) 0.3 (2.1,1.57536) (0,0) 0.3
0.5 (1.12748,1.82001) (0.0483217,0.978606) 0.165416 (0.900002,5.82137) 1.51176 1.52146 (0.461634,2.53523) (-0.108443,0.33141) 0.13413 (0.965166,2.42723) (-0.0994648,0.0202408) 0.126301 (1.67984,2.4352) (0.04897,0.166359) 0.142433 (0,1.82001) (0,0) 0.3 (2.1,1.82001) (0,0) 0.3
0.75 (1.14744,2.06192) (0.0798346,0.96764) 0.165416 (0.900002,5.82137) 1.51176 1.48848 (0.434519,2.61808) (-0.108458,0.331405) 0.13413 (0.94041,2.4328) (-0.0990251,0.0222928) 0.126301 (1.69208,2.47679) (0.0489735,0.166358) 0.142433 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1 (1.17411,2.30048) (0.106663,0.954235) 0.165416 (0.900002,5.82137) 1.51176 1.45948 (0.407404,2.70093) (-0.10846,0.331404) 0.13413 (0.91581,2.43903) (-0.0983997,0.0249087) 0.126301 (1.70432,2.51838) (0.0489657,0.16636) 0.142433 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (1.21715,2.52371) (0.172156,0.892941) 0.165416 (0.900002,5.82137) 1.51176 1.38034 (0.380296,2.78378) (-0.108433,0.331413) 0.13413 (0.892385,2.44879) (-0.0936993,0.0390305) 0.126301 (1.71657,2.55997) (0.0489749,0.166357) 0.142433 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (1.1932,2.77254) (-0.0957744,0.995325) 0.165416 (0.900002,5.82137) 1.51176 1.66673 (0.35318,2.86664) (-0.108462,0.331404) 0.13413 (0.882111,2.47199) (-0.041096,0.0928119) 0.126301 (1.72881,2.60156) (0.0489898,0.166353) 0.142433 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.16928,3.0214) (-0.0956894,0.995435) 0.165416 (0.900002,5.82137) 1.51176 1.66663 (0.32605,2.94948) (-0.108519,0.331385) 0.13413 (0.871837,2.4952) (-0.0410948,0.0928125) 0.126301 (1.74106,2.64315) (0.048989,0.166353) 0.142433 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.14536,3.27026) (-0.0956785,0.99544) 0.165416 (0.900002,5.82137) 1.51176 1.66662 (0.298938,3.03233) (-0.108449,0.331408) 0.13413 (0.861564,2.5184) (-0.0410934,0.0928131) 0.126301 (1.7533,2.68474) (0.0489649,0.16636) 0.142433 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.12144,3.51913) (-0.0956689,0.995473) 0.165416 (0.900002,5.82137) 1.51176 1.66661 (0.272651,3.11267) (-0.105149,0.321334) 0.13413 (0.851291,2.5416) (-0.041092,0.0928137) 0.126301 (1.76555,2.72633) (0.048974,0.166358) 0.142433 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.0975,3.76799) (-0.0957591,0.99544) 0.165416 (0.900002,5.82137) 1.51176 1.6667 (0.252936,3.17291) (-0.078861,0.240952) 0.13413 (0.841017,2.56481) (-0.0410976,0.0928112) 0.126301 (1.77779,2.76792) (0.0489758,0.166357) 0.142433 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (1.07359,4.01684) (-0.0956654,0.995405) 0.165416 (0.900002,5.82137) 1.51176 1.66661 (0.238154,3.21808) (-0.0591256,0.180702) 0.13413 (0.830742,2.58801) (-0.0410975,0.0928113) 0.126301 (1.79004,2.80951) (0.0489907,0.166353) 0.142433 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
