timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4
0 (0.960326,1.33262) (0,0) 0.126306 (0.900002,5.82137) 1.93835 0 (0.332654,2.35272) (0,0) 0.184009 (1.71215,2.24712) (0,0) 0.177018 (0,1.33262) (0,0) 0.3 (2.1,1.33262) (0,0) 0.3
0.25 (0.956987,1.58259) (-0.0133568,0.999874) 0.126306 (0.900002,5.82137) 1.93835 1.58415 (0.331712,2.38178) (-0.0037716,0.116228) 0.184009 (1.73322,2.34003) (0.0842911,0.371639) 0.177018 (0,1.58259) (0,0) 0.3 (2.1,1.58259) (0,0) 0.3
0.5 (0.95363,1.83256) (-0.0134265,0.999906) 0.126306 (0.900002,5.82137) 1.93835 1.58422 (0.330769,2.41084) (-0.00377184,0.116228) 0.184009 (1.75429,2.43294) (0.0843052,0.371636) 0.177018 (0,1.83256) (0,0) 0.3 (2.1,1.83256) (0,0) 0.3
0.75 (0.950257,2.08252) (-0.0134934,0.99983) 0.126306 (0.900002,5.82137) 1.93835 1.58429 (0.329828,2.4399) (-0.00376044,0.116228) 0.184009 (1.77537,2.52585) (0.0842991,0.371637) 0.177018 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1 (0.946894,2.3325) (-0.0134531,0.99991) 0.126306 (0.900002,5.82137) 1.93835 1.58425 (0.328885,2.46895) (-0.00377378,0.116228) 0.184009 (1.79644,2.61876) (0.0842847,0.37164) 0.177018 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.25 (0.943521,2.58246) (-0.0134891,0.999857) 0.126306 (0.900002,5.82137) 1.93835 1.58429 (0.327945,2.49801) (-0.00376011,0.116228) 0.184009 (1.81752,2.71167) (0.0843289,0.37163) 0.177018 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (0.940152,2.83244) (-0.0134771,0.999908) 0.126306 (0.900002,5.82137) 1.93835 1.58427 (0.327001,2.52707) (-0.0037764,0.116228) 0.184009 (1.83859,2.80458) (0.0842739,0.371643) 0.177018 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (0.936786,3.08243) (-0.0134662,0.999942) 0.126306 (0.900002,5.82137) 1.93835 1.58426 (0.326061,2.55612) (-0.00375948,0.116228) 0.184009 (1.85967,2.89749) (0.0843001,0.371637) 0.177018 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (0.933429,3.3324) (-0.013427,0.999901) 0.126306 (0.900002,5.82137) 1.93835 1.58422 (0.325117,2.58518) (-0.00377429,0.116228) 0.184009 (1.88074,2.99039) (0.084309,0.371635) 0.177018 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (0.930075,3.58238) (-0.0134155,0.999915) 0.126306 (0.900002,5.82137) 1.93835 1.58421 (0.324172,2.61424) (-0.00378024,0.116228) 0.184009 (1.90183,3.0833) (0.0843307,0.37163) 0.177018 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (0.926716,3.83236) (-0.0134347,0.999905) 0.126306 (0.900002,5.82137) 1.93835 1.58423 (0.323228,2.6433) (-0.00377768,0.116228) 0.184009 (1.92288,3.17621) (0.0842338,0.371652) 0.177018 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (0.923361,4.08232) (-0.0134231,0.999852) 0.126306 (0.900002,5.82137) 1.93835 1.58422 (0.322286,2.67235) (-0.00376876,0.116228) 0.184009 (1.94395,3.26912) (0.0842821,0.371641) 0.177018 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (0.920013,4.3323) (-0.0133901,0.9999) 0.126306 (0.900002,5.82137) 1.93835 1.58419 (0.321344,2.70141) (-0.00376666,0.116228) 0.184009 (1.96502,3.36204) (0.0842477,0.371649) 0.177018 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.91665,4.58227) (-0.0134525,0.999899) 0.126306 (0.900002,5.82137) 1.93835 1.58425 (0.320399,2.73047) (-0.0037819,0.116228) 0.184009 (1.9853,3.45137) (0.0811146,0.35734) 0.177018 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.5 (0.913293,4.83224) (-0.0134287,0.999871) 0.126306 (0.900002,5.82137) 1.93835 1.58423 (0.319455,2.75952) (-0.00377377,0.116228) 0.184009 (2.00049,3.51839) (0.0607655,0.268076) 0.177018 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.75 (0.909966,5.07953) (-0.0133067,0.989185) 0.126306 (0.900002,5.82137) 1.93835 1.58425 (0.318513,2.78858) (-0.00377029,0.116228) 0.184009 (2.01189,3.56866) (0.0455999,0.201064) 0.177018 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4 (0.907488,5.26499) (-0.00991369,0.741835) 0.126306 (0.900002,5.82137) 1.93835 1.58416 (0.317573,2.81764) (-0.00375991,0.116228) 0.184009 (2.02044,3.60633) (0.034228,0.150705) 0.177018 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
4.25 (0.905639,5.40409) (-0.00739497,0.556381) 0.126306 (0.900002,5.82137) 1.93835 1.58409 (0.316631,2.84669) (-0.00376733,0.116228) 0.184009 (2.02688,3.6346) (0.0257276,0.11306) 0.177018 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
