timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4
0 (1.17664,1.03079) (0,0) 0.209412 (0.900002,5.82137) 1.73136 0 (0.868001,2.30566) (0,0) 0.128699 (1.22974,2.36304) (0,0) 0.195023 (0,1.03079) (0,0) 0.3 (2.1,1.03079) (0,0) 0.3
0.25 (1.16222,1.28036) (-0.0576798,0.998258) 0.209412 (0.900002,5.82137) 1.73136 1.62851 (0.85591,2.32798) (-0.0483631,0.0892516) 0.128699 (1.24487,2.38818) (0.0605368,0.100565) 0.195023 (0,1.28036) (0,0) 0.3 (2.1,1.28036) (0,0) 0.3
0.5 (1.1478,1.52994) (-0.0576516,0.998347) 0.209412 (0.900002,5.82137) 1.73136 1.62848 (0.843821,2.35029) (-0.0483567,0.0892551) 0.128699 (1.26001,2.41332) (0.060532,0.100568) 0.195023 (0,1.52994) (0,0) 0.3 (2.1,1.52994) (0,0) 0.3
0.75 (1.13603,1.70106) (-0.0471004,0.684481) 0.209412 (0.900002,5.82137) 1.73136 1.6395 (0.825606,2.36796) (-0.0728587,0.0706856) 0.128699 (1.28762,2.42325) (0.110459,0.0397098) 0.195023 (0,1.70106) (0,0) 0.3 (2.1,1.70106) (0,0) 0.3
1 (1.1231,1.84483) (-0.0516926,0.575054) 0.209412 (0.900002,5.82137) 1.73136 1.66045 (0.807392,2.38563) (-0.0728587,0.0706856) 0.128699 (1.31495,2.43395) (0.109302,0.0427911) 0.195023 (0,1.84483) (0,0) 0.3 (2.1,1.84483) (0,0) 0.3
1.25 (1.10948,1.97182) (-0.0545082,0.50796) 0.209412 (0.900002,5.82137) 1.73136 1.6777 (0.789177,2.40331) (-0.0728587,0.0706856) 0.128699 (1.34202,2.44528) (0.108277,0.0453227) 0.195023 (0,1.97182) (0,0) 0.3 (2.1,1.97182) (0,0) 0.3
1.5 (1.09539,2.08792) (-0.0563357,0.464412) 0.209412 (0.900002,5.82137) 1.73136 1.69151 (0.770962,2.42098) (-0.0728587,0.0706856) 0.128699 (1.36884,2.45717) (0.107313,0.0475611) 0.195023 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.08098,2.1962) (-0.0576496,0.433104) 0.209412 (0.900002,5.82137) 1.73136 1.70313 (0.752748,2.43865) (-0.0728588,0.0706855) 0.128699 (1.39541,2.46964) (0.106256,0.0498764) 0.195023 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.06627,2.29724) (-0.0588642,0.40416) 0.209412 (0.900002,5.82137) 1.73136 1.71543 (0.734533,2.45632) (-0.0728588,0.0706855) 0.128699 (1.42154,2.483) (0.104513,0.0534338) 0.195023 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.05182,2.40475) (-0.0577768,0.430072) 0.209412 (0.900002,5.82137) 1.73136 1.70434 (0.716318,2.47399) (-0.0728587,0.0706855) 0.128699 (1.44461,2.50113) (0.0922774,0.0725463) 0.195023 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.03854,2.53996) (-0.0531297,0.540807) 0.209412 (0.900002,5.82137) 1.73136 1.66872 (0.698104,2.49166) (-0.0728587,0.0706856) 0.128699 (1.45782,2.52733) (0.0528682,0.1048) 0.195023 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
