timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.11282,1.07047) (0,0) 0.195993 (0.900002,5.82137) 1.53222 0 (0.424139,2.27095) (0,0) 0.213255 (0.846152,2.27968) (0,0) 0.208506 (1.26963,2.32994) (0,0) 0.179696 (1.6774,2.25758) (0,0) 0.176128 (0,1.07047) (0,0) 0.3 (2.1,1.07047) (0,0) 0.3
0.25 (1.10164,1.32022) (-0.04475,0.999001) 0.195993 (0.900002,5.82137) 1.53222 1.61556 (0.409227,2.32708) (-0.0596504,0.224492) 0.213255 (0.845938,2.2896) (-0.000854376,0.0396515) 0.208506 (1.27778,2.36753) (0.0326037,0.15035) 0.179696 (1.68769,2.31971) (0.0411872,0.248533) 0.176128 (0,1.32022) (0,0) 0.3 (2.1,1.32022) (0,0) 0.3
0.5 (1.09045,1.56995) (-0.0447381,0.998903) 0.195993 (0.900002,5.82137) 1.53222 1.61555 (0.394318,2.3832) (-0.0596348,0.224497) 0.213255 (0.839771,2.32631) (-0.0246666,0.146852) 0.208506 (1.29351,2.40263) (0.0629176,0.140391) 0.179696 (1.69798,2.38185) (0.0411583,0.248537) 0.176128 (0,1.56995) (0,0) 0.3 (2.1,1.56995) (0,0) 0.3
0.75 (1.08714,1.73801) (-0.01327,0.672258) 0.195993 (0.900002,5.82137) 1.53222 1.59053 (0.379408,2.43932) (-0.0596418,0.224495) 0.213255 (0.802271,2.32542) (-0.150001,-0.00355055) 0.208506 (1.32432,2.41407) (0.123248,0.0457682) 0.179696 (1.70828,2.44398) (0.0411699,0.248535) 0.176128 (0,1.73801) (0,0) 0.3 (2.1,1.73801) (0,0) 0.3
1 (1.08457,1.90264) (-0.0102727,0.658503) 0.195993 (0.900002,5.82137) 1.53222 1.5864 (0.364491,2.49545) (-0.0596664,0.224488) 0.213255 (0.765637,2.33349) (-0.146534,0.0322603) 0.208506 (1.35316,2.43455) (0.115371,0.0819165) 0.179696 (1.71857,2.50612) (0.0411625,0.248537) 0.176128 (0,1.90264) (0,0) 0.3 (2.1,1.90264) (0,0) 0.3
1.25 (1.08214,2.0666) (-0.00969181,0.655837) 0.195993 (0.900002,5.82137) 1.53222 1.58557 (0.34958,2.55157) (-0.0596447,0.224494) 0.213255 (0.729013,2.34159) (-0.146498,0.0324238) 0.208506 (1.38071,2.46099) (0.110178,0.105744) 0.179696 (1.72886,2.56825) (0.0411809,0.248534) 0.176128 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.5 (1.07985,2.22995) (-0.00916165,0.653404) 0.195993 (0.900002,5.82137) 1.53222 1.58482 (0.334665,2.60769) (-0.0596602,0.22449) 0.213255 (0.6924,2.34975) (-0.14645,0.0326419) 0.208506 (1.40814,2.48795) (0.109722,0.107839) 0.179696 (1.73916,2.63038) (0.0411802,0.248534) 0.176128 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.07796,2.39147) (-0.00756446,0.646074) 0.195993 (0.900002,5.82137) 1.53222 1.5825 (0.319745,2.66381) (-0.059678,0.224485) 0.213255 (0.655858,2.35822) (-0.146169,0.0338789) 0.208506 (1.43557,2.51491) (0.109722,0.107839) 0.179696 (1.74945,2.69252) (0.0411642,0.248536) 0.176128 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.05723,2.63945) (-0.0829303,0.991933) 0.195993 (0.900002,5.82137) 1.53222 1.65421 (0.304832,2.71994) (-0.0596526,0.224492) 0.213255 (0.642116,2.39313) (-0.0549706,0.139611) 0.208506 (1.463,2.54187) (0.109722,0.107839) 0.179696 (1.75974,2.75465) (0.0411644,0.248536) 0.176128 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.04491,2.88913) (-0.0492889,0.99871) 0.195993 (0.900002,5.82137) 1.53222 1.62011 (0.289922,2.77606) (-0.0596398,0.224495) 0.213255 (0.628375,2.42803) (-0.0549639,0.139614) 0.208506 (1.4785,2.57707) (0.0619897,0.140803) 0.179696 (1.77002,2.81679) (0.0411408,0.24854) 0.176128 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.03256,3.13882) (-0.0493789,0.998759) 0.195993 (0.900002,5.82137) 1.53222 1.6202 (0.275011,2.83218) (-0.0596469,0.224493) 0.213255 (0.614631,2.46293) (-0.0549731,0.13961) 0.208506 (1.494,2.61227) (0.0620013,0.140798) 0.179696 (1.78032,2.87892) (0.0411895,0.248532) 0.176128 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.75 (1.02024,3.38851) (-0.0493066,0.998785) 0.195993 (0.900002,5.82137) 1.53222 1.62012 (0.260095,2.88831) (-0.0596633,0.224489) 0.213255 (0.60089,2.49784) (-0.0549645,0.139613) 0.208506 (1.5095,2.64746) (0.0620088,0.140795) 0.179696 (1.79062,2.94105) (0.0411753,0.248535) 0.176128 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3 (1.0079,3.63821) (-0.0493382,0.998777) 0.195993 (0.900002,5.82137) 1.53222 1.62015 (0.245183,2.94443) (-0.0596469,0.224493) 0.213255 (0.587149,2.53274) (-0.0549652,0.139613) 0.208506 (1.525,2.68266) (0.061999,0.140799) 0.179696 (1.8009,3.00319) (0.0411368,0.248541) 0.176128 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
3.25 (0.995562,3.8879) (-0.0493602,0.99878) 0.195993 (0.900002,5.82137) 1.53222 1.62018 (0.230277,3.00055) (-0.0596256,0.224499) 0.213255 (0.573405,2.56764) (-0.0549758,0.139609) 0.208506 (1.5405,2.71786) (0.0620066,0.140796) 0.179696 (1.81119,3.06532) (0.0411681,0.248536) 0.176128 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
