timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5
0 (1.12473,1.4395) (0,0) 0.178541 (0.900002,5.82137) 1.96893 0 (0.612492,2.30525) (0,0) 0.189188 (1.0086,2.20527) (0,0) 0.176606 (1.64718,2.37308) (0,0) 0.189179 (0,1.4395) (0,0) 0.3 (2.1,1.4395) (0,0) 0.3
0.25 (1.14764,1.45358) (0.0916683,0.0563184) 0.178541 (0.900002,5.82137) 1.96893 0.55092 (0.589026,2.36401) (-0.0938645,0.235059) 0.189188 (1.01177,2.22218) (0.0126688,0.0676551) 0.176606 (1.67599,2.46658) (0.115251,0.374015) 0.189179 (0,1.45358) (0,0) 0.3 (2.1,1.45358) (0,0) 0.3
0.5 (1.17133,1.48677) (0.0947633,0.132759) 0.178541 (0.900002,5.82137) 1.96893 0.950869 (0.565559,2.42278) (-0.0938689,0.235057) 0.189188 (1.02587,2.28478) (0.0564381,0.250398) 0.176606 (1.70481,2.56009) (0.115256,0.374013) 0.189179 (0,1.48677) (0,0) 0.3 (2.1,1.48677) (0,0) 0.3
0.75 (1.20123,1.54904) (0.119605,0.249067) 0.178541 (0.900002,5.82137) 1.96893 1.12311 (0.54209,2.48154) (-0.093876,0.235054) 0.189188 (1.02,2.37175) (-0.0235023,0.347848) 0.176606 (1.73362,2.65359) (0.115257,0.374013) 0.189179 (0,1.54904) (0,0) 0.3 (2.1,1.54904) (0,0) 0.3
1 (1.26834,1.67409) (0.26842,0.5002) 0.178541 (0.900002,5.82137) 1.96893 1.07828 (0.518625,2.54031) (-0.0938609,0.23506) 0.189188 (0.9989,2.45631) (-0.084397,0.338272) 0.176606 (1.76244,2.74709) (0.115281,0.374006) 0.189179 (0,1.67409) (0,0) 0.3 (2.1,1.67409) (0,0) 0.3
1.25 (1.30679,1.9163) (0.153803,0.968839) 0.178541 (0.900002,5.82137) 1.96893 1.41336 (0.495153,2.59907) (-0.0938879,0.235049) 0.189188 (0.970126,2.53859) (-0.115097,0.329094) 0.176606 (1.79125,2.8406) (0.11522,0.374024) 0.189179 (0,1.9163) (0,0) 0.3 (2.1,1.9163) (0,0) 0.3
1.5 (1.31419,2.16396) (0.0295886,0.99065) 0.178541 (0.900002,5.82137) 1.96893 1.54094 (0.471682,2.65783) (-0.0938835,0.235051) 0.189188 (0.937364,2.61936) (-0.131047,0.323075) 0.176606 (1.82006,2.9341) (0.11525,0.374015) 0.189179 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
1.75 (1.29754,2.4129) (-0.0665718,0.995762) 0.178541 (0.900002,5.82137) 1.96893 1.63755 (0.448212,2.71659) (-0.0938788,0.235053) 0.189188 (0.902489,2.69923) (-0.139501,0.319515) 0.176606 (1.84887,3.02761) (0.115229,0.374021) 0.189179 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2 (1.26856,2.66121) (-0.115927,0.993242) 0.178541 (0.900002,5.82137) 1.96893 1.68699 (0.424746,2.77536) (-0.0938665,0.235058) 0.189188 (0.866476,2.77861) (-0.144051,0.31749) 0.176606 (1.87768,3.12111) (0.11525,0.374015) 0.189179 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.25 (1.23959,2.90952) (-0.11589,0.993223) 0.178541 (0.900002,5.82137) 1.96893 1.68695 (0.401274,2.83412) (-0.0938863,0.23505) 0.189188 (0.829844,2.8577) (-0.146526,0.316355) 0.176606 (1.90067,3.19573) (0.0919567,0.298463) 0.189179 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
2.5 (1.21063,3.15782) (-0.115829,0.993218) 0.178541 (0.900002,5.82137) 1.96893 1.68689 (0.377807,2.89288) (-0.0938688,0.235057) 0.189188 (0.792868,2.93662) (-0.147904,0.315713) 0.176606 (1.9179,3.25169) (0.0689135,0.22387) 0.189179 (0,2) (0,0) 0.3 (2.1,2) (0,0) 0.3
